Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;4;21.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;4;21.0599999428;1;8.0;10.0;6;20.0;
6;2;13.4770002365;10.0;4;21.1229639053;1;9.0;10.0;5;20.0;
7;2;14.5053339005;10.0;4;21.6001901627;2;9.5;10.3000001907;4;21.0;
8;2;14.7200860977;10.1999998093;4;22.0082015991;2;9.72500038147;10.0;4;21.4999996424;
9;2;14.9036903381;10.3632001877;4;23.2129787207;2;9.8375005722;10.1999998093;4;21.9353003502;
10;2;15.4458408356;10.9097137451;4;24.245090127;2;9.93544197083;10.3632001877;4;22.3176362514;
11;2;17.4458408356;11.3658018112;4;25.1164904833;2;10.0214681625;10.4951858521;4;23.5373773575;
12;2;19.4458408356;11.7372808456;4;25.8465604782;2;10.2959108353;11.0209560394;3;24.5968167782;
13;2;20.6193656921;12.0336990356;5;26.4579504728;2;12.1013889313;11.4571752548;3;25.5111111403;
14;2;21.6851844788;12.2662630081;5;26.9734284878;2;14.1013889313;11.8107032776;3;26.3018171787;
15;2;22.7551460266;12.446267128;5;27.245682478;2;16.1013889313;12.0916318893;2;26.9928781986;
16;2;23.8292999268;12.5;5;27.4198198318;2;17.2561435699;12.3113050461;2;27.6076834202;
17;2;24.907661438;12.5;5;27.6032464504;2;18.3181667328;12.4808797836;2;27.9463441372;
18;2;25.9902038574;12.5;5;27.7958021164;2;19.385761261;12.5;3;28.2720229626;
19;2;26.5081100464;12.5;6;27.9972171783;2;20.3612060547;12.5;3;28.6230447292;
20;2;26.5987472534;12.5;6;28.207105875;2;20.4401855469;12.5;3;28.9990065098;
21;2;26.6931972504;12.5;6;28.4249610901;2;20.5247764587;12.5;3;29.3989467621;
22;2;26.7912330627;12.5;6;28.6501536369;2;20.6147632599;12.5;3;29.8212919235;
23;2;26.8925685883;12.5;6;28.8819327354;2;20.7097911835;12.5;4;30.2638244629;
24;3;26.9968700409;12.5;5;29.1194319725;3;20.8093605042;12.5;3;30.7236814499;
25;3;25.25;13.5;5;29.3616781235;3;20.9128284454;12.5;3;31.19739151;
26;3;25.25;14.2446708679;5;29.60760355;3;21.0194129944;12.5;3;31.680949688;
27;3;25.25;14.34304142;6;29.8560638428;3;21.1282138824;12.5;3;32.1699318886;
28;3;25.25;14.4424257278;6;30.1058568954;3;21.2382354736;12.5;3;32.6596431732;
29;3;25.25;14.5423431396;6;30.3557448387;4;17.625;14.5;2;33.1452922821;
30;3;25.25;14.6422977448;6;30.6044793129;4;16.625;16.5;2;33.6221752167;
31;3;25.25;14.7417917252;6;30.8508253098;4;15.625;18.5;2;34.0858602524;
32;3;25.25;14.8403301239;6;31.0935864449;4;14.625;20.5;2;34.5323524475;
33;3;25.25;14.9374351501;6;31.3316273689;4;14.0;22.5;2;34.9582242966;
34;3;25.25;15.0326509476;6;32.5638952255;4;14.0;24.5;2;35.3607130051;
35;3;26.25;15.1255578995;6;32.8094377518;4;14.0;26.5;3;35.7377691269;
36;3;28.25;18.1255588531;6;33.0476126671;4;14.0;28.0164375305;3;36.088060379;
37;3;29.71808815;21.1255569458;6;33.2777014971;4;14.0;29.2616424561;3;36.4109382629;
38;3;30.7272624969;23.5;10;33.4991143942;4;14.0;30.487657547;5;36.7063741684;
39;4;31.0746021271;25.5;7;45.2113945484;4;14.0;31.6944618225;5;36.9748744965;
40;4;32.1701278687;28.5;8;45.8742150068;4;14.0;32.8824119568;5;38.2173805237;
41;4;33.2613945007;29.5;8;46.4907565117;4;15.0;34.0521659851;8;38.4551701546;
42;4;33.3483161926;30.5;9;47.0601089001;4;16.0;35.2046203613;8;38.6699557304;
43;4;33.4308509827;31.5;9;47.5824792385;4;16.2340431213;36.3408317566;10;38.8634001017;
44;4;33.5090103149;32.5;10;48.0590153933;4;16.2386322021;37.461971283;11;39.0372418165;
45;5;33.5828399658;33.5;10;48.4916087389;4;16.2432594299;38.5692634583;12;39.1018965244;
46;5;33.652431488;34.5;10;48.8826987743;4;17.247926712;36.5999984741;14;39.1228116751;
47;5;33.7179031372;35.5;11;49.2350863218;5;17.2526321411;38.2999992371;13;40.1438889503;
48;5;33.7793998718;36.5;10;49.5517711639;7;18.0;38.5999984741;11;62.9651207924;
49;5;33.8370857239;37.5;10;49.8136459589;8;21.0;37.5999984741;10;84.0759737492;
50;5;33.8911399841;38.5;11;49.8395489454;8;26.0;39.5999984741;11;86.309896946;
51;6;33.902797699;39.5;10;64.8333214521;7;27.0;40.5999984741;11;73.7811472416;
52;6;35.9128074646;42.5;10;65.4235405922;7;28.9249992371;42.5999984741;12;75.0213997364;
53;6;37.9228439331;45.5;10;65.9584027529;7;29.9249992371;45.5;12;76.0744107962;
54;6;38.9329109192;48.5;14;66.4392586946;7;30.5499992371;48.5;12;76.9616452456;
55;6;40.9429969788;50.6500015259;14;67.0612150431;7;30.5499992371;49.5;12;77.7068684101;
56;8;42.9530982971;52.6500015259;13;81.4309151173;6;28.5499992371;42.5;12;65.8620231152;
57;8;46.4942131042;53.0207557678;13;83.5591064692;6;28.5499992371;42.5;13;65.9524347782;
58;8;47.930519104;55.4674072266;16;85.3585319519;6;28.5499992371;42.5;13;66.044880867;
59;8;49.2777023315;57.824256897;16;86.8764793873;6;28.5499992371;42.5;13;66.1393114328;
60;8;51.5521278381;57.1093139648;16;88.0104520321;6;28.5499992371;43.5;13;66.2356671095;
61;8;51.7023239136;59.2651748657;16;88.7823271751;6;28.5499992371;44.5;14;66.333878994;
62;8;49.998626709;62.9683303833;18;90.2040176392;6;28.5499992371;45.5;14;66.4338684082;
63;8;50.8225250244;66.4055633545;19;90.5786222219;6;28.5499992371;46.5;14;66.5355468988;
64;8;50.8325958252;69.5303497314;19;90.830573082;6;28.5499992371;47.5;17;66.6388163567;
65;9;50.4440155029;72.6081695557;25;91.0595873594;6;28.5499992371;48.5;17;66.7435691357;
66;10;49.6999969482;75.3592224121;18;106.298703432;6;28.5499992371;49.5;17;66.8496884108;
67;10;50.6999969482;78.4518280029;19;107.597991705;7;28.5499992371;50.0;17;66.9570485353;
68;10;51.6999969482;81.1303024292;20;108.812444091;7;28.5499992371;50.0;19;67.065515399;
69;10;54.1893234253;83.7726898193;21;109.931466579;7;28.5499992371;50.0;19;67.1749472618;
70;11;55.2516098022;86.7726898193;20;110.951288819;7;28.5499992371;50.0;19;67.2851952314;
71;11;56.3168678284;89.5726928711;21;111.87400496;7;28.5499992371;50.0;19;67.396104455;
72;12;57.3851242065;91.5726928711;21;112.706104159;7;28.5499992371;50.0;19;69.8975149393;
73;12;55.456401825;95.5726928711;21;113.456877708;7;28.8627510071;51.0;20;72.9187414646;
74;12;54.5306816101;99.5726928711;22;114.136962652;7;30.1168842316;52.7799987793;20;74.5702738762;
75;12;53.6079444885;103.572692871;23;114.757194757;7;31.3205318451;54.3745193481;20;75.8872734308;
76;13;53.6881217957;109.572692871;23;116.229088783;7;31.7255592346;55.8194847107;24;76.6424810886;
77;14;55.5611495972;110.572692871;22;116.629113436;7;31.8297214508;57.0;24;77.0065592527;
78;14;54.5705108643;117.572692871;23;117.03830421;7;31.8865737915;58.0;25;77.3434128761;
79;15;54.5797843933;123.748321533;20;122.455871463;8;29.937417984;59.0;24;77.5450668335;
80;15;59.7333374023;128.853408813;20;123.030942917;8;28.9579925537;60.0;25;77.7014980316;
81;15;62.7859649658;138.226043701;20;123.593554854;8;27.9685821533;61.0;26;77.8580753803;
82;15;63.4593544006;146.374969482;22;124.154065013;8;26.9794311523;62.0;27;78.0146282911;
83;15;65.515411377;151.522628784;23;124.715330601;8;25.9905338287;63.0;28;78.1709891558;
84;15;66.7715301514;156.859329224;23;125.275949597;8;26.6749992371;62.0;28;78.3269940615;
85;15;69.8275985718;157.113098145;24;126.834530115;8;27.6749992371;62.0;29;78.4824836254;
86;15;69.8834533691;164.365280151;25;127.339702189;8;28.6749992371;62.0;30;78.6373035908;
