Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;5;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;5;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;9.5;10.0;5;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;14.8187427521;10.9097137451;5;22.7316036224;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;15.8187427521;11.3658018112;5;23.4745616913;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;16.8187427521;11.7372808456;5;24.0673980713;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;17.8187427521;12.0336990356;6;24.5325260162;1;11.7228336334;11.4571752548;5;23.6214065552;
14;1;18.8187427521;12.2662630081;6;24.892534256;1;12.7228336334;11.8107032776;5;24.1832637787;
15;1;19.8187427521;12.446267128;6;25.0;1;13.7228336334;12.0916318893;5;24.6226100922;
16;1;20.8187427521;12.5;6;25.0;1;14.7228336334;12.3113050461;5;24.9617595673;
17;1;21.8187427521;12.5;6;25.0;1;15.7228336334;12.4808797836;5;25.0;
18;1;22.8187427521;12.5;6;25.0;1;16.7228336334;12.5;5;25.0;
19;1;23.25;12.5;7;25.0;1;17.625;12.5;5;25.0;
20;1;23.25;12.5;7;25.0;1;17.625;12.5;7;25.0;
21;1;23.25;12.5;7;25.0;1;17.625;12.5;7;25.0;
22;1;23.25;12.5;8;25.0;1;17.625;12.5;7;25.0;
23;1;23.25;12.5;8;25.0;1;17.625;12.5;7;25.0;
24;1;23.25;12.5;8;25.0;1;17.625;12.5;7;25.0;
25;1;23.25;12.5;8;25.0;1;17.625;12.5;9;25.0;
26;1;23.25;12.5;8;25.0;1;17.625;12.5;9;25.0;
27;1;23.25;12.5;8;25.0;1;17.625;12.5;9;25.0;
28;1;23.25;12.5;8;25.0;1;17.625;12.5;10;25.0;
29;1;23.25;12.5;8;25.0;1;17.625;12.5;10;25.0;
30;1;23.25;12.5;8;25.0;2;17.625;12.5;7;40.0;
31;1;23.25;12.5;8;25.0;2;16.625;13.5;7;40.75;
32;1;23.25;12.5;8;25.0;2;16.625;14.5;7;41.4193744659;
33;1;23.25;12.5;8;25.0;2;16.625;15.5;7;42.0072898865;
34;1;23.25;12.5;9;25.0;2;16.625;16.5;7;42.5162696838;
35;1;23.25;12.5;9;25.0;2;17.0;17.5;7;42.9513263702;
36;1;23.25;12.5;9;25.0;2;18.0;18.5;7;43.3190898895;
37;1;23.25;12.5;9;25.0;2;19.0;19.5;8;43.6270179749;
38;1;23.25;12.5;10;25.0;2;19.588104248;20.5;8;43.8827629089;
39;1;23.25;13.5;10;25.0;2;19.6648292542;21.5;8;44.0;
40;1;23.25;14.5;10;25.0;2;19.7000007629;22.5;9;44.0;
41;1;23.25;15.5;10;25.0;2;19.7000007629;23.5;9;44.0;
42;1;23.25;16.5;11;25.0;2;19.7000007629;24.5;10;44.0;
43;1;23.25;17.5;11;25.0;2;19.7000007629;25.5;10;44.0;
44;2;24.25;18.5;9;26.0;2;19.7000007629;26.5;11;44.0;
45;2;25.25;19.5;10;26.0499999523;2;19.7000007629;27.5;11;44.0;
46;2;25.7224998474;20.5;12;26.1019749641;2;19.7000007629;28.5;12;44.0;
47;2;25.7458877563;21.5;12;26.1559499502;2;19.7000007629;29.5;12;44.0;
48;2;25.7701778412;22.5;10;26.2119446993;2;20.7000007629;27.5;13;44.0;
49;2;25.795375824;22.5;11;26.269973278;2;21.7000007629;27.5;14;44.0;
50;2;25.8214874268;22.5;12;26.3300433159;2;22.7000007629;27.5;15;44.0;
51;2;25.8485202789;22.5;12;26.3921557665;2;23.7000007629;27.5;15;44.0;
52;2;25.8764705658;22.5;12;26.4563041925;2;24.7000007629;27.5;16;44.0;
53;2;25.90533638;22.5;13;26.5224741697;2;25.3250007629;27.5;16;44.0;
54;3;25.9351139069;22.5;8;36.5906432867;2;25.3250007629;26.5;16;44.0;
55;3;26.9657897949;23.5;10;37.0607800484;2;25.3250007629;25.5;16;44.0;
56;3;27.9973506927;24.5;9;37.0072450638;4;25.3250007629;24.5;12;59.0;
57;3;27.25;26.1931381226;8;36.963971138;4;24.3250007629;26.5;13;59.75;
58;3;27.25;27.2227153778;8;37.4300553799;4;24.3250007629;28.5;13;60.4193744659;
59;3;27.25;28.2530212402;7;37.8717204332;4;24.3250007629;30.5;14;61.0072898865;
60;3;27.25;29.2840251923;6;38.2878952026;4;24.3250007629;32.5;14;61.5162696838;
61;3;27.25;28.315700531;5;38.6781549454;4;24.7000007629;34.5;14;61.9513263702;
62;3;27.25;29.3480072021;4;39.0426454544;4;25.7000007629;35.5;15;62.3190898895;
63;3;27.25;30.3809089661;5;39.5003938675;4;25.8217964172;36.5;16;62.6270179749;
64;3;27.25;31.4143638611;5;40.9941086769;4;25.891078949;37.5;17;62.8827629089;
65;3;27.7000007629;32.9757537842;6;42.2411465645;6;26.9486217499;39.5;16;64.0;
66;3;28.0510005951;34.4297714233;6;43.277061224;6;27.9750003815;41.5;17;64.0199999809;
67;3;28.3185329437;35.0482788086;5;44.1392261982;6;27.9750003815;43.5;17;64.0401959419;
68;3;28.5187683105;35.4376373291;5;44.7144289017;6;27.9750003815;45.5;19;64.0605818033;
69;3;28.5999984741;35.6857719421;7;45.0884175301;6;27.9750003815;47.5;19;64.0811508894;
70;3;28.5999984741;35.8353652954;7;45.4435300827;6;27.9750003815;49.2568054199;19;64.1018965244;
71;3;28.5999984741;35.9774131775;6;45.6800434589;7;27.9750003815;50.2713279724;14;82.3728116751;
72;3;28.5999984741;36.0720176697;7;45.8758201599;7;31.2276325226;49.5;13;83.2863881588;
73;3;28.5999984741;36.1503295898;8;46.0744242668;7;34.2323760986;50.5;14;84.5857105255;
74;4;28.5999984741;36.2297706604;7;46.2751131058;8;35.2136306763;52.3155860901;14;87.8807731867;
75;4;28.5999984741;36.3100471497;7;46.4771075249;8;36.5222854614;53.3305511475;16;90.6065325737;
76;4;28.5999984741;36.3908424377;9;46.6796021461;8;37.7816162109;54.3456115723;17;92.8239955902;
77;4;28.5999984741;36.4718399048;9;46.8817796707;8;38.9972343445;54.3607635498;18;94.6049765348;
78;4;28.5999984741;36.5527114868;8;47.0828223228;8;39.4344863892;54.3760032654;18;95.8449807167;
79;4;28.5999984741;36.6331291199;6;47.2819256783;8;39.6132926941;54.3913192749;19;96.3127965927;
80;4;28.5999984741;36.7127685547;7;47.4783115387;9;37.3249969482;57.0711860657;18;97.6943292618;
81;4;28.5999984741;36.7913246155;7;47.6712408066;9;37.3249969482;60.111038208;18;97.8071944714;
82;4;28.5999984741;36.8684997559;7;47.8600225449;10;37.3249969482;63.1515045166;14;112.921621561;
83;4;28.5999984741;36.9440078735;8;48.044025898;10;37.3249969482;67.1925735474;16;114.088367701;
84;4;28.5999984741;37.0176086426;8;48.2226858139;10;39.8892211914;69.2138214111;16;115.162367344;
85;4;28.5999984741;37.0890731812;8;49.395509243;10;40.9040527344;72.2138214111;16;116.133023381;
86;4;29.5999984741;38.158203125;8;49.6220798492;10;41.9191589355;74.2138214111;17;116.996622682;
87;4;30.5999984741;39.2248306274;10;49.8450222015;12;42.9345397949;76.2138214111;16;117.755382776;
88;4;30.5999984741;40.2888221741;11;50.0641435385;12;43.9501876831;78.2138214111;17;118.4159863;
89;4;31.5999984741;39.2888221741;11;50.2793197632;13;41.3249969482;83.890335083;18;118.987992406;
90;4;32.5999984741;39.5999984741;12;50.4904886484;14;40.3249969482;87.9781646729;17;119.482383251;
91;4;33.5999984741;39.5999984741;12;50.697645545;14;41.671787262;89.890335083;17;119.910420179;
92;4;33.8813705444;39.5999984741;14;50.9008364677;14;42.6768455505;92.890335083;18;120.184123397;
