Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;3;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;3;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;2;14.0;10.0;3;20.3999996185;1;9.5;10.0;6;20.0;
8;2;14.1800003052;10.1999998093;3;20.7264003754;1;9.5;10.0;6;20.3999996185;
9;2;14.3268795013;10.3632001877;3;21.8194274902;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;14.8187427521;10.9097137451;3;22.7316036224;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;15.8187427521;11.3658018112;3;23.4745616913;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;16.8187427521;11.7372808456;3;24.0673980713;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;17.8187427521;12.0336990356;3;24.5325260162;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;18.0396366119;12.2662630081;3;24.892534256;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;18.2016410828;12.446267128;3;25.0;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;18.25;12.5;3;25.0;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;20.2016410828;12.5;3;25.0;1;15.7228336334;12.4808797836;3;25.0;
18;2;21.2016410828;12.5;3;25.0;1;16.7228336334;12.5;4;25.0;
19;2;22.2016410828;12.5;3;25.0;1;17.625;12.5;4;25.0;
20;2;23.2016410828;12.5;3;25.0;1;17.625;12.5;5;25.0;
21;2;23.25;12.5;3;25.0;1;17.625;12.5;5;25.0;
22;3;24.25;12.5;3;26.0;1;17.625;12.5;5;25.0;
23;3;25.25;12.5;3;26.0499999523;1;17.625;12.5;5;25.0;
24;3;25.25;12.5;3;26.1019749641;1;17.625;12.5;5;25.0;
25;3;25.25;12.5;3;27.4059499502;1;17.625;12.5;5;25.0;
26;3;25.8125;13.125;3;28.4463196993;1;17.625;12.5;5;25.0;
27;3;26.2554702759;13.6171875;3;29.2575488091;1;17.625;12.5;5;25.0;
28;3;26.5944099426;13.9937877655;3;29.8808474541;1;17.625;12.5;5;25.0;
29;3;26.8478622437;14.2754020691;3;30.3567172289;1;17.625;12.5;5;25.0;
30;3;27.0340518951;14.4822807312;3;30.4563041925;1;17.625;12.5;5;25.0;
31;3;27.0499992371;14.5;4;30.5224741697;1;15.625;13.5;5;25.0;
32;3;27.0499992371;14.5;4;30.5906432867;1;14.625;14.5;6;25.0;
33;3;27.0499992371;14.5;4;30.6607804298;1;13.625;15.5;6;25.0;
34;3;27.0499992371;14.5;4;30.7328453064;1;12.625;16.5;6;25.0;
35;3;27.0499992371;14.5;4;30.8067884445;1;12.0;17.5;6;25.0;
36;3;27.0499992371;14.5;5;30.8825509548;1;12.0;18.5;6;25.0;
37;4;27.0499992371;14.5;4;30.9600640535;1;12.0;19.5;6;25.0;
38;4;27.0499992371;16.5;4;31.0392494202;1;12.0;20.5;6;25.0;
39;4;27.0499992371;18.5;4;31.120018959;1;12.0;21.5;6;25.0;
