Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;2;14.4499998093;10.0;4;21.3999996185;1;9.5;10.0;6;20.0;
8;2;14.6300001144;10.1999998093;4;21.8264003992;1;9.5;10.0;6;20.3999996185;
9;2;14.8218793869;10.3632001877;4;23.0613274574;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.3775978088;10.9097137451;4;24.1319464445;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;17.3775978088;11.3658018112;4;25.0513429642;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;19.3775978088;11.7372808456;4;25.8400663137;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;19.8187427521;12.2995996475;4;26.5219442844;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;20.8187427521;12.5646753311;4;27.12089324;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;21.8187427521;12.7805213928;4;27.4906733036;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;23.8187427521;12.5;4;27.7773330212;2;15.7228336334;12.6113052368;4;25.9617595673;
17;2;25.0685424805;12.5;4;28.0890238285;2;17.7228336334;12.7808799744;4;26.0299999714;
18;2;26.2088031769;12.5;4;28.4260663986;2;18.7228336334;12.8090000153;5;26.0605909824;
19;2;26.7917289734;12.5;5;28.788336277;2;19.625;12.8181772232;5;26.091766119;
20;2;26.9547519684;12.5;5;29.1751885414;2;19.8706474304;12.5;6;26.1235172749;
21;2;27.1288337708;12.5;5;29.585392952;2;19.625;12.8370552063;6;26.1558350325;
22;2;27.3134269714;12.5;5;30.0170898438;2;19.8850631714;12.5;6;26.1887089014;
23;2;25.3134269714;13.5;5;30.4677705765;2;19.625;12.9754838943;6;26.2221269608;
24;3;25.25;14.5;4;30.9342932701;2;19.8999786377;12.5;6;26.2560760975;
25;3;23.25;15.873717308;4;31.4129357338;2;19.625;13.0024299622;7;26.2905418873;
26;3;24.25;15.0651741028;4;31.8994894028;2;19.625;13.0162162781;7;26.3255085945;
27;3;22.25;16.2597961426;5;32.3893885612;2;19.9232387543;12.5;7;26.3609591722;
28;3;21.25;17.4557552338;5;32.877872467;2;19.625;13.0443840027;7;26.3968753815;
29;3;22.25;15.6511487961;5;33.360165596;2;19.625;13.0587501526;7;26.4332377911;
30;3;23.25;15.8440666199;5;33.8316650391;2;17.947479248;13.5;7;26.4700255394;
31;3;24.25;16.0326652527;5;34.2881155014;2;16.9557552338;14.5;7;26.5072168112;
32;3;25.25;16.2152462006;5;34.7257604599;2;15.9641237259;15.5;7;26.5447884798;
33;3;25.25;16.3903045654;5;36.141462326;2;14.972577095;16.5;7;26.5827163458;
34;3;26.25;16.9565849304;5;36.5627748966;2;14.0;17.5;7;26.6209751368;
35;3;26.25;15.9685840607;5;36.958561182;2;14.0;18.5;7;26.6595385075;
36;3;26.25;15.9808216095;5;37.3277947903;2;14.0;19.5;6;26.6983793974;
37;3;27.25;18.9808216095;5;37.6701061726;2;14.0;20.5;7;26.7374696732;
38;3;27.25;21.9808216095;6;37.9857090712;2;14.0;21.5;7;26.7767804861;
39;3;27.25;24.9808216095;6;38.275306344;2;14.0;22.5;6;26.8162822723;
40;3;27.25;27.9808216095;7;38.5399894714;2;14.0;23.5;6;26.8559447527;
41;3;27.25;30.9808216095;7;38.7811415195;2;14.0;24.5;6;26.8957372904;
42;3;27.25;32.0590133667;8;39.0003435612;2;14.0;25.5;6;26.9356285334;
43;4;27.25;33.0727996826;8;39.1992917061;2;14.0;26.5;7;26.9755871296;
44;4;27.25;32.6495132446;8;39.3609591722;2;14.0;27.5;8;27.015581131;
45;4;27.25;32.7000007629;9;39.3968753815;2;14.0;28.5;9;27.0555787086;
46;4;27.25;32.7000007629;10;39.4332377911;2;14.0;29.5;10;27.0955479145;
47;4;27.25;32.7000007629;10;39.4700255394;2;15.0;27.5;11;27.135456562;
48;4;27.25;30.7000007629;10;39.5072168112;2;14.0;28.5;11;27.17527318;
49;4;27.25;29.7000007629;11;39.5447884798;2;14.4894361496;29.5;11;27.2149660587;
50;4;27.25;28.7000007629;11;40.5827163458;2;15.4983673096;27.5;12;27.2545039654;
51;5;28.25;28.7000007629;10;40.8309751749;2;14.0;28.5;11;27.293856144;
52;5;29.25;29.5;11;41.1210975647;2;15.0;27.5;11;27.3329925537;
53;5;29.25;30.5;11;41.4601198435;2;16.0;27.5;11;27.3718836308;
54;6;29.25;31.5;10;41.855755806;2;17.0;27.5;8;27.4105007648;
55;6;29.25;32.5;10;42.316218257;2;18.0;27.5;8;27.4488155842;
56;6;29.25;32.5;10;42.8499088287;2;19.0;27.5;8;27.4868011475;
57;6;29.25;32.5;9;43.4649401903;2;19.625;27.5;8;27.5244314671;
58;6;29.25;32.5;9;44.1684633493;2;19.625;27.2671012878;9;27.5616812706;
59;6;29.25;32.5;9;46.5456594229;2;20.2013778687;24.5;9;27.5985264778;
60;6;29.7000007629;33.0;9;48.8164315224;2;19.625;24.5;9;27.6349442005;
61;6;30.0510005951;33.3899993896;8;52.0204691887;2;20.2178630829;22.5;9;27.6709127426;
62;6;31.3185329437;34.6872596741;8;55.2499673367;2;20.2259559631;22.5;12;27.7064116001;
63;6;33.5187683105;36.9097442627;9;57.3975228071;2;19.625;23.5;12;27.7414214611;
64;6;34.5999984741;39.0;9;59.4439337254;2;20.2418193817;22.5;12;27.7759244442;
65;6;34.5999984741;41.0;10;61.5286214352;2;19.625;23.5;16;27.8099038601;
66;6;32.5999984741;44.0;10;63.4904234409;2;19.625;24.4669322968;16;27.84334445;
67;6;33.5999984741;44.665145874;11;65.3629769087;2;19.625;24.4903411865;16;27.8762321472;
68;7;34.5999984741;46.2859420776;10;67.1395653486;2;19.625;24.5133628845;17;27.9085543156;
69;7;34.5999984741;47.3692359924;11;68.7789783478;2;19.625;24.535987854;17;27.940299511;
70;7;34.5999984741;48.45677948;11;70.2554005384;2;20.286567688;22.535987854;17;27.9714579582;
71;8;34.5999984741;49.548614502;10;71.5593533516;2;20.2935791016;22.5;17;28.0;
72;8;35.5999984741;46.0;11;72.6955426931;2;19.625;23.5;17;28.0;
73;9;37.5333900452;45.9155807495;9;73.6788454056;2;19.625;24.5;16;28.0;
74;9;38.598033905;44.9629058838;9;74.5298624039;2;19.625;24.6000003815;16;28.0;
75;9;39.6657218933;45.0117645264;10;75.2710943222;2;19.625;24.6000003815;17;28.0;
76;9;40.7363967896;45.0621185303;10;75.9176030159;2;19.625;24.6000003815;17;28.0;
77;9;41.8099746704;46.1139030457;10;76.2536056042;2;19.625;24.6000003815;17;28.0;
78;9;42.886341095;48.1670608521;9;77.597422123;2;19.625;24.6000003815;17;28.0;
79;9;44.9653396606;51.2215156555;10;78.0284136534;2;19.625;24.6000003815;17;28.0;
80;9;47.0467948914;54.277179718;11;78.4713877439;2;19.625;22.6000003815;17;28.0;
81;10;48.6549797058;55.277179718;10;78.9257721901;2;19.625;22.5;17;28.0;
82;10;47.5999984741;58.277179718;10;79.3909014463;2;19.625;22.5;16;28.0599999428;
83;10;48.4593734741;62.277179718;12;79.8660209179;2;19.625;22.5;16;29.1193640232;
84;10;48.5059661865;65.2771759033;13;80.3502906561;2;19.8500003815;23.0;17;29.9580285549;
85;10;48.5554428101;68.2771759033;11;80.8427928686;2;20.0255012512;23.3899993896;17;30.610448122;
86;11;48.6078720093;70.6305847168;10;81.3425382376;2;20.8873519897;23.6872596741;17;31.1124994755;
87;11;46.663318634;73.6915435791;9;81.848477006;2;20.2593841553;24.9097423553;18;31.3492259979;
88;11;45.7218170166;76.6684417725;13;82.3595063686;2;20.2999992371;26.0;13;31.4045140743;
89;11;46.7833900452;76.8103561401;15;82.8744826317;2;20.2999992371;26.3831596375;13;31.4588325024;
