Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;6;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;9.5;10.0;6;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;9.66343975067;10.6632003784;5;21.9903717041;
11;2;16.8187427521;11.3658018112;3;24.4745616913;2;9.94783401489;10.4951858521;5;23.0719120502;
12;2;18.8187427521;11.7372808456;3;25.1073980331;2;10.1911802292;11.0209560394;5;23.9749414921;
13;2;20.2867431641;12.0336990356;4;25.6137099266;2;11.9614667892;11.4571752548;5;24.7131726742;
14;2;20.8187427521;12.2662630081;3;26.0160877705;2;13.9614667892;11.8107032776;5;25.3067810535;
15;2;21.8187427521;12.446267128;3;26.1671074629;2;15.9614667892;12.0916318893;5;25.7784451246;
16;2;22.8187427521;12.5;3;26.211841464;2;16.9828968048;12.3113050461;5;26.1504684687;
17;2;23.8187427521;12.5;3;26.2577478886;2;17.7228336334;12.8374919891;5;26.2221269608;
18;2;24.8187427521;12.5;3;26.3048160076;2;18.9978122711;12.5;5;26.2560760975;
19;2;25.25;12.5;4;26.3530313969;2;19.625;12.8768224716;5;26.2905418873;
20;2;25.25;12.5;4;26.4023760557;2;19.625;12.8871622086;6;26.3255085945;
21;2;25.25;12.5;4;26.4528282881;2;19.9232387543;12.5;6;26.3609591722;
22;2;25.25;12.5;3;26.5043625832;2;19.625;13.0443840027;5;26.3968753815;
23;2;25.25;12.5;3;26.5569496155;2;19.9392967224;12.5;6;26.4332377911;
24;2;25.25;12.5;4;26.6105561256;3;19.947479248;12.5;5;26.4700255394;
25;3;25.25;12.5;3;26.6651450396;3;19.625;12.5;5;26.5072168112;
26;4;25.25;12.5;2;26.72067523;3;19.625;13.1028871536;5;26.5447884798;
27;4;25.25;12.5;2;26.7771017551;3;19.625;13.1179151535;5;26.5827163458;
28;4;25.25;12.5;2;26.8343759775;3;19.9811115265;12.5;5;26.6209751368;
29;4;25.25;12.5;2;26.8924454451;3;19.625;13.1483898163;5;26.6595385075;
30;4;25.25;12.5;2;26.9512542486;3;17.9983959198;13.5;5;26.6983793974;
31;4;25.25;12.5;2;27.0107431412;3;17.0071353912;14.5;5;26.7374696732;
32;4;25.25;12.5;2;27.0708494186;3;16.0159301758;15.5;5;26.7767804861;
33;4;25.25;12.5;2;27.1315076351;3;15.0247755051;16.5;5;26.8162822723;
34;4;25.25;12.5;2;27.1926498413;3;14.4086637497;17.5;5;26.8559447527;
35;4;25.25;12.5;2;27.2542052269;3;14.4175872803;18.5;5;26.8957372904;
36;4;25.25;12.5;2;27.3161010742;3;14.4265403748;19.5;6;26.9356285334;
37;4;25.25;14.5;2;27.3782629967;3;14.4355163574;20.5;6;26.9755871296;
38;4;25.25;16.5;2;27.4406147003;3;14.4445075989;21.5;6;27.015581131;
39;4;25.25;18.5;3;27.5030794144;3;14.4535055161;22.5;8;27.0555787086;
40;4;25.25;20.5;3;27.5655794144;3;14.4625053406;23.5;7;27.0955479145;
41;4;25.25;22.5;3;27.628036499;3;14.4714984894;24.5;7;27.135456562;
42;4;25.25;22.5;3;27.690372467;3;14.4804782867;25.5;8;27.17527318;
43;4;25.25;22.5;3;27.7525100708;4;15.4894361496;27.2000007629;7;28.2149660587;
44;4;25.25;22.5;3;28.8143725395;4;16.4983673096;27.5;7;29.3845039606;
45;4;27.25;24.5;3;29.8958842754;4;17.7615127563;28.5;8;29.5992871523;
46;4;29.25;26.5;3;30.0271673203;4;18.8030891418;29.5;8;29.8313076496;
47;4;29.25;28.5;3;30.1601186991;4;19.8484115601;28.2424144745;9;30.0819847584;
48;4;29.25;30.5;3;30.2946870327;4;19.1434459686;28.5;9;30.3527299166;
49;4;29.25;32.5;3;30.4308184385;4;19.2043647766;29.5;9;30.6449049711;
50;4;29.25;32.5;4;30.5684555769;4;19.7191200256;30.5;10;30.9597736597;
51;4;29.25;32.5;4;30.7075376511;5;21.0734901428;32.5;11;31.2984404564;
52;4;29.25;32.5;4;30.8480001688;5;21.8491516113;34.5;11;31.6617817879;
53;4;29.25;32.5;5;30.9897745848;5;22.5763778687;36.5;12;32.0503714085;
54;4;29.25;32.5;6;31.1327881813;5;23.0;38.5;13;32.4643998146;
55;5;29.25;32.5;5;31.2769632339;5;25.3044891357;37.5;11;32.9035950899;
56;5;29.8033485413;32.5;4;31.4222176075;5;24.2259559631;38.452671051;13;33.3671491146;
57;5;29.8131446838;32.5;5;31.5684636831;5;24.8986663818;36.5;14;33.8536567688;
58;5;29.8229923248;32.5;6;31.71560812;5;25.6170730591;34.5;14;34.3610770702;
59;6;30.8328857422;33.5;5;32.8635524511;5;24.7759037018;35.5;15;34.8867202997;
60;6;31.8428230286;34.5;5;34.3219406605;5;24.8781604767;35.5219841003;14;35.4272722006;
61;6;32.3027954102;36.0;7;35.5969671011;5;23.625;36.5716934204;14;35.9788550138;
62;6;32.0510025024;37.3899993896;7;36.7270764112;5;24.9811115265;34.5133628845;15;36.5371311903;
63;6;32.3185348511;38.6872596741;8;37.7523698807;5;25.856136322;33.5133628845;16;37.0974390507;
64;6;32.5187683105;38.9097442627;8;40.0597994328;5;26.3469238281;32.5;16;37.6549624205;
65;6;33.1673049927;39.6303405762;11;42.0930551291;5;24.6757144928;33.5;14;38.2028903961;
66;7;33.6596717834;40.1774139404;9;43.9114328623;5;24.625;34.5;15;38.7107270956;
67;7;34.0209960938;40.5788803101;9;45.5797766447;5;25.625;35.7437477112;16;39.2028274536;
68;7;34.2792930603;40.8658828735;9;47.0225254297;5;26.1456356049;34.5999984741;13;39.6755343676;
69;7;34.4000015259;41.0;11;47.9568580389;5;25.8344078064;35.5999984741;13;40.125826478;
70;7;34.4000015259;41.0;11;48.9521707296;5;26.3533096313;34.5999984741;15;40.5513826609;
71;6;34.4000015259;41.0;11;50.0053859949;6;23.9267692566;36.5999984741;14;40.9506046772;
72;6;34.4000015259;41.0;12;51.1107616425;6;24.9267692566;35.9829101562;16;41.3225908279;
73;6;34.4000015259;41.0;12;53.2596696615;7;24.0785064697;35.5999984741;16;41.6670851707;
74;7;35.4000015259;42.0;8;69.5306235552;7;24.0875053406;36.5999984741;16;41.9843943119;
75;7;37.4000015259;44.0;9;71.8767248392;7;24.625;35.5999984741;18;42.2752947807;
76;6;36.4000015259;44.0;9;57.1324659586;8;24.1054782867;35.5999984741;17;59.9150824547;
77;6;34.4000015259;46.0;9;58.3832142353;8;26.3442420959;36.141998291;17;62.198622942;
78;6;35.4000015259;46.0;10;59.6014766693;8;26.0255012512;39.5735549927;17;64.1495015621;
79;6;33.4000015259;47.7624664307;10;60.784645915;8;27.8743247986;38.4948997498;18;66.800693512;
80;6;32.4000015259;48.8270835876;10;61.9199813604;8;30.5234870911;38.9097442627;18;68.1011354923;
81;6;31.4000015259;49.8961105347;10;62.9977607727;8;31.2999992371;43.0;19;69.0866770744;
82;6;30.4000015259;51.9696617126;11;64.0116188526;8;32.0920753479;44.0;20;69.9501558542;
83;6;29.4000015259;54.0478248596;11;64.4412498474;9;32.1595115662;45.3831596375;19;70.7055521011;
84;6;28.4000015259;56.0992126465;12;64.8388485909;9;30.9982719421;45.3831596375;17;71.3672002554;
85;6;29.4000015259;55.1519927979;12;65.2025384903;9;29.4583034515;47.0;18;71.7266353369;
86;6;30.4000015259;55.2060890198;15;65.5326769352;9;27.6749992371;49.9295692444;19;71.9182875156;
87;7;31.4000015259;55.2614250183;13;65.8311779499;8;27.4885025024;49.972858429;20;72.111700654;
88;7;32.4000015259;55.3179016113;14;66.100910902;9;25.6749992371;52.972858429;20;72.3067760468;
