Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;6;20.0;2;8.0;11.3000001907;5;21.0;
5;1;12.0;10.0;6;20.0;2;8.14999961853;10.0;5;21.0599999428;
6;1;13.0;10.0;6;20.0;2;9.23849964142;10.0;5;21.1229639053;
7;1;14.0;10.0;6;20.3999996185;2;9.75266647339;10.0;5;21.1889609098;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;9.76751613617;10.0;5;21.6699410677;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;9.87573719025;10.1999998093;4;22.0818096399;
10;2;15.2687425613;10.9097137451;4;23.7716035843;2;9.96840667725;10.3632001877;4;22.4358423948;
11;2;17.268743515;11.3658018112;4;24.5557456017;2;10.0480642319;10.4951858521;4;23.611035943;
12;2;19.268743515;11.7372808456;3;25.1909515858;2;10.3124837875;11.0209560394;4;24.615765214;
13;2;20.3243408203;12.0336990356;3;25.6996334791;2;12.1056518555;11.4571752548;4;25.4640146494;
14;2;20.5648345947;12.2662630081;3;26.10437572;2;14.1056518555;11.8107032776;4;26.1761806011;
15;2;20.746969223;12.446267128;3;26.2577478886;2;16.1056518555;12.0916318893;4;26.7751014233;
16;2;20.8159866333;12.5;3;26.3048160076;2;17.2071437836;12.3113050461;4;27.2831678391;
17;2;22.7888088226;12.5;3;26.3530313969;2;18.2451515198;12.4808797836;3;27.4996597767;
18;2;23.8105049133;12.5;3;26.4023760557;2;19.2852573395;12.5;4;27.687142849;
19;2;24.8327102661;12.5;4;26.4528282881;2;20.2296066284;12.5;4;27.883649826;
20;2;25.8554134369;12.5;3;26.5043625832;2;20.2738208771;12.5;4;28.0888605118;
21;3;25.9269638062;12.5;2;26.5569496155;2;20.3199939728;12.5;4;28.3023359776;
22;3;25.25;12.5;2;26.6105561256;2;20.368024826;12.5;4;28.5235154629;
23;3;25.9747505188;12.5;2;26.6651450396;2;20.4177913666;12.5;5;28.7517154217;
24;3;25.9993152618;12.5;3;26.72067523;4;20.4691352844;12.5;3;28.986133337;
25;4;26.0243034363;12.5;2;26.7771017551;4;20.5218811035;12.5;3;29.22585392;
26;4;26.0496959686;12.5;2;26.8343759775;4;20.5758171082;12.5;3;29.4698610306;
27;4;26.0754699707;12.5;2;26.8924454451;4;20.6307182312;12.5;4;29.7170505524;
28;4;26.101600647;12.5;2;26.9512542486;4;20.6863365173;12.5;4;29.9662499428;
29;4;26.1280651093;12.5;2;28.0107431412;4;18.7424068451;13.5;4;30.2162384987;
30;4;26.25;13.9042978287;2;28.0708494186;4;17.7986526489;14.5;4;30.4657707214;
31;4;27.25;13.9283399582;2;28.1315076351;4;16.8547973633;15.5;4;30.7136011124;
32;4;25.25;14.9526033401;2;28.1926498413;4;15.9105606079;16.5;3;30.9585089684;
33;4;26.25;13.977060318;2;28.2542052269;4;15.3406639099;17.5;4;31.1993217468;
34;4;24.25;15.0016822815;2;28.3161010742;5;15.3948478699;18.5;3;31.4349379539;
35;4;23.25;16.0264415741;2;28.3782629967;5;15.4478607178;19.5;3;31.6643476486;
36;4;22.25;17.0513057709;2;28.4406147003;5;15.4994783401;20.5;3;31.8866472244;
37;4;24.25;20.0513057709;3;28.5030794144;5;15.549495697;21.5;3;32.1010527611;
38;4;25.3763847351;23.0513057709;2;28.5655794144;5;15.5977363586;22.5;3;32.3069086075;
39;4;26.404510498;25.0513057709;3;28.628036499;5;14.0;24.5;3;33.5036902428;
40;4;27.4326171875;27.0513057709;3;28.690372467;5;15.0;26.5;4;33.7110056877;
41;4;28.4606666565;28.1000003815;3;28.7525100708;5;16.0;28.5;4;34.9087862968;
42;4;28.4886302948;28.1000003815;4;28.8143725395;5;17.2340431213;30.5;4;35.1868844032;
43;4;28.5164680481;28.1000003815;4;28.8758842945;5;18.2386322021;32.5;4;35.4623807669;
44;4;28.5441474915;28.1000003815;6;28.936971426;5;18.5103607178;34.2358779907;4;35.735722661;
45;4;28.5716362;28.1000003815;7;28.9975619316;5;18.5385684967;35.3394622803;3;36.0074304342;
46;4;28.598903656;28.1000003815;6;29.0575861931;5;19.2526321411;33.4362754822;3;36.2780809402;
47;4;28.62591362;28.1000003815;6;29.1169772148;5;18.6004829407;34.5264816284;4;36.5482836962;
48;4;28.652639389;28.1000003815;5;29.1756706238;5;18.6343402863;35.610294342;5;36.8186620474;
49;4;28.6790523529;28.1000003815;6;29.2336053848;5;20.0;34.5;5;37.0898295641;
50;4;28.705121994;28.1000003815;5;29.2907235622;5;20.4363479614;36.5;6;37.3253120184;
51;4;28.7308254242;28.1000003815;7;29.346971035;5;22.4715213776;36.5;9;37.5127286911;
52;4;27.25;29.1000003815;7;29.4022974968;5;24.5087909698;37.5;8;37.709605813;
53;4;27.25;29.4609184265;8;29.4566559792;5;25.0249996185;38.5;9;37.9158658981;
54;4;27.25;29.4826622009;8;29.5100040436;5;26.5310688019;37.5;11;38.1313298941;
55;4;27.25;28.1000003815;10;29.5623030663;5;25.6499996185;38.4221687317;12;38.3557082415;
56;5;27.25;29.1000003815;8;45.6135182381;5;26.6300354004;35.5;12;38.5885945559;
57;5;28.25;29.1000003815;8;46.3036184311;7;26.9564037323;36.5;11;39.8294613361;
58;5;29.25;29.5;7;46.911683321;7;27.9614219666;37.5;12;40.1276580095;
59;5;29.25;30.5;8;48.7174522877;7;28.7924728394;35.5;12;40.4343882799;
60;5;29.7000007629;32.0;8;50.2112834454;8;28.7762393951;37.5;11;60.7487903833;
61;5;30.0510005951;33.3899993896;7;51.4334738255;8;29.5818405151;39.5159301758;11;62.2698922157;
62;5;30.3185329437;33.6872596741;8;52.4278204441;8;29.6499996185;42.3800239563;10;63.6142202616;
63;5;30.5187683105;33.9097442627;8;53.0883129835;8;31.6499996185;41.5474090576;10;64.7857823372;
64;5;30.5999984741;35.0;8;53.5079733133;8;33.0895004272;41.5;11;66.7986201048;
65;5;30.5999984741;36.0;7;53.7651462555;9;32.8039894104;46.4745101929;10;67.6923971176;
66;5;30.5999984741;37.0;9;53.9107162952;9;35.0018463135;46.5194129944;11;68.4688367844;
67;5;30.5999984741;38.0;10;54.0543501377;9;37.2265968323;48.5;11;69.1331893206;
68;5;30.5999984741;39.0;10;54.1958446503;9;36.888633728;49.6260643005;12;69.488650918;
69;5;30.5999984741;40.0;10;54.3350168467;10;38.2669334412;49.6417312622;11;69.84134233;
70;5;30.5999984741;41.0;12;54.471704483;10;40.1598243713;49.5;10;70.1901528835;
71;6;30.5999984741;42.0;11;54.605766058;10;40.1861763;50.5;10;73.834117651;
72;6;30.5999984741;43.0;11;54.7370800972;10;39.0570106506;54.0;12;76.1749094725;
73;6;30.5999984741;44.0;11;54.8655465841;11;40.0595016479;58.3899993896;11;78.1512064934;
74;6;30.5999984741;45.0;11;54.991084218;11;41.3716239929;58.906627655;12;79.8363023996;
75;6;30.5999984741;46.0;11;55.1136316061;11;42.4963531494;57.9219665527;13;81.002122283;
76;6;30.5999984741;47.0;12;55.2331444025;11;42.7137069702;57.9372291565;13;81.818508029;
77;6;30.5999984741;48.0;12;55.3495953083;11;42.6730041504;56.0;13;82.6447200775;
78;6;30.5999984741;50.0;11;55.4629725218;11;37.4632911682;61.6366577148;9;83.3909983635;
79;6;30.5999984741;52.0;11;55.573278904;11;35.5592651367;65.2952270508;10;85.1642004251;
80;6;30.5999984741;54.0;11;55.6805294752;12;35.5592651367;69.5600967407;10;86.0253859758;
81;6;30.5999984741;56.0;12;55.7847509384;12;36.4000015259;73.2499771118;10;86.9181083441;
82;6;30.5999984741;57.0;12;55.8559447527;12;36.6526641846;79.2499771118;12;87.8423627615;
83;6;30.5999984741;58.0;13;55.8957372904;12;36.6675186157;84.6041030884;12;88.7972824574;
84;6;30.5999984741;59.0;13;55.9356285334;12;36.6830596924;89.6185302734;11;89.7809660435;
85;6;30.5999984741;60.0;13;55.9755871296;12;36.6993141174;93.6328353882;10;90.7903436422;
86;6;30.5999984741;61.0;14;56.015581131;12;36.7162857056;97.4655075073;11;91.8053182364;
