Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;11.0;10.0;5;20.0;2;7.15000009537;13.0;3;21.0299999714;
3;1;11.0;10.0;5;20.0;2;8.15450000763;12.0;3;21.0605909824;
4;1;11.0;10.0;4;20.0;2;8.15908908844;11.0;3;21.091766119;
5;1;12.0;10.0;4;20.0;2;8.16376495361;10.0;2;21.1235172749;
6;1;13.0;10.0;4;20.0;2;9.25279140472;10.0;2;21.1558350325;
7;1;14.0;10.0;4;20.3999996185;2;9.76006317139;10.0;2;21.1887089014;
8;2;14.6300001144;10.1999998093;3;21.7264003754;2;9.76745986938;10.0;2;21.6340136528;
9;2;14.7768793106;10.3632001877;3;22.8694274426;2;9.86765289307;10.1999998093;2;22.0068871975;
10;2;15.2912425995;10.9097137451;3;23.8335785866;2;9.95154953003;10.3632001877;2;22.3184864521;
11;2;17.2912425995;11.3658018112;3;24.6305116415;2;10.0216598511;10.4951858521;2;23.4320747852;
12;2;19.2912425995;11.7372808456;2;25.2793427706;2;10.2722177505;11.0209560394;2;24.3685975075;
13;2;20.364118576;12.0336990356;3;25.8024992943;2;12.0500392914;11.4571752548;2;25.1417599916;
14;2;21.3902301788;12.2662630081;3;26.2225775719;2;14.0500392914;11.8107032776;2;25.771723628;
15;2;22.417263031;12.446267128;3;26.3921557665;2;16.0500392914;12.0916318893;2;26.2811454535;
16;2;23.4452133179;12.5;3;26.4563041925;2;17.0960044861;12.3113050461;2;26.6922996044;
17;2;24.4740791321;12.5;3;26.5224741697;2;18.1122055054;12.4808797836;4;26.8044247627;
18;2;25.5038566589;12.5;3;26.5906432867;3;19.1288299561;12.5;3;26.8801307678;
19;2;25.9657897949;12.5;3;26.6607804298;3;20.0480289459;12.5;3;26.9575897455;
20;2;25.9973506927;12.5;3;26.7328453064;3;20.0654582977;12.5;4;27.0367236137;
21;2;26.0297813416;12.5;3;26.8067884445;3;20.0832633972;12.5;5;27.1174445152;
22;2;26.0630550385;12.5;3;26.8825509548;3;20.1014251709;12.5;5;27.1996555328;
23;3;26.0971488953;12.5;2;26.9600640535;3;20.1199226379;12.5;5;27.2832500935;
