Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;9.0;10.0;5;20.0;
3;2;8.14999961853;10.0;4;22.1200000048;2;9.19999980927;10.0;4;21.0;
4;2;8.31799983978;10.5;4;23.0930562019;2;9.19999980927;10.0;4;21.0599999428;
5;2;8.46395874023;10.9200000763;4;23.9303956032;2;10.3179998398;10.0;3;21.1229639053;
6;2;9.59105682373;11.2650718689;4;24.6492825747;2;11.336889267;10.0;3;21.1889609098;
7;2;10.5460891724;11.543302536;4;25.2697491646;2;11.3566884995;10.0;3;21.6699410677;
8;2;10.6856927872;11.7641716003;4;26.0647602081;2;11.5009822845;10.1999998093;3;22.0818096399;
9;2;10.8645715714;12.0549411774;4;26.7559332848;2;11.62454319;10.3632001877;3;22.4358423948;
10;2;11.0200843811;12.2827939987;4;27.366976738;2;11.7307529449;10.4951858521;3;23.611035943;
11;2;11.1575698853;12.4589796066;5;27.7319030762;2;12.0833110809;11.0209560394;3;24.615765214;
12;2;14.078286171;12.5;5;28.0397365093;2;14.0833110809;11.4571752548;3;25.4640146494;
13;2;16.0782852173;12.5;5;28.3728995323;2;16.0833110809;11.8107032776;4;26.1761806011;
14;2;17.2861595154;12.5;5;28.7313408852;2;17.2104492188;12.0916318893;4;26.7751014233;
15;2;18.3668079376;12.5;5;29.1144995689;2;18.2583217621;12.3113050461;4;27.2831678391;
16;2;19.4530181885;12.5;5;29.521238327;2;19.3089962006;12.4808797836;4;27.4996597767;
17;2;20.5445346832;12.5;5;29.949795723;2;20.3624725342;12.5;3;27.687142849;
18;2;20.7387046814;12.5;6;30.3977622986;2;21.4187164307;12.5;2;27.883649826;
19;2;20.8394966125;12.5;6;30.8620905876;2;22.3650951385;12.5;3;28.0888605118;
20;2;20.9439697266;12.5;6;31.3391423225;2;22.4266586304;12.5;4;28.3023359776;
21;3;21.0513076782;12.5;5;31.824775219;2;22.4906997681;12.5;5;28.5235154629;
22;3;21.1605739594;12.5;5;32.3144683838;2;22.5570545197;12.5;6;28.7517154217;
23;3;21.2707557678;12.5;5;32.8034796715;2;22.6255149841;12.5;6;28.986133337;
24;3;21.3807830811;12.5;5;33.2870235443;3;22.6958389282;12.5;5;29.22585392;
25;3;19.4895801544;13.5;7;33.7604589462;3;22.7677555084;12.5;5;29.4698610306;
26;4;18.625;13.5;6;34.2194671631;3;22.8409576416;12.5;5;29.7170505524;
27;4;19.625;14.5;6;34.6602067947;3;21.5;13.5;5;29.9662499428;
28;4;18.625;13.5;6;35.0794401169;3;21.5;14.4864997864;5;30.2162384987;
29;4;18.625;14.5;6;35.4746103287;3;21.5;14.5864953995;5;30.4657707214;
