Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;2;6.0;12.1999998093;3;21.0;1;9.0;10.0;4;20.0;
2;2;7.15000009537;11.0;3;21.0599999428;1;9.0;10.0;5;20.0;
3;2;8.15900039673;10.0;3;22.1441639662;1;9.0;10.0;5;20.0;
4;2;8.32162380219;10.5;3;23.0740478039;1;9.0;10.0;5;20.0;
5;2;8.46110725403;10.9200000763;2;23.8600269556;1;10.0;10.0;5;20.0;
6;2;9.57522392273;11.2650718689;2;24.5184918642;1;11.0;10.0;5;20.0;
7;2;10.5166606903;11.543302536;2;25.0685968399;1;11.0;10.0;5;20.3999996185;
8;2;10.6404333115;11.7641716003;2;25.7804375887;2;12.1199998856;10.1999998093;4;21.7264003754;
9;2;10.8005981445;12.0549411774;2;26.3752912283;2;13.2179203033;10.3632001877;4;21.9903717041;
10;2;10.9344406128;12.2827939987;2;26.8758825064;2;14.2971115112;10.4951858521;4;23.0819120407;
11;2;11.0470733643;12.4589796066;2;27.1153810024;2;14.9245738983;11.0209560394;4;23.99553442;
12;2;13.96778965;12.5;3;27.2821707726;2;16.9245738983;11.4571752548;4;24.7449600697;
13;2;15.96778965;12.5;4;27.458304882;2;18.9245738983;11.8107032776;5;25.3503712416;
14;2;17.0803756714;12.5;4;27.6437027454;2;19.9627056122;12.0916318893;5;25.8344515562;
15;2;18.122089386;12.5;4;27.8381814957;2;20.9761257172;12.3113050461;5;26.2195074558;
16;2;19.1658477783;12.5;5;28.0414469242;2;21.9898986816;12.4808797836;5;26.3048160076;
17;2;20.2115821838;12.5;5;28.2530875206;2;23.0040187836;12.5;5;26.3530313969;
18;2;20.3569450378;12.5;6;28.4725704193;2;24.0184822083;12.5;5;26.4023760557;
19;2;20.4063282013;12.5;6;28.6992399693;2;24.9207115173;12.5;6;26.4528282881;
20;2;20.4573287964;12.5;6;28.932320118;2;24.9358482361;12.5;6;26.5043625832;
21;2;20.509771347;12.5;7;29.1709208488;2;24.9513092041;12.5;6;26.5569496155;
22;2;20.563457489;12.5;7;29.4140472412;2;24.9670848846;12.5;6;26.6105561256;
23;2;20.6181602478;12.5;7;29.6606140137;2;24.983165741;12.5;6;26.6651450396;
24;2;19.625;13.5;7;29.9094619751;2;24.9995422363;12.5;6;26.72067523;
25;2;17.625;14.9728384018;7;30.1593799591;3;23.0162029266;13.5;5;26.7771017551;
26;2;16.625;16.0478134155;7;30.4091258049;3;22.0331306458;14.5;6;26.8343759775;
27;2;16.625;15.5;7;30.6574521065;3;21.0503120422;15.5;6;26.8924454451;
28;2;15.8979263306;16.5;8;30.9031295776;3;20.0677337646;16.5;6;26.9512542486;
29;2;15.328204155;17.5;8;31.144973278;3;19.0853767395;17.5;6;27.0107431412;
30;2;15.0;16.5;8;31.3818635941;3;17.5;19.3042964935;6;27.0708494186;
31;2;16.0;16.5;8;31.6127681732;3;17.0;20.3283405304;6;27.1315076351;
32;2;15.0;15.5;7;31.8367581367;3;17.0;21.3526039124;6;28.1926498413;
33;2;15.5382709503;16.5;7;32.053021431;3;18.0;22.7770595551;6;28.2942051888;
34;2;15.0;15.5;7;32.260872364;3;20.0;20.8176822662;6;28.3972849846;
35;2;15.0;15.5;7;32.4597568512;3;19.0;21.858915329;7;28.5018165112;
36;2;15.678445816;16.5;8;32.6492528915;3;19.0;22.9007263184;7;28.6077221632;
37;2;15.7210817337;17.5;8;32.8290677071;3;20.0;20.9430885315;8;28.7149208784;
38;2;15.0;16.5;8;32.9990315437;3;19.0;21.9859695435;8;28.8233273029;
39;2;16.0;16.5;9;33.1590900421;3;19.0;23.0293312073;7;28.9328525066;
40;2;17.0;16.5;9;33.3092918396;3;20.0;21.073141098;7;29.0434038639;
41;2;16.0;15.5;9;33.4497776031;3;19.0;22.1173610687;9;29.1548861265;
42;2;15.9012002945;15.5;10;33.5807676315;4;19.8257522583;25.1173610687;8;29.2672008276;
43;2;15.0;14.5;9;33.7025489807;4;20.0;25.1173610687;8;29.3802468777;
44;2;15.0;14.5;9;33.8154602051;4;19.8627662659;28.1173610687;9;29.4939210415;
45;2;15.9834785461;15.5;9;33.9198827744;4;20.4670848846;28.1173610687;10;29.6081180573;
46;2;16.0069732666;16.5;7;34.0;4;20.382434845;29.5;11;29.7227312326;
47;2;16.0249996185;17.5;8;34.0;5;19.9172763824;31.1660575867;10;39.8376524448;
48;2;16.0249996185;18.5;8;34.0;5;20.0;34.1882705688;10;40.3527719975;
49;2;17.0249996185;18.5;9;34.0;5;21.5331306458;35.7702674866;11;40.8423811197;
50;2;18.0249996185;19.5;9;34.0;5;22.5503120422;34.7934417725;11;41.3051077127;
51;2;19.0249996185;20.5;9;34.0;6;23.5677337646;34.8162879944;11;56.740260005;
52;2;20.0249996185;21.5;11;34.0;6;25.0;36.6192893982;11;57.8977589607;
53;2;21.0249996185;22.5;11;34.0;7;27.0;36.6652183533;10;58.9474225044;
54;3;21.6499996185;22.5;10;50.4193744659;6;27.6212539673;32.5;11;42.8819997311;
55;3;22.6499996185;23.5;12;51.0072898865;6;25.6924533844;33.5;11;43.2108139992;
56;3;23.6499996185;24.5;12;51.5162696838;6;24.7264862061;34.5;12;43.515920639;
57;3;23.6499996185;25.5;14;51.9513263702;6;24.6762619019;33.5;12;43.7988958359;
58;3;23.6499996185;26.5;15;52.3190898895;6;23.6948299408;33.5;12;44.0613896847;
59;3;23.6499996185;27.5;15;52.6270179749;6;22.8272514343;34.5;13;45.2009902;
60;3;23.6499996185;28.5;16;52.8827629089;7;22.0;38.4762458801;12;45.4400695562;
61;3;23.6499996185;29.5;16;53.0;7;23.0;41.0240287781;10;45.6934183836;
62;3;23.6499996185;30.5;16;53.0;7;24.0;43.0671920776;11;45.9623785019;
