Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;11.3999996185;3;21.0;1;9.0;10.0;5;20.0;
3;2;8.14999961853;10.0;3;22.1200000048;1;9.0;10.0;4;20.0;
4;2;8.31799983978;10.5;2;23.0930562019;1;9.0;10.0;4;20.0;
5;2;8.46395874023;10.9200000763;2;23.9303956032;1;10.0;10.0;4;20.0;
6;2;9.59105682373;11.2650718689;2;24.6492825747;1;11.0;10.0;4;20.0;
7;2;10.5460891724;11.543302536;2;25.2697491646;1;11.0;10.0;4;20.3999996185;
8;2;10.6856927872;11.7641716003;2;26.0647602081;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;10.8645715714;12.0549411774;2;26.7559332848;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;11.0200843811;12.2827939987;2;27.366976738;2;11.597111702;10.4951858521;3;23.0419120789;
11;2;11.1575698853;12.4589796066;2;27.7319030762;2;11.9125738144;11.0209560394;3;23.944350481;
12;2;14.078286171;12.5;2;28.0397365093;2;12.1833057404;11.4571752548;3;24.6819975376;
13;2;16.0782852173;12.5;2;28.3728995323;2;14.9215736389;11.8107032776;4;25.2750298977;
14;2;17.2861595154;12.5;2;28.7313408852;2;16.9215736389;12.0916318893;4;25.746127367;
15;2;18.3668079376;12.5;2;29.1144995689;2;17.94962883;12.3113050461;4;26.1175945997;
16;2;19.4530181885;12.5;3;29.521238327;2;18.9593238831;12.4808797836;4;26.1887089014;
17;2;20.5445346832;12.5;4;29.949795723;2;19.9691867828;12.5;4;26.2221269608;
18;3;19.625;13.5;3;30.3977622986;2;20.9792118073;12.5;4;26.2560760975;
19;3;20.625;12.5;4;30.8620905876;2;21.8768234253;12.5;5;26.2905418873;
20;3;20.9439697266;12.5;4;31.3391423225;2;21.8871631622;12.5;4;26.3255085945;
21;3;21.0513076782;12.5;4;31.824775219;2;21.8976516724;12.5;4;26.3609591722;
22;3;21.1605739594;12.5;4;32.3144683838;2;21.9082870483;12.5;4;26.3968753815;
23;3;19.625;13.5;4;32.8034796715;2;21.9190635681;12.5;4;26.4332377911;
24;3;19.625;14.5;4;33.2870235443;2;21.9299716949;12.5;4;26.4700255394;
25;3;19.625;15.5;4;33.7604589462;2;21.9410076141;12.5;4;26.5072168112;
26;3;19.625;16.5;4;34.2194671631;3;21.9521656036;12.5;5;26.5447884798;
27;3;19.625;17.5;6;34.6602067947;4;21.9634361267;12.5;2;26.5827163458;
28;3;19.625;18.5;6;35.0794401169;4;21.5;13.1330862045;2;26.6209751368;
29;3;19.625;19.5;7;35.4746103287;4;21.9862918854;12.5;2;26.6595385075;
30;3;19.625;19.8322277069;8;35.8438816071;4;19.9978618622;13.5;3;26.6983793974;
31;3;19.625;20.0907173157;8;36.1861276627;4;19.009513855;14.5;3;26.7374696732;
32;3;19.625;20.3302898407;9;36.5008907318;4;18.0212402344;15.5;3;26.7767804861;
33;3;19.625;20.5506229401;7;36.7883110046;4;17.033033371;16.5;3;26.8162822723;
34;3;19.625;20.7518177032;7;37.0490322113;4;16.044883728;17.5;3;26.8559447527;
35;4;19.625;20.9343223572;5;61.2841053009;4;15.0567836761;18.5;3;26.8957372904;
36;4;20.625;21.0988731384;5;62.6948881149;4;14.5687217712;19.5;4;27.9356285334;
37;4;22.625;20.0988731384;6;63.840549469;5;15.0;21.6742515564;3;39.5155870914;
38;4;23.625;20.0988731384;8;64.7510938644;5;17.5926761627;21.5;3;40.0567650795;
39;4;24.5162467957;20.0988731384;8;65.4634971619;5;19.0;20.7387065887;4;40.562515974;
40;4;24.5494976044;20.0988731384;8;65.88712883;5;18.0;21.7716522217;4;41.0319815874;
41;4;24.5499992371;20.0988731384;8;66.0;5;18.6286640167;21.9668426514;5;41.4653133154;
42;4;24.5499992371;20.0988731384;8;66.0;5;19.0;20.8389205933;5;41.8635058403;
43;4;23.5499992371;21.0988731384;8;66.0;5;18.6525821686;21.0030994415;6;42.2282123566;
44;4;23.625;23.0988731384;7;66.0;5;18.0;22.907913208;6;42.5615615845;
45;4;24.625;25.0988731384;5;66.0;5;19.4059104919;23.907913208;6;42.8659843206;
46;4;25.625;27.0988731384;5;66.0;6;22.1088695526;25.907913208;5;43.1440657377;
47;4;26.625;29.0988731384;5;66.0;6;21.6998977661;27.907913208;6;43.3762462139;
48;4;27.625;30.0988731384;8;66.0;6;22.7115650177;30.907913208;6;43.4674503803;
49;4;28.625;31.0988731384;8;66.0;6;23.4670848846;33.3859863281;7;43.5593717098;
50;4;29.625;32.0988731384;7;66.0;6;25.2178115845;33.5;7;43.651946187;
51;4;30.0249996185;33.0988731384;9;66.0;6;25.7460403442;35.1660575867;7;43.7451066971;
52;4;30.0249996185;34.0988731384;10;66.0;6;26.2573299408;36.1882705688;8;43.8387830257;
53;4;30.0249996185;35.0988731384;9;66.0;6;26.8016357422;36.5;9;43.9329024553;
54;4;30.0249996185;36.0988731384;9;66.0;6;26.829870224;37.5;9;44.0273896456;
55;4;30.0249996185;36.5999984741;9;66.0;6;26.0677337646;39.5;11;44.1221669912;
56;4;30.0249996185;36.5999984741;10;66.0;6;26.3012733459;40.2805023193;11;44.2171547413;
57;4;30.0249996185;36.5999984741;10;66.0;7;26.3119239807;41.3042984009;11;44.3122708797;
58;4;30.0249996185;36.5999984741;10;66.0;7;27.3224258423;38.5;11;44.4074320793;
59;4;30.0249996185;36.5999984741;10;66.0;7;28.9722290039;37.5;11;45.5025537014;
60;4;30.0249996185;36.5999984741;10;66.0;7;31.0007667542;37.5;12;45.6275496483;
61;4;30.0249996185;36.5999984741;10;66.0;7;33.0292663574;37.5;12;45.7529242039;
62;4;30.0249996185;36.5999984741;11;66.0;7;33.7258796692;37.5;12;45.8785834312;
63;4;30.0249996185;36.5999984741;12;66.0;7;33.7635765076;37.5;11;47.0044314861;
64;4;30.0249996185;36.5999984741;12;66.0;7;34.4642753601;38.5;14;47.3403724432;
65;4;30.0249996185;36.5999984741;12;68.3600006104;7;35.8391113281;39.5;14;47.715847373;
66;4;31.5020008087;35.0999984741;14;70.2334413528;7;36.3147544861;40.5;14;48.1119039059;
67;4;30.8643836975;36.4899978638;14;71.7018642426;7;36.4335708618;41.5;14;48.5647346973;
68;4;31.1340103149;37.7872581482;16;72.6040620804;7;36.5694198608;42.5;15;50.6623698473;
69;4;31.2593841553;39.0097427368;16;73.1121177673;7;36.805896759;43.9165687561;15;52.6054012775;
70;4;32.2999992371;37.0999984741;16;73.3974170685;7;37.3723449707;44.3449783325;16;54.447390914;
71;4;31.2999992371;38.0999984741;18;73.6441736221;7;38.3342208862;43.6872596741;15;56.242619276;
72;4;31.2999992371;39.0999984741;17;73.8562812805;7;38.8727836609;43.9097442627;15;57.8916338682;
73;4;30.2999992371;38.0999984741;17;74.0;8;36.844619751;46.0;15;59.4134328365;
74;4;30.2999992371;38.0999984741;17;74.0;8;29.108505249;48.0;15;60.9904587269;
75;4;31.2999992371;39.0999984741;18;74.0;9;27.3999996185;51.7735748291;14;62.7089933157;
76;5;29.2999992371;41.0999984741;18;74.0;9;26.3999996185;52.5911598206;15;64.541914463;
77;5;29.2999992371;40.0999984741;18;74.0;9;25.3999996185;55.6580696106;15;66.4487798214;
78;5;27.2999992371;42.0999984741;18;74.0;9;25.3999996185;57.7045593262;16;68.378354311;
79;5;26.2999992371;44.0999984741;19;74.0;9;26.60505867;58.7519111633;16;71.2738656998;
80;5;26.2999992371;43.0999984741;18;74.0;9;28.6410064697;61.8000793457;16;73.1401302814;
81;5;25.0;45.0999984741;18;74.0;9;30.6765403748;64.8490066528;16;79.6024141312;
82;5;25.0;47.0999984741;18;74.0;9;31.7881717682;69.1586380005;17;85.436324954;
83;5;26.0;46.0999984741;18;74.0;9;31.3999996185;74.4368743896;17;90.4705684185;
84;5;25.0;48.0999984741;16;74.0;9;33.4000015259;77.299697876;18;94.6460901499;
85;5;25.0;50.0999984741;16;74.0;9;33.4000015259;80.9479980469;18;98.005267024;
86;5;26.0;49.0999984741;16;74.0;10;34.4000015259;84.4319839478;16;116.499426126;
87;5;25.0;51.0999984741;17;75.0;11;35.4000015259;87.5650024414;14;119.399813771;
88;5;26.0;54.0999984741;15;75.1499999762;11;37.4000015259;90.8949661255;14;121.89444685;
89;5;28.0;54.0999984741;15;75.320775032;11;37.6520729065;96.9744338989;15;123.941401482;
90;5;27.0;57.0999984741;16;75.5146545172;11;38.6520729065;97.9611968994;15;125.512397647;
91;5;27.0;60.0999984741;17;75.7340574265;11;37.6520729065;102.091033936;15;126.965405822;
92;5;28.0;60.0999984741;18;75.9814370871;11;38.4000015259;104.371498108;16;128.303758502;
93;5;27.0;62.0999984741;19;76.2592060566;11;38.4000015259;106.497558594;17;130.5341506;
94;5;28.0;61.0999984741;20;76.5696389675;11;39.4000015259;109.621276855;17;131.745230436;
95;5;28.0;60.0999984741;20;76.9147508144;11;41.4000015259;114.742362976;18;132.872007012;
96;5;27.0;62.0999984741;18;77.296153307;11;40.4000015259;117.860595703;18;133.825491786;
97;5;28.0;61.0999984741;19;77.7148916721;12;40.4000015259;120.975769043;15;139.622220516;
98;6;28.0;60.0999984741;18;78.1712703705;12;41.4500007629;124.369522095;17;140.60084486;
99;6;27.0;62.0999984741;18;78.6646785736;12;48.1900863647;129.327407837;18;141.559131265;
100;6;27.0;59.0999984741;19;79.1934347153;12;52.8059158325;131.54486084;17;142.496780992;
