Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;2;6.0;12.1999998093;3;21.0;1;9.0;10.0;4;20.0;
2;2;7.15000009537;11.0;3;21.0299999714;1;9.0;10.0;5;20.0;
3;2;8.15450000763;10.0;3;22.0708910227;1;9.0;10.0;5;20.0;
4;2;8.31063365936;10.5;3;22.9529676437;1;9.0;10.0;5;20.0;
5;2;8.44294548035;10.9200000763;3;23.6863726377;1;10.0;10.0;5;20.0;
6;2;9.53615188599;11.2650718689;3;24.2872767448;2;11.3000001907;10.0;4;21.0;
7;2;10.4646377563;11.543302536;3;24.7746323347;2;11.3000001907;10.0;4;21.3999996185;
8;2;10.5742912292;11.7641716003;3;25.4154164791;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;10.7184686661;12.0549411774;3;25.9324100018;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;10.8347921371;12.2827939987;3;26.34810853;2;11.597111702;10.4951858521;4;23.1019120216;
11;2;10.9283246994;12.4589796066;3;26.4955049753;2;11.9305734634;11.0209560394;4;24.037314415;
12;2;13.8490409851;12.5;3;26.5628699064;2;13.9305734634;11.4571752548;4;24.810367465;
13;2;15.8490409851;12.5;3;26.6322164536;2;15.9305734634;11.8107032776;5;25.4413156509;
14;2;16.8945064545;12.5;4;26.7035081387;2;16.9899902344;12.0916318893;4;25.9528986216;
15;3;17.9105453491;12.5;2;26.7766991854;2;18.0116596222;12.3113050461;4;26.3674715757;
16;3;18.9270133972;12.5;3;26.851734519;2;19.034286499;12.4808797836;3;26.484351635;
17;3;19.9438972473;12.5;3;26.9285494089;2;20.0578784943;12.5;3;26.5662232637;
18;3;20.0589237213;12.5;3;27.0070693493;2;21.08244133;12.5;3;26.6513283253;
19;3;20.0765914917;12.5;3;27.0872101784;2;21.9953994751;12.5;4;26.7396525145;
20;3;20.0946216583;12.5;3;27.1688783169;2;22.0218963623;12.5;5;26.8311642408;
21;3;20.1129970551;12.5;3;27.251970768;2;22.0493488312;12.5;5;26.9258141518;
22;3;20.1316928864;12.5;3;27.3363752365;2;22.0777435303;12.5;5;27.0235335827;
23;3;20.1506843567;12.5;3;27.4219713211;2;22.1070594788;12.5;5;27.1242339611;
24;3;20.1699428558;12.5;2;27.5086300373;3;22.1372699738;12.5;3;27.2278065681;
25;4;19.625;13.2525892258;1;27.5962154865;3;22.1683425903;12.5;3;27.3341217041;
26;4;17.625;13.5;1;27.6845850945;3;22.2002372742;12.5;4;27.4430289268;
27;4;18.625;13.5;1;27.7735903263;3;22.2329082489;12.5;4;27.5543570518;
28;4;19.625;13.8867950439;1;27.8630776405;3;22.2663078308;12.5;3;27.667914629;
29;4;19.625;13.9315385818;1;27.9528901577;3;22.3003749847;12.5;3;27.7834908962;
30;4;18.2894001007;13.5;1;28.0428678989;3;21.5;13.5;3;27.9008569717;
31;4;18.625;13.5;1;28.1328494549;3;22.370256424;12.5;3;28.0197672844;
32;4;17.3298912048;13.5;1;28.2226729393;3;22.4059295654;12.5;3;29.1399610043;
33;4;16.3501014709;14.5;1;28.3121771812;3;22.5;13.8999996185;4;29.2911646366;
34;4;16.625;13.5;1;28.4012026787;3;22.4783496857;13.5;4;29.4436852932;
35;4;15.3902702332;13.5;2;28.489593029;3;23.5149288177;12.9242362976;4;29.5972237587;
36;4;15.625;13.5;2;28.5771961212;3;23.8275299072;13.5;4;29.7514746189;
37;4;14.8048686981;13.5;2;28.6638646126;3;22.8370552063;13.5;4;29.9061287642;
38;4;15.0;13.5;2;28.7494573593;3;23.625087738;12.9623336792;4;30.0608762503;
39;4;14.8436279297;13.5;1;28.8338406086;3;22.0182628632;13.5;4;30.2154092789;
40;4;14.862613678;14.5;1;28.9168877602;3;21.8666381836;13.5;5;30.3694250584;
41;4;15.0;13.5;1;28.9984810352;3;20.8768234253;13.5;5;30.5226290226;
