Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;9.0;10.0;5;20.0;
3;2;8.14999961853;10.0;4;22.0299999714;1;9.0;10.0;5;20.0;
4;2;8.30449962616;10.5;4;22.900591135;1;9.0;10.0;5;20.0;
5;2;8.43508911133;10.9200000763;4;23.6219098568;1;10.0;10.0;5;20.0;
6;2;9.52164745331;11.2650718689;4;24.2101223469;1;11.0;10.0;5;20.0;
7;2;10.4472780228;11.543302536;4;24.6841782331;1;11.0;10.0;4;20.3999996185;
8;2;10.5539398193;11.7641716003;3;25.3101495504;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;10.6947841644;12.0549411774;2;25.8114621639;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;10.8075790405;12.2827939987;2;26.2106050253;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;10.8973855972;12.4589796066;3;26.3405687809;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;13.8181018829;12.5;3;26.3896260262;1;11.8743057251;11.4571752548;4;23.6214065552;
13;2;15.8181018829;12.5;3;26.4397966862;1;13.6125736237;11.8107032776;5;24.1832637787;
14;2;16.8512115479;12.5;3;26.4910563231;1;14.6125736237;12.0916318893;5;24.6226100922;
15;2;17.862745285;12.5;3;26.5433766842;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;18.8745155334;12.5;3;26.5967253447;1;16.6125736237;12.4808797836;4;25.0;
17;2;19.8865184784;12.5;3;26.6510663033;1;17.6125736237;12.5;4;25.0;
18;2;19.9964904785;12.5;4;26.7063593864;1;18.6125736237;12.5;3;25.0;
19;2;20.0089302063;12.5;4;26.7625607252;1;19.5;12.5;4;25.0;
20;2;20.0215759277;12.5;4;26.8196225166;1;19.5;12.5;4;25.0;
21;2;20.0344142914;12.5;4;26.8774933815;1;19.5;12.5;4;25.0;
22;3;20.0474357605;12.5;3;26.9361182451;1;19.5;12.5;3;25.0;
23;3;20.0606269836;12.5;3;26.9954385757;1;19.5;12.5;3;25.0;
24;3;20.0739746094;12.5;4;27.0553927422;1;19.5;12.5;3;25.0;
25;3;20.0874633789;12.5;4;27.1159160137;1;19.5;12.5;4;25.0;
26;4;20.1010818481;12.5;3;27.176940918;1;19.5;12.5;5;25.0;
27;4;19.625;13.5;3;27.2383973598;1;19.5;12.5;6;25.0;
28;4;20.1286392212;12.5;3;27.3002130985;1;19.5;12.5;6;25.0;
29;4;20.1425476074;12.5;3;27.3623139858;1;19.5;12.5;7;25.0;
30;4;19.625;13.5;3;27.4246244431;2;18.5;13.5;6;26.0;
31;4;19.625;13.7123126984;3;27.4870676994;2;18.5;14.5;7;26.1299999952;
