Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;11.1999998093;3;21.0;1;9.0;10.0;5;20.0;
3;2;8.14999961853;10.0;3;22.0299999714;1;9.0;10.0;5;20.0;
4;2;8.30449962616;10.5;3;22.900591135;1;9.0;10.0;5;20.0;
5;2;8.43508911133;10.9200000763;3;23.6219098568;1;10.0;10.0;5;20.0;
6;2;9.52164745331;11.2650718689;3;24.2101223469;1;11.0;10.0;5;20.0;
7;2;10.4472780228;11.543302536;3;24.6841782331;1;11.0;10.0;5;20.3999996185;
8;2;10.5539398193;11.7641716003;3;25.3101495504;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;10.6947841644;12.0549411774;3;25.8114621639;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;10.8075790405;12.2827939987;3;26.2106050253;1;11.2971115112;10.4951858521;5;22.0419120789;
11;2;10.8973855972;12.4589796066;3;26.3405687809;1;11.6125736237;11.0209560394;5;22.9143505096;
12;2;13.8181018829;12.5;3;26.3896260262;1;11.8743057251;11.4571752548;5;23.6214065552;
13;2;15.8181018829;12.5;3;26.4397966862;1;13.6125736237;11.8107032776;6;24.1832637787;
14;2;16.8512115479;12.5;4;26.4910563231;1;14.6125736237;12.0916318893;6;24.6226100922;
15;3;17.862745285;12.5;3;26.5433766842;1;15.6125736237;12.3113050461;6;24.9617595673;
16;3;18.8745155334;12.5;5;26.5967253447;1;16.6125736237;12.4808797836;6;25.0;
17;3;19.8865184784;12.5;5;26.6510663033;1;17.6125736237;12.5;6;25.0;
18;3;19.9964904785;12.5;6;26.7063593864;1;18.6125736237;12.5;6;25.0;
19;3;20.0089302063;12.5;6;26.7625607252;1;19.5;12.5;6;25.0;
20;3;19.625;13.0287685394;6;26.8196225166;1;19.5;12.5;6;25.0;
21;3;19.625;13.0458869934;6;26.8774933815;1;19.5;12.5;6;25.0;
22;3;19.625;13.0632476807;7;26.9361182451;2;20.5;12.5;5;26.0;
23;4;19.625;13.0808353424;6;26.9954385757;2;21.5;12.5;5;26.0299999714;
24;4;19.625;13.0986318588;6;27.0553927422;2;21.8090000153;12.5;5;26.0605909824;
25;4;17.625;13.5;6;27.1159160137;2;21.5;12.5;5;26.091766119;
26;4;16.625;14.5;6;27.176940918;2;21.5;12.5;5;26.1235172749;
27;4;15.625;15.5;4;27.2383973598;2;21.5;12.5;5;26.1558350325;
28;4;14.625;16.5;4;27.3002130985;2;21.5;12.5;4;26.1887089014;
29;4;14.0;17.5;4;27.3623139858;2;21.5;12.5;4;26.2221269608;
30;4;14.0;18.5;3;27.4246244431;2;19.5;13.5;4;26.2560760975;
31;4;14.0;19.5;3;27.4870676994;2;18.5;14.5;4;26.2905418873;
32;4;14.0;20.5;3;27.5495660305;2;17.5;15.5;5;26.3255085945;
33;4;15.0;18.5;4;27.6120414734;3;16.5;16.5;4;26.3609591722;
34;4;16.0;17.5;4;27.6744158268;4;15.5;17.5;3;26.3968753815;
35;4;17.0;16.5;4;27.7366116047;4;14.9190626144;18.5;3;26.4332377911;
36;4;18.0;15.5;4;27.7985517979;4;14.0;19.5;3;26.4700255394;
37;4;19.0;14.5;4;27.8601603508;4;14.4410076141;20.5;3;26.5072168112;
38;4;19.625;13.5;4;27.9213631153;4;14.0;21.5;4;26.5447884798;
39;4;19.625;12.5;4;27.9820876122;4;15.0;19.5;4;26.5827163458;
40;4;19.625;12.5;5;28.0422635078;4;14.4748153687;20.5;4;26.6209751368;
41;4;19.625;12.5;5;28.1018230915;4;14.4862928391;21.5;4;26.6595385075;
42;4;19.625;12.5;4;28.1607012749;4;15.0;19.5;4;26.6983793974;
43;4;19.625;12.5;5;28.2188360691;4;14.0;20.5;4;27.7374696732;
44;4;17.625;13.5;5;28.2761688232;4;15.0;21.5;4;27.9067804813;
45;4;16.625;14.5;5;28.3326444626;4;17.0;19.5;4;29.0917133093;
46;4;15.625;15.5;6;28.3882114887;4;17.0;20.5;6;29.4636688232;
47;4;16.625;17.5;7;28.4428222179;4;18.0;21.5;6;29.8809832335;
48;4;17.625;19.5;7;28.4964330196;4;19.0;20.0467643738;6;30.348610878;
49;4;18.625;20.5;7;28.5490043163;4;20.4782810211;22.0467643738;8;30.8716636896;
50;4;19.625;21.5;8;28.6005001068;4;21.5567474365;24.0467643738;8;31.4552741051;
51;4;19.625;22.5;9;28.6508891582;4;22.6466293335;27.0467643738;9;32.104408741;
52;4;19.625;22.5;9;28.7001438141;4;23.7490844727;30.0467643738;10;32.8236234188;
53;5;19.625;22.5;9;28.7482404709;4;24.8652153015;32.5;10;33.6167623997;
54;5;19.625;22.5;9;28.7951593399;4;25.9960002899;32.5;10;34.4865992069;
55;5;19.625;22.5;9;28.8408849239;4;26.6422138214;32.5;11;35.4344351292;
56;5;19.625;22.5;10;28.885405302;4;26.8043231964;32.5;11;36.4596774578;
57;5;19.625;22.5;10;28.9287118912;4;26.9823932648;32.5;12;37.5594353676;
58;5;19.625;22.5;10;28.9707996845;4;27.1759738922;32.5;12;38.7281870842;
59;6;19.625;22.5;9;29.0;4;27.3840198517;32.5;12;39.9575703144;
60;6;19.625;22.5;9;29.0;4;27.6048259735;32.5;13;41.2363679409;
61;6;19.625;22.5;9;29.0;4;27.8360176086;32.5;13;42.5507295132;
62;6;19.625;22.5;9;30.0;4;28.0746021271;32.5;14;43.8846635818;
63;6;20.625;23.5;10;30.0399999619;4;28.3170776367;32.5;15;45.2207705975;
64;6;21.625;24.5;10;30.0811839104;4;28.5596218109;32.5;16;46.5411748886;
65;6;21.625;25.5;10;30.1235535145;4;28.7983093262;32.5;16;47.8285403252;
66;7;21.625;26.5;6;30.1671074629;4;29.0293769836;32.5;14;49.0670540333;
67;7;21.625;27.5;6;30.211841464;4;27.0293769836;33.5;16;50.2432498932;
68;7;21.625;27.5;6;31.2577478886;5;28.0293769836;32.5;15;51.3465845585;
69;7;22.625;28.5;6;31.3548159599;5;26.0293769836;33.5;15;52.3697135448;
70;7;23.625;29.5;6;31.455006361;5;25.0293769836;33.5;17;53.308475256;
71;7;23.625;30.5;8;31.5583260059;5;25.0293769836;34.5;17;54.1616332531;
72;8;23.625;31.5;8;31.6647729874;4;25.0293769836;35.5;18;56.6393420696;
73;8;23.625;32.5;9;31.7743358612;4;25.0293769836;36.5;18;58.7689657211;
74;9;23.625;32.5;8;31.8869929314;4;24.6042766571;37.5;16;60.5788660049;
75;9;23.625;32.5;8;33.0027118921;4;23.6042766571;36.5;17;62.1049027443;
76;9;24.625;33.5;8;33.1514492035;4;22.6042766571;36.5;18;63.2369706631;
77;9;25.625;34.5;8;34.5110323429;4;23.1042766571;37.5;18;64.067302227;
78;9;25.8500003815;36.0;8;35.6602057219;4;23.7578697205;38.5;18;64.7868919373;
79;9;26.0255012512;37.3899993896;8;36.6332924366;4;23.8619194031;39.5;18;65.4072730541;
80;9;26.1592674255;38.6872596741;8;39.4659876823;4;23.9475193024;40.5;18;65.8821768761;
