Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;3;20.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;1;10.0;10.0;3;20.0;
6;2;9.50100040436;11.2650718689;4;24.1266050339;1;11.0;10.0;3;20.0;
7;2;10.428486824;11.543302536;4;24.6095271111;1;11.0;10.0;3;20.3999996185;
8;2;10.5371427536;11.7641716003;4;25.2442476749;2;11.4200000763;10.1999998093;2;21.7264003754;
9;2;10.6799554825;12.0549411774;4;25.7551473379;2;11.5179204941;10.3632001877;2;22.0603717566;
10;2;10.7949075699;12.2827939987;4;26.1647416353;2;11.6181116104;10.4951858521;2;23.2074631453;
11;2;10.8870668411;12.4589796066;5;26.3060446978;2;11.9622392654;11.0209560394;2;24.1828715801;
12;2;13.8077831268;12.5;4;26.3673498631;2;13.9622392654;11.4571752548;2;25.0006883144;
13;2;15.8077831268;12.5;4;26.4306943417;2;15.9622383118;11.8107032776;2;25.6814495325;
14;2;16.8491630554;12.5;4;26.4960671663;2;17.0620288849;12.0916318893;2;26.2481688261;
15;2;17.8638725281;12.5;4;26.5634490252;2;18.1002407074;12.3113050461;1;26.723449707;
16;2;18.879032135;12.5;4;26.6328122616;2;18.6125736237;12.4808797836;2;26.9068236351;
17;2;19.8946380615;12.5;4;26.7041202784;3;19.6125736237;12.5;1;27.0611462593;
18;2;20.0084266663;12.5;5;26.7773271799;3;20.6125736237;12.5;1;27.2247776985;
19;2;19.625;13.0331983566;6;26.8523778915;3;21.5;12.5;2;27.3977591991;
20;2;19.625;13.0557136536;7;26.9292075634;3;21.5;12.5;2;27.5800426006;
21;2;20.0590724945;12.5;7;27.0077416897;3;21.5;12.5;2;27.7714805603;
22;2;20.0767421722;12.5;7;27.0878958702;3;21.5;12.5;2;27.9718174934;
23;2;20.0947761536;12.5;8;27.1695766449;3;21.5;12.5;2;28.1806821823;
24;2;20.113155365;12.5;8;27.2526805401;3;21.5;12.5;3;28.3975830078;
25;2;18.1318531036;13.5;8;27.3370957375;4;21.5;12.5;2;28.6219055653;
26;2;18.625;13.2011289597;8;27.4227013588;4;21.5;12.5;3;28.8529140949;
27;2;17.1701087952;13.5;8;27.5093686581;4;21.5;12.5;3;29.089756012;
28;2;16.1896076202;14.5;7;27.5969614983;4;21.5;12.5;3;29.3314704895;
29;2;16.625;13.5;7;27.6853370667;4;21.5;12.5;3;29.5770010948;
30;2;15.2292003632;13.5;7;27.7743468285;4;21.5;12.5;3;29.8252120018;
31;2;15.625;13.5;7;27.863837719;4;21.5;12.5;3;30.0749063492;
32;2;16.625;13.9319190979;7;27.9536523819;4;21.5;12.5;3;30.3248500824;
33;2;17.625;13.9768257141;8;28.0436308384;4;21.5;12.5;3;30.5737948418;
34;2;18.625;14.0218153;8;28.1336119175;4;21.5;12.5;3;31.8205022812;
35;2;19.625;14.0668058395;8;28.2234334946;4;22.5;12.5;3;32.1137697697;
36;2;18.3502731323;13.5;8;28.3129341602;4;23.5;12.5;3;32.4044284821;
37;2;17.3704109192;14.5;8;28.4019548893;4;23.5;12.5;3;32.6914395094;
38;2;16.3904399872;15.5;8;28.4903392792;4;23.5;12.5;4;32.9738570452;
39;2;16.625;14.5;8;28.5779349804;5;23.5;12.5;3;33.2508420944;
40;2;17.625;14.2889671326;8;28.6645948887;5;23.5;12.5;3;33.5216736794;
41;2;16.4495334625;13.5;8;28.7501780987;5;23.5;12.5;3;33.7857538462;
42;2;16.625;13.5;10;28.8345503807;5;23.5;12.5;4;34.042609334;
43;2;15.4877738953;13.5;10;28.9175856113;5;23.5;15.5;4;34.2918895483;
44;2;14.8814563751;14.5;10;28.9991660118;5;23.5;18.5;4;34.5333622694;
45;2;15.0;13.5;10;29.0791826248;5;23.5;21.5;5;34.7669034004;
46;2;14.9178161621;13.5;11;29.1575365067;5;23.5;24.5;5;34.9924879074;
