Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;9.0;10.0;4;20.0;
3;2;8.14999961853;10.0;4;22.0199999809;1;9.0;10.0;4;20.0;
4;2;8.30299949646;10.5;4;22.8801960945;1;9.0;10.0;4;20.0;
5;2;8.43202972412;10.9200000763;4;23.5907255411;1;10.0;10.0;4;20.0;
6;2;9.51463127136;11.2650718689;4;24.1677559614;1;11.0;10.0;4;20.0;
7;2;10.437746048;11.543302536;4;24.6302397251;1;11.0;10.0;4;20.3999996185;
8;2;10.54180336;11.7641716003;4;25.2437130213;2;11.4200000763;10.1999998093;3;21.7264003754;
9;2;10.6798353195;12.0549411774;4;25.7319161892;2;11.5179204941;10.3632001877;3;22.0903717279;
10;2;10.789680481;12.2827939987;4;26.1173373461;2;11.6271114349;10.4951858521;3;23.2838120461;
11;2;10.8764009476;12.4589796066;5;26.2329682112;2;11.9851436615;11.0209560394;3;24.3146933317;
12;2;13.7971172333;12.5;5;26.267084837;2;13.9851436615;11.4571752548;3;25.1981878281;
13;2;15.7971172333;12.5;5;26.3017132282;2;15.9851436615;11.8107032776;3;25.9559320211;
14;2;16.820142746;12.5;5;26.3368371725;2;17.1443748474;12.0916318893;3;26.6120283604;
15;2;17.8280448914;12.5;5;26.3724392653;2;18.209400177;12.3113050461;3;27.1901185513;
16;2;18.8360557556;12.5;5;26.4085009098;2;19.2810821533;12.4808797836;4;27.4906733036;
17;2;19.8441696167;12.5;5;26.4450021982;3;20.3597755432;12.5;3;27.7773330212;
18;2;19.625;12.9335002899;6;26.4819220304;3;20.6125736237;12.5;3;28.0890238285;
19;2;19.625;12.9445762634;6;26.5192379951;3;22.4267082214;12.5;4;28.4260663986;
20;2;19.9668292999;12.5;6;26.5569267273;3;22.5278205872;12.5;4;28.788336277;
21;2;19.625;12.9670782089;6;26.5949635506;3;22.6365013123;12.5;5;29.1751885414;
22;2;19.625;12.9784889221;7;26.6333229542;3;22.7525558472;12.5;5;29.585392952;
23;4;19.9924983978;12.5;4;26.6719784737;3;22.875617981;12.5;5;30.0170898438;
24;4;20.0011959076;12.5;4;26.7109024525;3;23.0051269531;12.5;5;30.4677705765;
25;4;17.625;14.0132703781;4;26.750066638;3;23.1403312683;12.5;5;30.9342932701;
26;4;18.625;13.0250196457;4;26.7894419432;3;23.2802886963;12.5;5;31.4129357338;
27;4;19.625;13.3947210312;4;26.8289985657;3;21.5;13.5;5;31.8994894028;
28;4;18.0365257263;13.5;4;26.8687061071;3;22.5;12.5;4;32.3893885612;
29;4;18.625;13.4343528748;4;26.9085336924;3;23.5;12.5;4;32.877872467;
30;4;19.625;13.4542665482;4;26.9484500885;4;21.8633613586;13.5;3;33.360165596;
31;4;19.625;13.4742250443;4;26.9884234667;4;21.0080490112;14.5;3;33.8316650391;
32;4;18.0723953247;13.5;5;27.0284221172;4;20.0080490112;13.5;3;34.2881155014;
33;4;18.625;13.5;5;27.0684139729;4;20.5;14.5;3;34.7257604599;
34;4;19.625;13.5342073441;5;27.1083672047;4;19.5;13.5;3;35.141462326;
35;4;18.0993824005;13.5;5;27.1482498646;4;19.5;13.5;3;35.5327749252;
36;4;17.1083564758;14.5;5;27.1880300045;4;20.5;14.5;4;35.8979701996;
37;4;17.625;13.5;5;27.2276763916;4;21.5;15.5;4;36.2360286713;
38;4;18.625;13.6138381958;5;28.2671580315;4;21.5;16.5;4;36.5465888977;
39;4;18.1351108551;13.5;5;28.4364444017;4;20.5;15.5;4;36.8298740387;
40;4;18.1439495087;14.5;5;28.6209362745;4;20.5;15.5;4;37.0865974426;
41;4;17.4397106171;15.5;4;28.8220355511;4;20.5;15.5;4;37.3178625107;
42;4;16.8599586487;16.5;5;29.041169405;4;19.5;14.5;4;38.5250654221;
43;4;16.5451374054;18.3091678619;5;29.2797583342;4;22.5;17.5;4;38.7298016548;
44;4;16.9629459381;18.5;5;29.539175272;4;25.5;20.5;5;38.9139790535;
45;5;18.021314621;19.5;5;29.8206954002;4;24.5;23.5;5;39.0605818033;
46;6;18.0;21.5;4;30.125436306;4;23.8181743622;26.5;6;39.0811508894;
47;6;19.0;23.5;4;30.4542889595;4;23.824344635;28.5;7;39.1018965244;
