Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;10.0;5;20.0;
5;2;8.27600002289;11.1199998856;5;23.5301437378;1;10.0;10.0;5;20.0;
6;2;9.50100040436;11.2650718689;5;24.086605072;1;11.0;10.0;5;20.0;
7;2;10.4194869995;11.543302536;5;24.5283432007;1;11.0;10.0;5;20.3999996185;
8;2;10.5188770294;11.7641716003;5;25.1298823357;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;10.6542234421;12.0549411774;5;25.6057839394;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;10.7613010406;12.2827939987;5;25.9785410166;2;11.597111702;10.4951858521;4;23.0819120407;
11;2;10.8451719284;12.4589796066;5;26.0811508894;2;11.9245738983;11.0209560394;4;23.99553442;
12;2;12.8451719284;12.5;4;26.1018965244;2;13.9245738983;11.4571752548;4;24.7449600697;
13;2;14.8451709747;12.5;4;26.1228116751;2;15.9245738983;11.8107032776;5;25.3503712416;
14;2;15.859172821;12.5;4;26.1438889503;2;16.9627056122;12.0916318893;5;25.8344515562;
15;2;16.8639163971;12.5;3;26.1651208401;2;17.9761257172;12.3113050461;5;26.2195074558;
16;2;17.8686923981;12.5;3;26.1864993572;2;18.9898986816;12.4808797836;5;26.3048160076;
17;2;18.8735027313;12.5;2;26.2080165148;2;20.0040187836;12.5;5;26.3530313969;
18;2;19.8783435822;12.5;3;26.2296639681;2;21.0184822083;12.5;5;26.4023760557;
19;2;19.9016742706;12.5;3;26.2514331341;2;21.9207134247;12.5;4;26.4528282881;
20;2;19.9065723419;12.5;3;26.2733153105;2;21.9358482361;12.5;4;26.5043625832;
21;2;19.9114952087;12.5;3;26.2953014374;2;21.9513092041;12.5;6;26.5569496155;
22;2;19.9164428711;12.5;3;26.3173824549;2;21.9670848846;12.5;6;26.6105561256;
23;3;19.9214115143;12.5;2;26.3395489454;2;21.9831676483;12.5;6;26.6651450396;
24;3;19.625;12.5;2;26.3617914915;2;21.9995441437;12.5;7;26.72067523;
25;3;19.9314041138;12.5;4;26.3841004372;2;22.0162029266;12.5;7;26.7771017551;
26;4;19.936422348;12.5;3;26.4064661264;3;22.0331306458;12.5;6;26.8343759775;
27;4;19.9414558411;12.5;3;26.428878665;3;21.5;13.2337503433;6;26.8924454451;
28;4;19.625;13.2144393921;3;26.4513280392;3;22.0677337646;12.5;6;26.9512542486;
29;4;19.95154953;12.5;3;26.4738043547;3;22.0853767395;12.5;6;27.0107431412;
30;4;19.625;13.2369022369;3;26.4962974787;3;20.1032218933;13.5;6;27.0708494186;
31;4;19.625;13.2481489182;4;27.5187973976;3;19.1212539673;14.5;6;27.1315076351;
32;4;20.625;13.7593984604;5;27.5612938404;3;18.1394519806;15.5;6;27.1926498413;
33;4;21.625;13.270647049;5;27.6039727926;3;17.1577949524;16.5;6;27.2542052269;
34;4;21.9768505096;13.0200977325;4;27.6468179226;3;16.1762619019;17.5;6;27.3161010742;
35;4;21.8636302948;13.2931184769;4;27.6898126602;3;15.1948299408;18.5;7;27.3782629967;
36;4;22.2302093506;12.5;4;27.732940197;3;14.7134790421;19.5;7;27.4406147003;
37;4;21.991985321;13.050948143;4;27.7761836052;3;14.7321844101;20.5;7;27.5030794144;
38;4;21.9970092773;13.0614061356;4;27.8195255995;3;14.7509241104;21.5;7;27.5655794144;
