Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;4;20.3999996185;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;10.4247236252;12.2549409866;3;25.5655879974;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;10.7522573471;12.2827939987;3;25.9679591656;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;10.8427906036;12.4589796066;4;26.1019749641;2;11.9125738144;11.0209560394;3;23.9143505096;
12;2;13.7635068893;12.5;4;26.1559499502;2;12.1743059158;11.4571752548;3;24.7114065886;
13;2;15.7635068893;12.5;4;26.2119446993;2;14.9125738144;11.8107032776;4;25.3703827858;
14;2;16.799943924;12.5;3;26.269973278;2;16.9125728607;12.0916318893;4;25.9143484831;
15;2;17.8130016327;12.5;3;26.3300433159;2;18.0000953674;12.3113050461;4;26.3659858704;
16;2;18.8265151978;12.5;3;26.3921557665;2;19.0338420868;12.4808797836;4;26.5249304771;
17;2;19.8404903412;12.5;3;26.4563041925;2;20.0700531006;12.5;4;26.6541694403;
18;2;19.625;12.9368915558;3;26.5224741697;2;21.1088237762;12.5;4;26.7922235727;
19;2;19.9675559998;12.5;2;26.5906432867;2;22.0376663208;12.5;5;26.9393253326;
20;2;19.625;12.9771928787;4;26.6607804298;2;22.0817985535;12.5;5;27.0956480503;
21;2;19.625;12.9982337952;4;26.7328453064;2;22.1286945343;12.5;5;27.261295557;
22;2;20.0148906708;12.5;5;26.8067884445;2;22.1783885956;12.5;5;27.4362905025;
23;2;20.0315284729;12.5;5;26.8825509548;2;22.2308864594;12.5;5;27.6205644608;
24;2;20.0485744476;12.5;5;26.9600640535;2;22.2861690521;12.5;5;27.8139474392;
25;2;19.625;13.088019371;5;27.0392494202;2;22.3441848755;12.5;5;28.016159296;
26;3;19.625;13.1117744446;4;27.120018959;2;22.4048480988;12.5;5;28.2268030643;
27;3;17.625;13.5;4;27.2022752762;2;22.4680404663;12.5;5;28.445360899;
28;3;17.1205120087;14.5;4;27.2859115601;2;22.5336074829;12.5;5;28.6711919308;
29;3;16.1393299103;15.5;4;27.3708124161;2;21.5;13.5;5;28.9035346508;
30;3;14.625;17.5;4;27.4568536282;2;20.5;13.5;5;29.141512394;
31;3;14.0;18.7284259796;4;27.5439035892;2;19.7424545288;14.5;5;29.3841423988;
32;3;14.0;19.7719516754;4;27.6318233013;2;18.8152427673;15.5;5;29.6303496361;
33;3;14.0;20.8159122467;4;27.7204678059;2;18.5;14.5;6;29.8789830208;
34;3;14.0;21.8602333069;4;27.8096864223;2;17.5;14.5;6;30.1288366318;
35;3;14.0;22.9048423767;5;27.8993241787;2;17.0386505127;15.5;6;30.3786706924;
36;3;14.0;23.9496612549;6;27.989222765;2;16.1136016846;16.5;6;30.6272368431;
37;3;14.0;24.9946117401;7;28.079221487;2;15.6881713867;17.5;6;30.8733024597;
38;3;14.0;26.0396099091;7;28.1691586971;2;15.7619905472;18.5;6;31.1156759262;
