Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;11.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;2;11.3000001907;10.0;3;21.3999996185;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;11.4200000763;10.1999998093;3;21.8264003992;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;11.5479202271;10.3632001877;3;22.1992716789;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;11.659781456;10.4951858521;3;23.4054436684;
11;2;10.6065406799;12.6589794159;4;26.0;2;12.0216331482;11.0209560394;3;24.4501843452;
12;2;13.5272569656;12.5;4;26.0299999714;2;14.0216331482;11.4571752548;3;25.3486692905;
13;2;15.5272569656;12.5;4;26.0605909824;2;16.0216331482;11.8107032776;4;26.1225088835;
14;2;16.7658901215;12.5;4;26.091766119;2;17.1943473816;12.0916318893;4;26.7957427502;
15;2;17.7729034424;12.5;4;26.1235172749;2;18.2645130157;12.3113050461;4;27.3919057846;
16;2;18.7800483704;12.5;4;26.1558350325;2;19.3416175842;12.4808797836;4;27.7113106251;
17;2;19.7873191833;12.5;4;26.1887089014;2;20.4259662628;12.5;4;28.0173821449;
18;2;19.8924598694;12.5;5;26.2221269608;2;21.5177879333;12.5;4;28.3487696648;
19;2;19.8999786377;12.5;5;26.2560760975;2;22.5046310425;12.5;5;28.7054548264;
20;2;19.907617569;12.5;5;26.2905418873;2;22.6116371155;12.5;5;29.0869145393;
21;2;19.9153709412;12.5;5;26.3255085945;2;22.7260742188;12.5;5;29.4920539856;
22;2;19.9232387543;12.5;5;26.3609591722;3;22.8476161957;12.5;4;29.9191560745;
23;2;19.9312152863;12.5;6;26.3968753815;3;22.9757461548;12.5;4;30.3658571243;
24;3;19.9392967224;12.5;5;26.4332377911;3;23.1097564697;12.5;5;30.8291530609;
25;3;19.947479248;12.5;5;26.4700255394;4;23.2487449646;12.5;4;31.3054442406;
26;3;19.625;12.9410076141;5;26.5072168112;4;23.3916339874;12.5;3;31.790620327;
27;3;19.625;13.2536087036;4;26.5447884798;4;21.5;13.5;3;32.2801818848;
28;3;19.625;13.2723941803;4;26.5827163458;4;21.5;14.5;3;32.7693967819;
29;3;19.9811115265;12.5;4;26.6209751368;4;22.5;12.5;3;33.2534770966;
30;3;19.625;13.3104877472;4;26.6595385075;4;21.5;13.5;3;34.7277650833;
31;3;19.625;13.3297691345;4;26.6983793974;4;22.1183300018;14.8999996185;3;35.2179129124;
32;3;18.0071353912;13.5;4;26.7374696732;4;22.2563743591;15.5;3;35.6906340122;
33;3;18.625;13.3687343597;4;26.7767804861;4;21.3890132904;16.9242362976;3;36.1426379681;
34;3;19.625;13.3883905411;4;26.8162822723;4;20.842792511;17.5;3;36.5713112354;
35;3;18.033662796;13.5;4;26.8559447527;4;19.9713935852;18.5;3;36.9747561216;
36;3;18.625;13.4279727936;4;26.8957372904;4;19.5924263;19.5;3;37.3517881632;
37;3;19.625;13.4478683472;5;26.9356285334;4;19.7055358887;20.5;3;37.7018938065;
38;3;19.625;13.4678144455;5;26.9755871296;4;19.8105678558;21.5;4;38.0251600742;
