Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;11.1999998093;3;21.0;1;9.0;10.0;5;20.0;
3;2;8.14999961853;10.0;3;22.0299999714;1;9.0;10.0;5;20.0;
4;2;8.30449962616;10.5;3;22.900591135;1;9.0;10.0;5;20.0;
5;2;8.43508911133;10.9200000763;3;23.6219098568;2;10.3000001907;10.0;4;21.0;
6;2;9.52164745331;11.2650718689;3;24.2101223469;2;11.3000001907;10.0;4;21.0199999809;
7;2;10.4472780228;11.543302536;2;24.6841782331;2;11.3059997559;10.0;4;21.4503955841;
8;2;10.5539398193;11.7641716003;2;25.3101495504;2;11.4351186752;10.1999998093;4;21.8077788353;
9;2;10.6947841644;12.0549411774;2;25.8114621639;2;11.5423336029;10.3632001877;4;22.1033115387;
10;2;10.8075790405;12.2827939987;2;26.2106050253;2;11.6309938431;10.4951858521;4;23.198112607;
11;2;10.8973855972;12.4589796066;2;26.3405687809;2;11.9594335556;11.0209560394;4;24.1149930954;
12;2;13.8181018829;12.5;2;26.3896260262;2;13.9594335556;11.4571752548;4;24.8676658869;
13;2;15.8181018829;12.5;2;26.4397966862;2;15.6125736237;12.2468938828;5;25.4763044119;
14;2;16.8512115479;12.5;3;26.4910563231;2;16.6125736237;12.5441961288;5;25.963583231;
15;3;17.862745285;12.5;2;26.5433766842;2;18.0148658752;12.3113050461;5;26.3517992496;
16;3;18.8745155334;12.5;4;26.5967253447;2;19.0295848846;12.4808797836;5;26.4402195215;
17;3;19.8865184784;12.5;4;26.6510663033;2;20.0446395874;12.5;5;26.4914882183;
18;3;19.9964904785;12.5;4;26.7063593864;2;21.0600204468;12.5;5;26.5438172817;
19;3;20.0089302063;12.5;4;26.7625607252;2;21.9631462097;12.5;4;26.5971744061;
20;3;19.625;13.0287685394;4;26.8196225166;2;21.9791526794;12.5;4;26.6515234709;
21;3;19.625;13.0458869934;3;26.8774933815;2;21.9954566956;12.5;6;26.7068243027;
22;3;19.625;13.0632476807;4;26.9361182451;2;22.012046814;12.5;6;26.7630330324;
23;3;19.625;13.0808353424;4;26.9954385757;2;22.0289096832;12.5;6;26.8201018572;
24;3;19.625;13.0986318588;4;27.0553927422;2;22.0460300446;12.5;6;26.8779792786;
25;3;18.0874633789;13.5;4;27.1159160137;2;22.0633945465;12.5;6;26.9366102219;
26;4;16.625;15.1347751617;3;27.176940918;2;21.5;13.3714742661;8;26.9959361553;
27;4;15.625;15.5;3;27.2383973598;2;21.5;13.697561264;8;27.0558953285;
28;5;15.1286392212;16.5;2;27.3002130985;3;21.5;13.733537674;7;27.11642313;
29;5;14.5175476074;17.5;1;27.3623139858;3;21.5;13.7698535919;7;27.177451849;
30;5;14.5315208435;18.5;1;27.4246244431;3;20.1532363892;13.5;7;27.2389113903;
31;5;14.545539856;19.5;1;27.4870676994;3;19.171672821;14.5;7;27.3007297516;
32;5;14.5595903397;20.5;1;27.5495660305;3;18.1902198792;15.5;7;27.3628325462;
33;5;14.5736522675;21.5;1;28.6120414734;3;17.2088508606;16.5;7;27.425144434;
34;5;15.5877094269;23.0;1;28.7044157982;3;16.2275428772;17.5;7;27.4875884056;
35;5;16.6017436981;23.5;1;28.7972025871;3;15.2462768555;18.5;7;27.5500869751;
36;5;16.615737915;25.0302963257;2;28.8903179169;3;15.5;17.5;7;28.6125619411;
37;5;17.0;24.0458831787;3;28.9836776257;3;15.7837686539;17.5;7;28.7249352932;
38;5;16.8963279724;23.5;4;29.0771981478;3;16.8024806976;18.5;7;28.8391041756;
39;5;16.9173698425;24.5;4;29.1707965136;3;17.1517314911;19.5;7;28.9550169706;
40;5;17.0;24.0943546295;4;29.2643904686;3;17.186504364;20.5;7;29.0726174116;
41;6;16.959487915;23.5;4;29.357899189;3;17.2217845917;21.5;8;29.1918451786;
42;6;16.6979103088;25.1280384064;4;29.4512431622;3;17.3809928894;20.5;8;29.3126354218;
43;6;17.0;24.1452713013;4;29.5443446636;3;17.2937908173;20.5;8;29.4349189997;
44;6;17.0224781036;23.5;3;29.6371279955;3;17.3304748535;21.5;9;29.5586215258;
45;7;16.7371368408;25.1804790497;2;29.7295198441;3;17.4368915558;21.5;10;29.6836637259;
46;7;17.0;24.1984367371;2;29.8214492798;3;18.456741333;22.5;10;29.8099611998;
47;7;16.762348175;24.2166194916;2;29.9128477573;3;19.477191925;23.5;10;29.9374241829;
48;7;16.7746353149;25.2350120544;2;30.0036498308;3;20.0;25.5;11;30.0659573078;
49;7;17.3391227722;25.2350120544;3;30.0937927961;3;21.5198535919;27.5;11;30.1954596043;
50;7;18.7985267639;26.2350120544;3;30.1832164526;3;22.5420360565;28.5;11;30.3258247375;
51;7;19.3561115265;27.2350120544;3;30.271864295;3;23.5647659302;29.5;12;30.4569402933;
52;7;20.0;28.2350120544;4;30.3596823215;3;23.5;30.38215065;12;30.5886881351;
53;7;23.2059288025;29.5;3;31.4466198683;3;24.1117744446;29.6296634674;12;30.7209444046;
54;7;24.8504905701;29.5;4;31.5726289749;3;23.5;30.508562088;13;30.8535802364;
55;7;24.4789104462;31.3687343597;5;31.6988493204;3;24.1606826782;29.690782547;13;30.986461401;
56;7;24.4891986847;32.3883895874;5;31.8252410889;4;23.5;30.6346931458;12;31.1194491386;
57;7;24.0336647034;33.5;5;31.9517641068;4;23.5;30.6975059509;8;31.2523994446;
58;7;24.5089607239;33.4279708862;6;32.0783784389;4;24.2370567322;29.7773284912;9;31.3851649761;
59;7;24.5184288025;33.4478683472;6;32.1933764219;4;24.2631721497;29.8047561646;9;31.5175948143;
60;7;24.5249996185;33.4678153992;6;33.2804031372;4;23.5;30.8314628601;9;31.649535656;
61;7;25.9695072174;33.5;6;33.3886125088;4;24.3161411285;29.8574409485;10;31.7808318138;
62;7;26.9785060883;34.5;7;33.4981507063;4;24.3429069519;29.882686615;10;32.8993241787;
63;7;26.9875049591;35.5;8;33.6089580059;4;24.5;31.8999996185;10;33.1192227602;
64;7;26.9964981079;36.5;9;33.7209700346;4;26.3967666626;31.8999996185;11;33.354652524;
65;7;27.0054779053;37.5;10;33.8341193199;4;26.8063964844;32.9000015259;12;33.6068828106;
66;7;26.5249996185;38.5;11;33.9483338594;4;25.9313163757;34.9000015259;13;33.8772075176;
67;7;27.0233669281;37.5;12;34.0635379553;4;26.9631614685;34.9000015259;13;34.1669143438;
68;7;26.5249996185;38.5;13;34.1796522141;4;27.050075531;34.9000015259;14;34.4772443771;
69;7;27.0411186218;37.5;13;34.2965936661;4;27.1431732178;34.9000015259;14;34.8093440533;
70;7;27.0499229431;37.5;15;34.414276123;5;27.2428035736;34.9000015259;14;35.1642053127;
71;7;27.0586738586;37.5;16;34.532610178;5;27.3492603302;34.9000015259;14;35.5425982475;
72;7;27.067363739;37.5;16;34.6515029669;5;26.3532066345;35.9000015259;14;37.1128344536;
73;7;26.5249996185;38.5;13;34.7708595991;5;27.7654533386;35.4000015259;13;38.5030128956;
