Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;9.0;10.0;3;20.0;
3;2;8.14999961853;10.0;3;22.1599999666;1;9.0;10.0;3;20.0;
4;2;8.32399940491;10.5;3;23.1837440729;1;9.0;10.0;3;20.0;
5;2;8.47756195068;10.9200000763;3;24.0842676163;1;10.0;10.0;3;20.0;
6;2;9.62567806244;11.2650718689;3;24.8807770014;1;11.0;10.0;3;20.0;
7;2;10.5981750488;11.543302536;3;25.5953338146;1;11.0;10.0;3;20.3999996185;
8;2;10.7589492798;11.7641716003;3;26.5062067509;2;11.4200000763;10.1999998093;2;21.7264003754;
9;2;10.9638967514;12.0549411774;3;27.3358271122;2;11.5179204941;10.3632001877;2;21.9903717041;
10;2;11.150560379;12.2827939987;3;28.1100990772;2;11.597111702;10.4951858521;2;23.0919120312;
11;2;11.3247718811;12.4589796066;4;28.6648275852;2;11.927573204;11.0209560394;2;24.0163254738;
12;2;14.2454881668;12.5;4;29.1901869774;2;13.9275741577;11.4571752548;2;24.7773565054;
13;2;16.2454891205;12.5;4;29.7688441277;2;15.9275741577;11.8107032776;3;25.395208478;
14;2;17.6002464294;12.5;4;30.3998174667;2;16.9761562347;12.0916318893;3;25.8925833702;
15;2;18.7422161102;12.5;4;31.0802044868;2;17.9935646057;12.3113050461;3;26.2918028831;
16;2;19.8953018188;12.5;4;31.8049526215;2;19.0115871429;12.4808797836;3;26.3921557665;
17;2;21.0583705902;12.5;4;32.5667700768;2;20.0302200317;12.5;3;26.4563041925;
18;2;21.3275222778;12.5;5;33.3562288284;2;21.0494651794;12.5;3;26.5224741697;
19;2;21.5051517487;12.5;5;34.1620845795;2;21.956741333;12.5;4;26.5906432867;
20;2;21.6864700317;12.5;5;34.971821785;2;21.977191925;12.5;5;26.6607804298;
21;2;21.8686599731;12.5;5;35.7723770142;2;21.9982337952;12.5;5;26.7328453064;
22;2;22.048784256;12.5;5;36.5509634018;2;22.0198535919;12.5;5;26.8067884445;
23;2;22.2239665985;12.5;6;37.2958889008;2;22.0420360565;12.5;5;26.8825509548;
24;4;22.3915748596;12.5;5;37.9972600937;2;22.0647659302;12.5;6;26.9600640535;
25;4;22.5493831635;12.5;5;38.6474790573;2;22.0880184174;12.5;6;27.0392494202;
26;4;22.6956825256;12.5;5;39.2414884567;2;22.1117744446;12.5;6;27.120018959;
27;4;22.829334259;12.5;5;39.7767562866;2;21.5;13.3480072021;6;27.2022752762;
28;4;22.9497699738;12.5;5;40.2530469894;2;22.1606826782;12.5;6;27.2859115601;
29;4;23.0569343567;12.5;5;40.6720409393;2;21.5;13.4143648148;6;27.3708124161;
30;4;23.1512088776;12.5;5;41.0368804932;2;20.2112426758;13.5;6;27.4568536282;
31;4;23.2332992554;12.5;5;41.3517036438;2;19.2370567322;14.5;6;27.5439035892;
32;4;23.3041343689;12.5;5;41.6212272644;2;18.2631721497;15.5;6;27.6318233013;
33;4;23.3647766113;12.5;5;41.85039711;2;17.2895469666;16.5;6;27.7204678059;
34;4;23.4163398743;12.5;5;42.0;2;16.3161411285;17.5;7;27.8096864223;
35;4;23.4500007629;12.5;5;42.0;2;15.3429059982;18.5;7;27.8993241787;
36;4;23.4500007629;12.5;5;42.0;2;14.8697967529;19.5;7;27.989222765;
37;4;23.4500007629;12.5;5;42.0;2;14.8967666626;20.5;7;28.079221487;
38;4;23.4500007629;12.5;6;42.0;2;14.9237661362;21.5;7;28.1691586971;
39;4;23.4500007629;12.5;6;42.0;2;15.9507474899;19.5;8;28.258872509;
40;4;23.4500007629;14.5;6;42.0;2;14.9776620865;20.5;7;28.348202467;
41;4;23.4500007629;16.5;6;42.0;3;15.0044612885;21.5;6;28.4369900227;
42;4;23.4500007629;18.5;6;42.0;3;16.0310974121;19.5;7;28.5250804424;
43;4;23.4500007629;20.5;7;42.0;3;15.0575237274;20.5;7;28.6123232841;
44;4;23.4500007629;22.5;7;42.0;3;15.0836963654;21.5;7;28.6985738277;
45;4;23.4500007629;22.5;8;42.0;3;16.1095714569;19.5;7;28.7836937904;
46;4;23.4500007629;22.5;8;42.0;3;16.0;19.5;7;28.867552042;
