Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;6;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;6;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;2;11.3000001907;10.0;5;21.3999996185;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;11.4200000763;10.1999998093;5;21.7964004278;
9;2;10.4247236252;12.4549407959;4;25.5655879974;2;11.5389204025;10.3632001877;5;22.1345227957;
10;2;10.7522573471;12.2827939987;4;26.0479592085;2;11.6403570175;10.4951858521;5;23.2873874903;
11;2;10.8607902527;12.4589796066;5;26.2754310369;2;11.9862165451;11.0209560394;5;24.268861413;
12;2;13.7815074921;12.5;5;26.4377241135;2;13.9862165451;11.4571752548;5;25.093021512;
13;2;15.7815074921;12.5;5;26.6183350086;2;15.9862165451;11.8107032776;5;25.7803837061;
14;2;16.8913822174;12.5;5;26.8187118769;2;16.7341156006;12.0916318893;5;26.3539340496;
15;2;17.936466217;12.5;5;27.0402543545;2;16.9061813354;12.3113050461;5;26.8362411261;
16;2;18.9863128662;12.5;5;27.2842636108;2;17.0508728027;12.4808797836;5;27.0267930031;
17;2;20.0412158966;12.5;5;27.5518820286;2;18.9948215485;12.5;5;27.1883933544;
18;2;19.625;13.5;6;27.8440244198;2;20.0433006287;12.5;5;27.3593420982;
19;2;19.625;13.9220123291;6;28.1613030434;2;21.0945854187;12.5;6;27.5396113396;
20;2;19.625;14.0806512833;6;28.5039470196;2;22.1486663818;12.5;6;27.7290761471;
21;2;19.625;14.2519731522;6;28.871723175;2;22.3187217712;12.5;6;27.9275052547;
22;2;19.625;14.4358615875;7;29.263862133;2;22.3782520294;12.5;6;28.1345529556;
23;3;19.625;14.6319313049;6;29.6789975166;3;22.4403648376;12.5;5;28.3497540951;
24;3;19.625;14.8394985199;6;30.1151270866;3;22.5049266815;12.5;6;28.5725209713;
25;3;19.625;15.0575637817;6;30.5695996284;4;22.5717563629;12.5;5;28.8021440506;
26;3;19.625;15.2847995758;6;31.0391392708;4;22.6406440735;12.5;5;29.0377955437;
27;3;19.625;16.2847995758;6;31.5199065208;4;21.5;13.5;5;29.2785372734;
28;3;19.625;17.0639343262;6;32.007601738;4;22.5;12.5;5;29.523332119;
29;3;19.625;17.4053211212;7;32.4976010323;4;22.857000351;12.5;5;29.7710599899;
30;3;19.625;17.7483215332;7;32.9851250648;4;22.9313182831;12.5;5;31.0205359459;
31;3;19.625;18.0895881653;8;33.465420723;4;22.5;13.8999996185;5;31.3105316162;
32;3;19.625;18.4257946014;8;33.9339466095;4;24.5;12.5;5;31.6009836197;
33;3;19.625;18.7537631989;8;34.3865451813;4;25.1559410095;12.9324731827;5;31.8906514645;
34;3;19.625;19.0705814362;8;34.8195896149;4;23.8370666504;13.5;5;32.1783212423;
35;3;19.625;19.3737125397;8;35.2300891876;4;24.5;12.9668426514;5;32.4628299475;
36;3;19.625;19.6610622406;8;35.6157541275;4;25.7388496399;12.5;5;32.7430865765;
37;3;19.625;19.9310283661;9;36.9750175476;4;23.5;14.0030994415;5;33.0180923939;
38;3;20.625;20.6825122833;9;37.3470096588;4;23.5;15.0219268799;5;33.2869546413;
