Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;9.0;10.0;5;20.0;
3;2;8.14999961853;10.0;4;22.0800000429;1;9.0;10.0;6;20.0;
4;2;8.31199932098;10.5;4;23.0055361986;1;9.0;10.0;6;20.0;
5;2;8.45083045959;10.9200000763;4;23.7869932652;2;10.3000001907;10.0;5;21.0;
6;2;9.55879116058;11.2650718689;4;24.4407743216;2;11.3000001907;10.0;5;21.0900000334;
7;2;10.4991750717;11.543302536;4;24.9860498905;2;11.3269996643;10.0;5;21.5980186462;
8;2;10.6218605042;11.7641716003;4;25.6921106577;2;11.4794054031;10.1999998093;5;22.0418490171;
9;2;10.7807245255;12.0549411774;4;26.2810046673;2;11.6125545502;10.3632001877;5;22.4332156181;
10;2;10.9132261276;12.2827939987;4;26.7754909992;2;11.7299642563;10.4951858521;5;23.6659361124;
11;2;11.0244855881;12.4589796066;5;27.0087807178;2;12.0997810364;11.0209560394;5;24.7393633127;
12;2;13.9452018738;12.5;5;27.1693067551;2;14.0997810364;11.4571752548;5;25.6686143875;
13;2;15.9452018738;12.5;5;27.3391785622;2;16.0997810364;11.8107032776;5;26.4751701355;
14;2;17.053571701;12.5;5;27.518378973;2;16.9425506592;12.0916318893;4;27.1828548908;
15;2;18.0938930511;12.5;5;27.7067945004;2;17.1548576355;12.3113050461;4;27.8148901463;
16;2;19.1362838745;12.5;5;27.9042065144;2;17.3444671631;12.4808797836;4;28.1711652279;
17;2;20.1807022095;12.5;5;28.1102828979;2;19.3381328583;12.5;4;28.5145654678;
18;2;19.625;13.4330844879;5;28.3245725632;2;20.4411525726;12.5;4;28.8830828667;
19;2;19.625;13.4973716736;5;28.5465018749;2;21.5517082214;12.5;4;29.2759313583;
20;2;19.625;13.5639505386;5;28.7753753662;2;22.6695632935;12.5;4;29.6917257309;
21;2;19.625;13.6326122284;5;29.0103783607;2;22.9075183868;12.5;6;30.1284441948;
22;2;19.625;13.7031135559;5;29.2505850792;2;23.0385322571;12.5;6;30.5834169388;
23;2;20.5813827515;12.5;6;29.4949688911;2;23.1750259399;12.5;6;31.0533499718;
24;3;19.625;13.5;5;29.7424182892;2;23.3160057068;12.5;6;31.5343885422;
25;3;19.625;12.5;6;29.9917550087;2;23.4603157043;12.5;6;32.0222206116;
26;3;19.625;13.5;6;30.2417545319;3;23.6066665649;12.5;7;32.5122156143;
27;3;19.625;14.5;6;30.4911699295;3;21.7536659241;13.5;7;32.9995918274;
28;3;19.625;15.2455844879;6;30.7387576103;3;20.7536659241;13.5;7;33.4795999527;
29;3;20.625;13.2455844879;5;30.983300209;3;21.5;14.5;8;33.9477081299;
