Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;5;20.0;
6;2;9.27600002289;11.4650716782;4;24.086605072;1;11.0;10.0;5;20.0;
7;2;10.4194869995;11.543302536;4;24.6483432055;2;11.3000001907;10.0;4;21.3999996185;
8;2;10.545876503;11.7641716003;4;25.3741383553;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;10.7091808319;12.0549411774;4;25.9908564091;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;10.8479423523;12.2827939987;4;26.5224512815;2;11.597111702;10.4951858521;4;23.0819120407;
11;2;10.9675512314;12.4589796066;5;26.8033770323;2;11.9245738983;11.0209560394;4;23.99553442;
12;2;13.8882675171;12.5;5;27.0233280659;2;13.9245738983;11.4571752548;4;24.7449600697;
13;2;15.8882675171;12.5;5;27.2656555176;2;15.9245738983;11.8107032776;5;25.3503712416;
14;2;17.0370292664;12.5;5;27.5315153599;2;16.9627056122;12.0916318893;5;25.8344515562;
15;2;18.0968475342;12.5;5;27.8218417168;2;17.9761257172;12.3113050461;5;26.2195074558;
16;2;19.1621704102;12.5;5;28.1372716427;2;18.9898986816;12.4808797836;5;26.3048160076;
17;2;20.2331428528;12.5;5;28.4780650139;2;20.0040187836;12.5;5;26.3530313969;
18;2;20.4075641632;12.5;6;28.8440246582;2;21.0184822083;12.5;5;26.4023760557;
19;2;20.489906311;12.5;6;29.2344226837;2;21.9207134247;12.5;5;26.4528282881;
20;2;20.5777454376;12.5;6;29.6479387283;2;21.9358482361;12.5;5;26.5043625832;
21;2;20.6707859039;12.5;7;30.082616806;2;21.9513092041;12.5;7;26.5569496155;
22;2;19.625;13.5;7;30.5358533859;2;21.9670848846;12.5;7;26.6105561256;
23;2;19.625;14.1607561111;7;31.0044159889;2;21.9831676483;12.5;7;26.6651450396;
24;2;20.625;12.5;8;31.4845042229;2;21.9995441437;12.5;8;26.72067523;
25;2;19.0840129852;13.5;8;31.9718470573;2;22.0162029266;12.5;8;26.7771017551;
26;2;16.625;15.5;8;32.4618391991;2;22.0331306458;12.5;8;26.8343759775;
27;2;16.625;15.5;8;32.9497060776;2;21.5;13.2337503433;8;26.8924454451;
28;3;16.413684845;16.5;7;33.4306869507;2;22.0677337646;12.5;8;26.9512542486;
29;3;15.8969039917;17.5;7;33.9002180099;2;22.0853767395;12.5;8;27.0107431412;
30;3;16.0025482178;18.5;7;34.3541097641;2;20.1032218933;13.5;8;27.0708494186;
31;3;16.104675293;19.5;7;34.7886915207;2;19.1212539673;14.5;8;27.1315076351;
32;3;16.2024555206;20.5;8;35.2009239197;2;18.1394519806;15.5;8;27.1926498413;
33;3;16.2952079773;21.5;8;35.5884647369;2;16.5;17.3770599365;8;27.2542052269;
34;3;16.3824043274;22.5;8;35.9496936798;2;15.5;18.4016819;8;27.3161010742;
35;3;16.4636802673;23.5;9;36.2836933136;2;14.5;19.4264411926;8;27.3782629967;
36;3;16.5388298035;24.5;10;36.5901927948;2;14.0;20.4513053894;8;27.4406147003;
37;3;15.5388307571;23.5;10;36.8694944382;2;14.0;21.4762458801;9;27.5030794144;
38;3;15.5388307571;23.5;10;37.1223745346;2;14.0;22.5012321472;10;27.5655794144;
