Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;2;11.3000001907;10.0;4;21.3999996185;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;11.4200000763;10.1999998093;4;21.7664003372;
9;2;10.4247236252;12.2549409866;4;25.5655879974;2;11.529920578;10.3632001877;4;22.0715556145;
10;2;10.7522573471;12.2827939987;4;25.9579591751;2;11.6214666367;10.4951858521;4;23.1762773991;
11;2;10.8405408859;12.4589796066;5;26.0811839104;2;11.9528827667;11.0209560394;4;24.1039098501;
12;2;13.7612571716;12.5;5;26.1235535145;2;13.9528827667;11.4571752548;4;24.8681889772;
13;2;15.7612571716;12.5;5;26.1671074629;2;15.9528827667;11.8107032776;5;25.4893084764;
14;2;16.789855957;12.5;5;26.211841464;2;17.0043869019;12.0916318893;5;25.9899599552;
15;2;17.7999210358;12.5;5;26.2577478886;2;18.0227775574;12.3113050461;5;26.3924539089;
16;2;18.8102493286;12.5;5;26.3048160076;2;19.0417823792;12.4808797836;5;26.4960671663;
17;2;19.8208389282;12.5;5;26.3530313969;2;20.0613937378;12.5;5;26.5634490252;
18;2;19.9294319153;12.5;5;26.4023760557;2;21.0816078186;12.5;5;26.6328122616;
19;2;19.625;12.920712471;5;26.4528282881;2;21.9898433685;12.5;5;26.7041202784;
20;2;19.9518871307;12.5;5;26.5043625832;2;22.0112361908;12.5;5;26.7773271799;
21;2;19.9634819031;12.5;10;26.5569496155;2;22.033197403;12.5;5;26.8523778915;
22;3;19.9753131866;12.5;5;36.5320076942;2;22.0557136536;12.5;5;26.9292075634;
23;3;20.9873752594;13.5;5;37.1400691271;2;22.0787620544;12.5;5;27.0077416897;
24;3;21.625;14.99954319;6;37.7219722271;2;22.1023216248;12.5;6;27.0878958702;
25;3;20.0121517181;16.5;6;38.2733147144;3;22.1263694763;12.5;5;27.1695766449;
26;3;21.024848938;16.5;6;38.7908731699;4;22.1508731842;12.5;5;27.2526805401;
27;3;21.625;18.4171886444;6;39.2726210356;4;21.5;13.4010725021;5;27.3370957375;
28;3;22.0508003235;18.5;6;39.7176698446;4;22.201128006;12.5;5;27.4227013588;
29;3;21.625;20.4756278992;6;40.1261396408;4;22.2268104553;12.5;5;27.5093686581;
30;3;21.625;21.5053710938;6;40.4989957809;4;20.2528114319;13.5;5;27.5969614983;
31;3;22.0909404755;21.5;6;40.837865591;4;19.279088974;14.5;5;27.6853370667;
32;3;22.1045894623;22.5;6;41.1448507309;4;18.30560112;15.5;5;27.7743468285;
33;3;22.118347168;23.5;6;41.422358036;4;17.3323040009;16.5;5;27.863837719;
34;3;22.1321964264;24.5;7;41.6729516983;4;16.3591518402;17.5;5;28.9536523819;
35;3;21.625;26.4211654663;6;41.8782629967;4;15.5;19.8999996185;5;29.0936307907;
36;3;21.625;26.7391300201;7;41.9406147003;4;16.0;21.1374530792;5;29.2355868816;
37;3;22.1741390228;25.5499992371;7;42.0030794144;4;16.0;22.194234848;6;29.3793834448;
38;3;21.625;26.5499992371;8;42.0655794144;4;16.0;23.2517528534;6;29.5248788595;
