Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;2;8.27600002289;11.3199996948;4;23.5301437378;1;10.0;10.0;5;20.0;
6;2;9.50100040436;11.2650718689;4;24.1266050339;1;11.0;10.0;5;20.0;
7;2;10.428486824;11.543302536;3;24.6095271111;1;11.0;10.0;4;20.3999996185;
8;2;10.5371427536;11.7641716003;3;25.2442476749;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;10.6799554825;12.0549411774;3;25.7551473379;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;10.7949075699;12.2827939987;3;26.1647416353;2;11.597111702;10.4951858521;3;23.0419120789;
11;2;10.8870668411;12.4589796066;4;26.3060446978;2;11.9125738144;11.0209560394;3;23.9543504715;
12;2;13.8077831268;12.5;4;26.3673498631;2;12.1863059998;11.4571752548;3;24.7025904655;
13;2;15.8077831268;12.5;4;26.4306943417;2;14.9245738983;12.1891174316;4;25.3068172932;
14;2;16.8491630554;12.5;4;26.4960671663;2;16.6125736237;12.484875679;4;25.789717555;
15;2;17.8638725281;12.5;4;26.5634490252;2;17.6125736237;12.719792366;4;26.1736010313;
16;2;18.879032135;12.5;4;26.6328122616;2;18.9761257172;12.4808797836;4;26.2577478886;
17;2;19.8946380615;12.5;4;26.7041202784;2;19.9898986816;12.5;4;26.3048160076;
18;2;19.625;13.352060318;5;26.7773271799;2;21.0040187836;12.5;4;26.3530313969;
19;2;19.625;13.3886632919;5;26.8523778915;2;21.9059104919;12.5;4;26.4023760557;
20;2;19.625;13.4261894226;5;26.9292075634;2;21.9207134247;12.5;4;26.4528282881;
21;2;19.625;13.4646034241;5;27.0077416897;2;21.9358482361;12.5;6;26.5043625832;
22;3;19.625;13.5038709641;4;27.0878958702;2;21.9513092041;12.5;6;26.5569496155;
23;3;19.625;13.5439481735;4;27.1695766449;2;21.9670848846;12.5;6;26.6105561256;
24;3;19.625;13.5847883224;6;27.2526805401;2;21.9831676483;12.5;7;26.6651450396;
25;4;17.625;14.6263399124;5;27.3370957375;2;21.9995441437;12.5;7;26.72067523;
26;4;16.625;15.6685476303;5;27.4227013588;2;22.0162029266;12.5;7;26.7771017551;
27;4;15.625;17.1958904266;5;27.5093686581;3;21.5;13.5;6;26.8343759775;
28;4;14.625;18.2565574646;5;27.5969614983;3;21.5;12.5;6;26.8924454451;
29;4;14.0;19.3178730011;5;27.6853370667;3;21.5;13.5;6;26.9512542486;
30;4;14.0;20.3797359467;6;28.7743468285;3;20.0853767395;13.5;6;27.0107431412;
31;4;15.0;21.9420433044;6;28.9938377142;4;19.1032218933;14.5;4;39.8208494186;
32;4;16.0;23.0696868896;6;29.2290834188;4;18.5;17.5;4;40.5190074444;
33;4;16.0;24.2052726746;6;29.4813549519;4;18.5;19.7789039612;5;41.1641798019;
34;4;16.0;25.3494033813;6;29.7519469261;4;17.5;21.8155899048;5;41.7536454201;
35;4;16.0;26.502696991;6;31.0421453714;4;16.5;23.8525238037;5;42.2868537903;
36;4;17.0;28.1657581329;6;31.3931884766;4;17.0;22.8896598816;5;42.7650895119;
37;4;19.0;26.3591804504;6;31.7674024105;4;16.0;24.9269580841;6;43.1910581589;
38;4;18.5139598846;26.4219608307;7;32.1657748222;4;16.0;23.9643688202;6;43.5684614182;
