Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;2;9.19999980927;10.0;4;21.0;
3;1;8.0;10.0;4;21.0;2;9.19999980927;10.0;4;21.0900000334;
4;2;9.14999961853;10.6999998093;3;22.8400001526;2;9.21800041199;10.0;4;21.1871190071;
5;2;8.14999961853;10.9200000763;3;23.5601437092;2;10.3561353683;10.0;4;21.2917383909;
6;2;8.14999961853;11.2650718689;3;24.1471960545;2;11.3875217438;10.0;4;21.4042263031;
7;2;8.23863315582;11.543302536;3;24.6201093197;2;11.4212675095;10.0;4;21.9389723539;
8;2;8.24564743042;11.7641716003;3;25.2443172932;2;11.5816917419;10.1999998093;4;22.4109756947;
9;2;8.25524806976;12.0549411774;3;25.7438752651;2;11.7232933044;10.3632001877;4;22.831872344;
10;2;8.26511478424;12.2827939987;3;26.141277194;2;11.8495616913;10.4951858521;4;24.1073114872;
11;2;8.27524662018;12.4589796066;4;26.2695188522;2;12.2321929932;11.0209560394;4;25.2262470722;
12;2;10.2856416702;12.5;4;26.3168779612;2;14.2321929932;11.4571752548;4;26.2035200596;
13;2;12.2856416702;12.5;4;26.365380168;2;16.2321929932;11.8107032776;5;27.060199976;
14;2;14.2856416702;12.5;4;26.4150065184;2;17.4756546021;12.0916318893;5;27.819549799;
15;2;15.3183765411;12.5;4;26.4657343626;2;18.5716552734;12.3113050461;5;28.5040667057;
16;2;16.3297901154;12.5;4;26.5175373554;2;19.6752662659;12.4808797836;5;28.912750721;
17;2;17.0;12.5;4;26.5703849792;2;20.7863998413;12.5;5;29.3074398041;
18;2;17.0;12.5;5;26.6242431402;2;21.9048061371;12.5;5;29.7249407768;
19;2;17.0;12.5;5;26.6790736914;2;22.9174823761;12.5;6;30.1631817818;
20;2;18.0;12.5;5;26.7348344326;2;23.04895401;12.5;6;30.6194429398;
21;2;19.0;12.5;6;26.7914797068;2;23.1858329773;12.5;6;31.0903835297;
22;2;20.0;13.0374441147;6;26.8489596844;3;23.3271141052;12.5;4;31.5721096992;
23;2;21.0;13.0546875;6;26.9072211981;3;23.4716339111;12.5;4;32.0602788925;
24;2;22.4291248322;12.5;6;26.9662073851;3;23.6180839539;12.5;4;32.550242424;
25;2;20.0;14.0898618698;7;27.0258579254;3;23.7650718689;12.5;5;33.0372152328;
26;3;19.0;15.1077575684;7;27.0861098766;3;21.7650718689;13.5;5;33.516456604;
27;3;18.0;16.1258335114;8;27.1468968391;3;21.5;14.5;5;33.9834604263;
28;3;17.0;17.1440696716;8;27.20814991;3;21.5;15.5;5;34.4341192245;
29;3;17.4968338013;17.5;6;27.2697980404;3;21.5;16.2736473083;5;34.8648700714;
30;3;17.5107040405;18.5;6;27.3317680359;3;19.5;17.4459476471;5;35.2727956772;
31;3;17.0;20.5;6;27.393985033;3;19.5;16.4459476471;5;36.6556835175;
32;3;17.0;21.6969928741;6;27.4563727379;3;18.5;18.4459476471;5;37.1420429945;
33;3;17.0;22.7281856537;7;27.5188536644;3;18.5;20.4459476471;5;37.6165088415;
34;3;17.0;23.7594261169;7;27.5813500881;3;18.5;19.4459476471;5;38.0803527832;
35;3;17.0;24.7906742096;8;27.6437838078;3;16.5;21.4459476471;6;38.5354235172;
36;3;17.5948524475;24.5;8;27.7060770988;3;17.0;20.4459476471;6;38.9840227365;
37;3;18.6088676453;22.5;8;27.7681524754;3;18.0;20.5;6;39.4287612438;
38;3;17.622833252;23.5;8;27.8299334049;3;19.0;21.5;8;39.8724107742;
39;3;17.6367340088;24.5;9;27.8913447857;3;18.0;20.5;8;40.3177549839;
40;3;18.6505527496;22.5;10;28.9523131847;4;18.0;20.5;8;40.7674443722;
41;3;18.0;24.5;10;29.0627672672;4;16.0;22.5;10;41.1613030434;
42;3;19.0;26.0063838959;11;29.174612999;4;17.0;21.5;10;41.5039470196;
43;3;20.0;24.0363197327;12;29.2878087759;4;16.0;23.5;10;41.871723175;
44;3;19.0;25.0659294128;13;29.4023109674;4;17.0;23.5;11;42.263862133;
45;3;19.0;26.0951824188;15;29.5180735588;4;18.0;24.5;11;42.6789975166;
46;3;20.0;24.1240501404;15;29.6350469589;4;19.0;26.5;11;43.1151270866;
47;3;19.0;25.1525020599;16;29.7531791925;4;20.0;28.5;12;44.5695996284;
48;3;20.7562294006;25.1525020599;16;29.8724139929;4;22.0;31.5;12;45.0691392422;
49;3;21.7686252594;26.1525020599;17;29.9926913977;4;24.0;33.5;12;45.5804975033;
50;4;22.7807998657;27.1525020599;16;47.1139472723;4;25.0;35.5;14;46.099367857;
51;4;21.7927436829;30.5;16;48.2561132908;4;26.5;34.5;14;46.6211183071;
52;4;21.0;33.5;17;49.2765109539;4;25.5;36.5;15;47.1409600973;
53;4;22.0;35.5;19;50.172590971;5;25.5;37.5;14;47.6541296244;
54;4;23.0;37.5;19;50.9488065243;5;25.5;35.5;15;48.1560735703;
55;4;24.0;39.5;20;51.6145986319;5;25.5;34.5;15;48.6426212788;
56;4;25.0;40.5;20;52.1823260784;5;25.5;33.5;15;49.1101315022;
57;4;26.0;41.5;21;52.6654996872;6;25.5;32.5;14;71.3055977821;
58;4;27.0;42.5;21;53.0774683952;6;24.5;34.5;14;72.8142129183;
59;4;28.0;43.5;22;53.2361824512;6;24.5;36.5;14;75.1029090881;
60;5;29.0;44.5;21;53.3625504971;6;25.5;39.5;15;76.227699995;
61;5;31.0;42.5;22;53.4568536282;6;26.5;42.5;15;77.1730823517;
62;5;30.8999996185;43.5;23;53.5439035892;6;26.5;45.5;16;77.9650722742;
63;5;30.8999996185;44.5;23;53.6318233013;6;26.5;47.5;17;78.6017341614;
64;5;31.8999996185;42.5;24;53.7204678059;6;27.0;49.5;17;78.9102165699;
65;5;30.8999996185;43.5;25;53.8096864223;6;28.0;50.5;18;79.1964787245;
66;5;30.8999996185;44.5;25;53.8993241787;6;29.0;51.5;18;79.4621114731;
67;5;31.8999996185;42.5;26;53.989222765;6;30.7250003815;49.5;19;79.7088004351;
68;5;30.8999996185;43.5;27;54.079221487;6;29.7250003815;50.5;20;79.8898457289;
69;5;30.8999996185;44.5;28;54.1691586971;6;29.7250003815;51.5;20;79.9796087742;
70;5;31.8999996185;42.5;29;54.258872509;6;30.7250003815;49.5;20;82.4768441916;
71;5;30.8999996185;43.5;29;56.1282021999;7;29.8988113403;50.5;20;84.5375580788;
72;5;31.1969985962;44.5;29;57.645891428;7;30.0307731628;51.5;21;86.1298606396;
73;5;31.4356117249;45.5;30;58.865229845;7;31.1000003815;50.5;19;87.2725031376;
74;5;31.6244697571;46.5;28;59.8408112526;7;31.1000003815;50.5;20;88.086668849;
75;5;31.7721557617;47.5;28;60.282525301;7;32.0999984741;51.5;20;88.6620906591;
76;5;32.7999992371;45.5;29;60.4783959389;7;30.1000003815;53.5;20;89.1852309704;
77;5;31.7999992371;46.5;30;60.6704809666;8;30.1000003815;55.5;18;112.440317392;
78;5;31.7999992371;47.5;30;60.8584780693;9;31.1000003815;58.5;17;115.907456875;
79;5;32.7999992371;45.5;30;61.0421152115;9;34.0999984741;59.5;17;118.225618839;
80;5;29.7999992371;47.5;31;61.2211508751;9;34.0999984741;63.5;19;120.203244805;
81;5;30.7999992371;47.5;31;61.3953752518;9;35.0999984741;64.5;20;121.865449548;
82;5;29.7999992371;46.5;32;61.5646109581;9;35.0999984741;65.5;21;123.268435001;
83;5;27.7999992371;48.5;32;61.7287111282;9;34.0999984741;69.5;21;124.480537415;
84;5;26.7999992371;50.5;32;61.8875603676;9;35.0999984741;69.5;22;125.553955078;
85;5;26.7999992371;49.5;32;62.0410723686;9;35.0999984741;69.5;22;126.259406567;
86;5;24.7999992371;51.5;33;62.1891899109;9;34.0999984741;72.5;22;127.042637587;
87;5;23.7999992371;53.5;33;62.3318829536;9;34.0999984741;72.5;22;127.907846451;
88;5;23.7999992371;52.5;33;62.4691462517;9;35.0999984741;70.5;23;128.856980324;
89;5;21.7999992371;54.5;33;62.6009984016;9;34.0999984741;71.5;24;129.888880014;
90;5;21.0;56.5;34;62.7274804115;9;34.0999984741;72.5;25;130.998467922;
91;5;22.0;55.0999984741;34;62.8486509323;9;35.0999984741;71.5;25;132.176135302;
92;5;22.0;54.0999984741;34;62.912894249;9;34.0999984741;73.5;26;133.407504082;
93;6;23.0;54.0999984741;34;62.9663023949;9;34.0999984741;75.5;27;134.673739195;
94;6;22.0;53.0999984741;34;63.0;9;35.0999984741;74.5;27;135.952501774;
95;6;21.0;55.0999984741;34;63.0;9;34.0999984741;76.5;27;137.219516516;
96;6;22.0;54.0999984741;35;63.0;9;34.0999984741;78.5;28;138.450558424;
97;6;22.0;53.0999984741;35;63.0;10;35.0999984741;77.5;25;154.623539209;
