Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;5;20.0;
6;2;9.27600002289;11.4650716782;3;24.086605072;2;11.3000001907;10.0;4;21.0;
7;2;10.4194869995;11.543302536;3;24.5483431816;2;11.3000001907;10.0;4;21.3999996185;
8;2;10.5233764648;11.7641716003;3;25.1602783203;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;10.6610622406;12.0549411774;3;25.6469664574;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;10.7705669403;12.2827939987;3;26.0308990479;2;11.597111702;10.4951858521;4;23.0619120598;
11;2;10.8569517136;12.4589796066;4;26.1450710297;2;11.9185733795;11.0209560394;4;23.9545464516;
12;2;13.7776679993;12.5;4;26.1777620316;2;13.9185733795;11.4571752548;4;24.6819883585;
13;2;15.7776679993;12.5;4;26.211001277;2;15.9185733795;11.8107032776;5;25.2644146681;
14;2;16.7997322083;12.5;4;26.2447761297;2;16.9369182587;12.0916318893;5;25.7245066166;
15;2;17.8073310852;12.5;4;26.2790725231;2;17.9431419373;12.3113050461;5;26.0845712423;
16;2;18.8150482178;12.5;4;26.3138751984;2;18.9494171143;12.4808797836;5;26.1438889503;
17;2;19.8228778839;12.5;4;26.3491675854;2;19.955739975;12.5;5;26.1651208401;
18;2;19.9285621643;12.5;5;26.3849318027;2;20.9621105194;12.5;5;26.1864993572;
19;2;19.9366092682;12.5;5;26.4211486578;2;21.8559494019;12.5;6;26.2080165148;
20;2;19.9447593689;12.5;5;26.4577980042;2;21.8624038696;12.5;5;26.2296639681;
21;2;19.953004837;12.5;6;26.4948581457;3;21.8688983917;12.5;3;26.2514331341;
22;3;19.9613437653;12.5;5;26.5323064327;3;21.5;12.5;2;26.2733153105;
23;3;19.9697685242;12.5;5;26.5701190233;3;21.8819942474;12.5;2;26.2953014374;
24;3;19.9782772064;12.5;5;26.6082710028;3;21.888589859;12.5;2;26.3173824549;
25;3;19.9868602753;12.5;5;26.6467365026;3;21.8952140808;12.5;3;26.3395489454;
26;3;17.9955158234;13.5;5;26.6854885817;3;21.9018650055;12.5;3;26.3617914915;
27;3;17.004234314;14.5;5;26.724499464;3;21.5;13.044716835;3;26.3841004372;
28;3;16.0130119324;15.5;5;26.7637404203;3;21.5;13.0536403656;3;26.4064661264;
29;3;16.625;14.3818702698;5;26.8031822443;3;21.9219398499;12.5;3;26.428878665;
30;3;17.625;13.401591301;5;26.8427948952;3;19.9286632538;13.5;3;26.4513280392;
31;3;18.625;13.4213972092;5;26.8825477362;3;18.9353981018;14.5;3;27.4738043547;
32;3;17.0485725403;13.5;5;26.9224097729;3;18.5;16.4895210266;3;27.5362974405;
33;3;16.0575428009;14.5;5;26.962349534;3;18.5;17.5145187378;3;27.599981308;
34;3;15.0665283203;15.5;5;27.00233531;3;18.5;18.5399932861;3;27.664847374;
35;3;14.4505252838;16.5;6;27.0423352718;3;18.5;19.5659389496;2;27.7308843136;
36;3;15.0;15.5;6;27.0823173523;3;19.0;20.5923538208;3;27.7980775833;
37;3;16.0;14.5411586761;6;27.1222496033;3;19.0;21.6192321777;3;27.8664096594;
38;3;17.0;13.5611248016;6;27.1621000767;3;19.0;22.6465644836;3;27.9358596802;
