Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;9.0;10.0;6;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;10.0;10.0;6;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;6;20.0;
7;2;10.194486618;11.9433021545;4;24.5283432007;1;11.0;10.0;6;20.3999996185;
8;2;10.2938766479;11.7641716003;4;25.2698823214;2;11.4200000763;10.1999998093;5;21.7264003754;
9;2;10.4247236252;12.0549411774;4;26.8737274408;2;11.5179204941;10.3632001877;5;22.0903717279;
10;2;10.7442464828;12.7649917603;4;28.2253026962;2;11.6271114349;10.4951858521;5;23.2838120461;
11;2;11.0010147095;13.3355894089;4;29.3531872034;2;11.9851436615;11.0209560394;5;24.3146933317;
12;2;13.0010147095;13.779507637;4;30.2987163067;2;13.9851436615;11.4571752548;5;25.1981878281;
13;2;15.0010147095;14.1158628464;4;31.1065943241;2;15.9851436615;11.8107032776;5;25.9559320211;
14;2;16.0010147095;14.3654699326;4;31.7230784893;2;16.7867794037;12.0916318893;5;26.6120283604;
15;2;17.0010147095;14.5;4;32.1118502617;2;16.9836082458;12.3113050461;5;27.1901185513;
16;2;18.0010147095;14.5;4;32.544028759;2;17.1570358276;12.4808797836;5;27.4906733036;
17;2;19.7984218597;14.5;5;33.0209121704;2;19.1339855194;12.5;5;27.7773330212;
18;2;20.9057197571;14.5;5;33.1427903175;2;20.2199840546;12.5;5;28.0890238285;
19;2;21.4571266174;14.3000001907;5;33.3486948013;2;21.3134918213;12.5;6;28.4260663986;
20;3;21.5034561157;14.1199998856;4;33.632185936;2;22.414604187;12.5;6;28.788336277;
21;3;21.5672416687;13.9580001831;5;33.9855904579;2;22.6365013123;12.5;6;29.1751885414;
22;4;21.6467590332;13.8122005463;4;34.3999056816;2;22.7525558472;12.5;6;29.585392952;
23;4;21.7399787903;13.6809806824;4;34.8648328781;2;22.875617981;12.5;6;30.0170898438;
24;4;21.8445892334;13.5628824234;4;35.3689670563;2;23.0051269531;12.5;6;30.4677705765;
25;4;21.9580173492;13.4565944672;4;35.9001293182;3;23.1403312683;12.5;6;30.9342932701;
26;4;22.0775299072;13.3609352112;4;36.4458408356;3;23.2802886963;12.5;6;31.4129357338;
27;4;20.0387878418;14.2748413086;4;37.9938802719;3;23.4238815308;12.5;6;31.8994894028;
28;4;20.9388103485;15.1973571777;4;38.5728445053;3;23.5698471069;12.5;7;32.3893885612;
29;4;21.9074287415;16.127620697;4;39.1338534355;3;23.7168159485;12.5;7;32.877872467;
30;4;21.8791866302;17.6054515839;4;39.668585062;3;23.8633613586;12.5;7;33.360165596;
31;4;21.853767395;18.5701503754;4;40.1706932783;3;24.0080490112;12.5;7;33.8316650391;
32;4;22.0934906006;18.95753479;4;40.6358755827;3;24.1494998932;12.5;7;34.2881155014;
33;4;22.0829658508;19.911781311;4;41.0617763996;3;24.2864341736;12.5;7;34.7257604599;
34;4;22.0747642517;20.8706035614;4;41.447773695;3;24.4177284241;12.5;7;35.141462326;
35;4;22.0686759949;21.8335418701;4;41.7946693897;3;24.5424385071;12.5;7;35.5327749252;
36;4;22.0645160675;22.8001880646;4;42.1043604612;3;24.6598320007;12.5;7;35.8979701996;
37;4;22.7465763092;21.4713573456;5;42.3795040846;3;24.7693901062;12.5;8;36.2360286713;
