Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;2;8.0;10.1999998093;5;22.0;1;9.0;10.0;5;20.0;
4;2;8.29999923706;10.5;5;22.8400001526;1;9.0;10.0;5;20.0;
5;2;8.42599964142;10.9200000763;5;23.5301437378;1;10.0;10.0;5;20.0;
6;2;9.50100040436;11.2650718689;5;24.086605072;1;11.0;10.0;5;20.0;
7;2;10.4194869995;11.543302536;5;24.5283432007;2;12.0;10.0;4;21.3999996185;
8;2;10.5188770294;11.7641716003;5;25.1298823357;2;13.1199998856;10.1999998093;4;21.7264003754;
9;2;10.6542234421;12.0549411774;5;25.6057839394;2;14.2179203033;10.3632001877;4;21.9903717041;
10;2;10.7613010406;12.2827939987;5;25.9785410166;2;14.597111702;10.4951858521;4;23.0819120407;
11;2;10.8451719284;12.4589796066;5;26.0811508894;2;14.9245738983;11.0209560394;4;23.99553442;
12;2;12.8451719284;12.5;5;26.1018965244;2;16.9245738983;11.4571752548;4;24.7449600697;
13;2;14.8451709747;12.5;5;26.1228116751;2;18.9245738983;11.8107032776;5;25.3503712416;
14;2;15.859172821;12.5;5;26.1438889503;2;19.9627056122;12.0916318893;4;25.8344515562;
15;2;16.8639163971;12.5;5;26.1651208401;2;20.9761257172;12.3113050461;3;26.2195074558;
16;2;17.8686923981;12.5;5;26.1864993572;2;21.9898986816;12.4808797836;3;26.3048160076;
17;2;18.8735027313;12.5;5;26.2080165148;2;23.0040187836;12.5;3;26.3530313969;
18;2;19.6065406799;12.8624048233;6;26.2296639681;2;24.0184822083;12.5;2;26.4023760557;
19;2;19.625;12.8688993454;5;26.2514331341;2;24.9207115173;12.5;3;26.4528282881;
20;2;19.625;12.8754301071;5;26.2733153105;2;24.9358482361;12.5;4;26.5043625832;
21;2;19.625;12.8819942474;5;26.2953014374;2;24.9513092041;12.5;5;26.5569496155;
22;2;19.9164428711;12.5;5;26.3173824549;3;24.9670848846;12.5;5;26.6105561256;
23;3;19.625;12.8952150345;4;26.3395489454;3;24.983165741;12.5;5;26.6651450396;
24;3;19.926399231;12.5;3;26.3617914915;3;24.9995422363;12.5;5;26.72067523;
25;3;19.9314041138;12.5;3;26.3841004372;3;24.5;13.1882705688;5;26.7771017551;
26;3;19.625;12.9152297974;3;26.4064661264;3;25.0331306458;12.5;3;26.8343759775;
27;3;19.9414558411;12.5;3;26.428878665;3;25.0503120422;12.5;3;26.8924454451;
28;3;19.625;13.2144393921;3;26.4513280392;3;25.0677337646;12.5;3;26.9512542486;
29;3;19.95154953;12.5;2;26.4738043547;3;25.0853767395;12.5;3;27.0107431412;
30;3;17.625;14.2369022369;1;26.4962974787;3;22.5;14.3042974472;3;27.0708494186;
31;3;16.625;15.2481489182;1;26.5187973976;3;21.5;15.3283395767;3;27.1315076351;
32;3;15.625;16.2593994141;1;26.5412938595;3;20.5;16.3526039124;3;27.1926498413;
33;3;14.625;17.270647049;1;26.5637768507;3;19.5;17.3770599365;3;27.2542052269;
34;3;14.0;18.2818889618;1;26.5862361193;3;18.5;18.4016819;3;27.3161010742;
35;3;14.0;19.2931175232;1;26.6086617708;3;17.5;19.4264411926;4;27.3782629967;
36;3;14.0;20.3043308258;2;26.6310436726;3;17.0;20.4513053894;4;27.4406147003;
37;3;14.0;21.3155212402;3;26.6533719301;3;17.0;21.4762458801;4;27.5030794144;
38;3;14.0;22.3266868591;3;26.6756366491;4;18.0;22.5012321472;5;28.5655794144;
