Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;6;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;6;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;6;20.3999996185;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;11.1199998856;10.1999998093;6;20.7264003754;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;11.5179204941;10.3632001877;5;21.9903717041;
10;2;10.5272569656;12.482793808;2;25.9179592133;2;11.597111702;10.4951858521;5;23.0719120502;
11;2;10.8315410614;12.4589796066;3;26.0399999619;2;11.9215736389;11.0209560394;5;23.9749414921;
12;2;13.7522573471;12.5;2;26.0811839104;2;13.9215736389;11.4571752548;5;24.7131726742;
13;2;15.7522563934;12.5;2;26.1235535145;2;15.9215736389;11.8107032776;5;25.3067810535;
14;2;16.7800559998;12.5;2;26.1671074629;2;16.5920333862;12.0916318893;5;25.7784451246;
15;2;17.527256012;12.5;2;26.211841464;2;16.7335338593;12.3113050461;5;26.1504684687;
16;2;18.527256012;12.5;2;26.2577478886;2;16.8451404572;12.4808797836;5;26.2221269608;
17;2;19.527256012;12.5;2;26.3048160076;2;18.7534217834;12.5;5;26.2560760975;
18;2;19.625;12.5;3;26.3530313969;2;19.7636070251;12.5;5;26.2905418873;
19;2;19.625;12.5;3;26.4023760557;2;20.7739467621;12.5;6;26.3255085945;
20;2;19.625;12.920712471;3;26.4528282881;2;21.7844352722;12.5;6;26.3609591722;
21;2;19.9518871307;12.5;3;26.5043625832;2;21.9082870483;12.5;6;26.3968753815;
22;2;19.9634819031;12.5;3;26.5569496155;2;21.9190635681;12.5;6;26.4332377911;
23;2;19.9753131866;12.5;3;26.6105561256;2;21.9299716949;12.5;6;26.4700255394;
24;2;19.9873752594;12.5;3;26.6651450396;2;21.9410076141;12.5;6;26.5072168112;
25;2;17.625;13.99954319;3;26.72067523;2;21.9521656036;12.5;6;26.5447884798;
26;2;17.0121517181;14.5;3;26.7771017551;2;21.9634361267;12.5;8;26.5827163458;
27;2;16.024848938;15.5;3;26.8343759775;4;21.5;13.1330862045;6;26.6209751368;
28;2;16.625;14.4171876907;3;26.8924454451;4;21.9862918854;12.5;6;26.6595385075;
29;2;17.625;12.5;3;26.9512542486;4;21.9978618622;12.5;6;26.6983793974;
30;2;18.625;12.5;3;27.0107431412;4;22.009513855;12.5;7;26.7374696732;
31;2;19.625;12.5;4;27.0708494186;4;22.0212402344;12.5;7;26.7767804861;
32;2;19.625;12.5;4;27.1315076351;4;21.5;13.2107124329;7;26.8162822723;
33;2;19.625;12.5;5;27.1926498413;4;22.044883728;12.5;7;26.8559447527;
34;2;19.625;12.5;5;27.2542052269;4;21.5;13.2423782349;7;26.8957372904;
35;2;19.625;12.5;6;27.3161010742;4;22.0687217712;12.5;7;26.9356285334;
36;2;19.625;12.5;7;27.3782629967;5;21.5;13.2742509842;5;41.9755871296;
37;2;19.625;12.5;7;27.4406147003;5;21.0926761627;13.5;6;42.765581131;
38;2;19.625;12.5;7;27.5030794144;5;21.104675293;14.5;6;43.4749531746;
39;3;20.625;13.0;7;28.5655794144;5;21.1166725159;15.5;6;45.102837801;
