Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;6;20.0;
4;2;9.14999961853;10.6999998093;4;22.8400001526;1;9.0;10.0;6;20.0;
5;2;10.2760000229;10.9200000763;4;23.6101437807;2;10.3000001907;10.0;5;21.0;
6;2;12.2760000229;11.2650718689;4;24.252141118;2;11.3000001907;10.0;5;21.0900000334;
7;2;13.4567317963;11.543302536;4;24.785192728;2;11.3269996643;10.0;5;21.5980186462;
8;2;13.5766677856;11.7641716003;4;25.4766200781;2;11.4794054031;10.1999998093;5;22.0418490171;
9;2;13.7322397232;12.0549411774;4;26.0503197908;2;11.6125545502;10.3632001877;5;22.4332156181;
10;2;13.8613214493;12.2827939987;4;26.5291198492;2;11.7299642563;10.4951858521;5;23.6659361124;
11;2;15.8613214493;12.4589796066;5;26.7463183403;2;12.0997810364;11.0209560394;5;24.7393633127;
12;2;17.8613204956;12.5;5;26.8904539347;2;14.0997810364;11.4571752548;5;25.6686143875;
13;2;18.9526100159;12.5;5;27.0437612534;2;16.0997810364;11.8107032776;5;26.4751701355;
14;2;19.9871025085;12.5;5;27.2063677311;2;16.9425506592;12.0916318893;5;27.1828548908;
15;2;21.02368927;12.5;5;27.3783240318;2;17.1548576355;12.3113050461;5;27.8148901463;
16;2;21.527256012;13.2134971619;5;27.559592247;2;17.3444671631;12.4808797836;5;28.1711652279;
17;2;22.527256012;13.2678775787;5;27.7500362396;2;19.3381328583;12.5;4;28.5145654678;
18;2;23.2437591553;12.5;5;27.9494128227;2;20.4411525726;12.5;4;28.8830828667;
19;2;23.2886180878;12.5;6;28.1573636532;2;21.5517082214;12.5;5;29.2759313583;
20;2;22.625;13.4472093582;7;28.3734104633;2;22.6695632935;12.5;5;29.6917257309;
21;2;23.3840179443;12.5;7;28.5969524384;2;22.9075183868;12.5;5;30.1284441948;
22;2;23.4343147278;12.5;7;28.8272669315;2;23.0385322571;12.5;5;30.5834169388;
23;2;23.4861354828;12.5;7;29.0635137558;2;23.1750259399;12.5;5;31.0533499718;
24;2;22.625;13.5;8;29.3047437668;3;23.3160057068;12.5;4;31.5343885422;
25;2;23.5935668945;12.5;8;29.5499100685;3;23.4603157043;12.5;5;32.0222206116;
26;2;23.6487293243;12.5;9;29.7978844643;3;23.6066665649;12.5;5;32.5122156143;
27;2;23.7045249939;12.5;9;30.0474758148;3;23.7536659241;12.5;5;32.9995918274;
28;2;23.7606811523;12.5;9;30.2974534035;3;21.7536659241;13.5;5;33.4795999527;
29;2;22.625;13.5;9;30.5465683937;3;21.5;14.5;5;33.9477081299;
30;2;23.625;12.5;9;30.7935810089;3;21.5;15.5;5;34.399772644;
31;2;22.625;13.5;9;31.0372834206;3;22.5;13.5;5;34.8321838379;
32;2;23.625;12.5;11;31.2765240669;3;21.5;14.5;5;35.2419710159;
33;2;22.0372180939;13.5;11;31.5102291107;3;21.5;15.5;4;35.6268672943;
34;2;21.0898017883;14.5;11;31.7374210358;3;21.5;16.5;3;35.9853258133;
35;2;20.625;13.5;12;31.9572348595;3;22.5;14.5;3;36.3164978027;
36;3;21.625;14.5;7;47.1689271927;3;21.5;15.5;3;36.6201763153;
37;3;23.625;15.5;7;48.1218848228;3;21.5;16.5;4;36.8967161179;
38;4;23.625;14.5;7;48.9850010872;3;22.5;14.5;4;37.1469373703;
39;4;24.625;17.5;7;49.7570919991;3;23.5;13.5;4;37.3720273972;
