Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;4;20.0;
7;2;10.194486618;11.7433023453;4;24.5283432007;1;11.0;10.0;4;20.3999996185;
8;2;10.5188770294;11.7641716003;4;25.2798823118;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;10.6879739761;12.0549411774;4;25.9324989319;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;10.8348121643;12.2827939987;4;26.512229681;2;11.597111702;10.4951858521;2;23.0419120789;
11;2;10.9652519226;12.4589796066;5;26.8558222055;2;11.9125738144;11.0209560394;2;23.9543504715;
12;2;13.8859682083;12.5;5;27.1554293633;2;12.1863059998;11.4571752548;2;24.7025904655;
13;2;15.8859672546;12.5;5;27.4969480038;2;14.9245738983;11.8107032776;3;25.3068172932;
14;2;17.0890693665;12.5;5;27.8840510845;2;16.9245738983;12.0916318893;3;25.789717555;
15;2;18.1761684418;12.5;5;28.3200027943;2;17.9627056122;12.3113050461;3;26.1736010313;
16;2;19.2742576599;12.5;5;28.8073790073;2;18.9761257172;12.4808797836;3;26.2577478886;
17;2;20.3839168549;12.5;5;29.3477458954;2;19.9898986816;12.5;3;26.3048160076;
18;2;20.6032428741;12.5;5;29.9413113594;2;21.0040187836;12.5;3;26.3530313969;
19;2;19.625;13.5;5;30.586581707;2;21.9059104919;12.5;4;26.4023760557;
20;2;20.625;12.5;5;31.2800674438;2;21.9207134247;12.5;5;26.4528282881;
21;2;21.0380153656;12.5;5;32.0160870552;2;21.9358482361;12.5;6;26.5043625832;
22;2;21.2036190033;12.5;5;32.7867279053;2;21.9513092041;12.5;6;26.5569496155;
23;2;19.625;13.5;5;33.5820074081;2;21.9670848846;12.5;6;26.6105561256;
24;2;19.625;14.5;5;34.3902606964;2;21.9831676483;12.5;6;26.6651450396;
25;2;18.625;13.5;5;35.1987380981;2;21.9995441437;12.5;7;26.72067523;
26;2;16.625;15.5;5;35.9943685532;3;22.0162029266;12.5;6;26.7771017551;
27;2;16.625;15.5;15;36.7645931244;3;22.0331306458;12.5;6;26.8343759775;
28;2;16.625;16.5;15;37.4981632233;3;21.5;13.2337503433;5;26.8924454451;
29;2;16.8120880127;17.5;15;38.1857919693;3;22.0677337646;12.5;5;26.9512542486;
30;2;16.966802597;18.5;16;38.8205833435;3;19.5;14.2805013657;5;27.0107431412;
31;2;15.966802597;17.5;15;39.3982028961;3;18.5;15.3042974472;5;27.0708494186;
32;2;16.0;17.5;15;39.9167966843;3;17.5;16.3283405304;5;27.1315076351;
33;2;15.0;16.5;15;40.3767118454;3;16.5;17.3526039124;4;27.1926498413;
34;2;16.0;17.5;15;40.780087471;3;15.5;18.3770599365;3;27.2542052269;
35;2;17.0;18.5;15;41.1303920746;3;14.5;19.4016819;3;27.3161010742;
36;2;17.6293373108;19.5;15;41.4319667816;3;14.0;20.4264411926;3;27.3782629967;
37;2;17.6971931458;20.5;15;41.6896247864;3;14.0;21.4513053894;4;27.4406147003;
38;2;16.6971931458;19.5;15;41.9083213806;3;14.0;22.4762458801;5;27.5030794144;
39;2;16.6971931458;19.5;15;42.0;3;15.0;20.5012321472;5;27.5655794144;
