Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
36;4;17.1598320007;19.5;5;35.8979701996;3;18.625;14.7174692154;3;31.8866472244;
37;4;16.1598320007;18.5;5;36.2360286713;3;18.174495697;14.7174692154;3;32.1010527611;
38;4;16.1598320007;18.5;5;36.5465888977;3;17.625;13.7174692154;4;32.3069086075;
39;4;15.1598320007;17.5;5;36.8298740387;3;18.625;14.7174692154;4;32.5036902428;
40;4;16.1598320007;18.5;5;37.0865974426;3;19.625;15.7174692154;4;32.6910057068;
41;4;17.1598320007;19.5;5;38.3178625107;3;20.625;13.7174692154;4;32.8685903549;
42;4;17.1598320007;18.8999996185;5;38.545065403;3;21.3954334259;12.7174692154;4;33.0363025665;
43;4;18.1598320007;18.908000946;5;39.7499976158;3;21.4331684113;12.5;5;33.1941108704;
44;4;21.1598320007;20.908000946;5;39.9743648767;3;21.4686756134;12.5;5;33.3420877457;
45;4;24.1803092957;23.908000946;6;40.1623347998;3;21.5019702911;12.5;6;33.4803924561;
46;4;25.2243442535;26.908000946;7;40.2254500389;3;21.5330886841;14.5;7;33.6092615128;
47;4;26.5676345825;29.908000946;7;40.289919138;4;22.562084198;17.5;6;34.7289934158;
48;4;26.8999996185;32.5;7;40.3557304144;4;23.5890235901;20.5;7;34.9699391127;
49;4;26.263551712;33.5;8;40.4228687286;4;23.613986969;23.5;8;35.2179187536;
50;5;26.2773246765;34.5;7;40.4913153648;4;23.6370601654;26.5;8;35.4377241135;
51;5;25.5;36.0219268799;8;40.5610479116;4;23.6499996185;27.5;9;35.6183350086;
52;6;25.9059104919;36.5;7;40.6320400238;5;23.6499996185;27.5;9;35.8187118769;
53;6;25.5;37.5;7;40.7042614222;5;23.6499996185;27.5;9;36.0402543545;
54;6;26.5;36.0811309814;8;40.7776778936;5;23.6499996185;27.5;9;36.2842636108;
55;6;25.5;37.1017456055;9;40.8522510529;5;23.6499996185;27.5;8;36.5518820286;
56;6;25.5;38.1227798462;9;40.9279385805;5;23.6499996185;27.5;8;36.8440244198;
57;6;26.9831676483;35.5;9;41.004693985;5;23.6499996185;27.5;8;37.1613030434;
58;6;25.5;37.1660575867;10;41.0824667215;5;23.6499996185;27.5;8;38.5039470196;
59;7;25.5;38.1882705688;9;42.1612021923;5;24.6499996185;28.5;8;38.891723156;
60;7;28.0331306458;36.5;9;42.2708420753;5;25.6499996185;29.5;9;39.304058075;
61;7;27.5;39.2337493896;9;42.3819150925;5;25.8840446472;30.5;10;39.73957932;
62;7;28.0677337646;40.5;11;42.4943484068;5;25.8886299133;31.5;11;40.196277976;
63;7;28.5;40.2805023193;10;43.6080647707;5;25.6499996185;32.5;11;40.6714961529;
64;7;28.5;43.3042984009;10;43.7529819012;5;25.8979263306;32.5;11;41.1619509459;
65;7;30.1212539673;45.0779190063;11;43.8996049166;6;25.902633667;32.5;10;41.6637954712;
66;7;30.5;44.9469566345;13;45.0478367805;6;25.9073753357;32.5;11;42.172722578;
67;7;30.5;47.9881210327;13;45.2275754213;6;25.6499996185;33.0825614929;10;42.6841003895;
68;7;31.5;51.0297164917;14;45.4093050957;6;25.6499996185;33.0932502747;12;43.1931415796;
69;8;33.1948318481;49.1452713013;13;47.0643001795;6;25.6499996185;33.1040077209;12;43.695084691;
70;8;32.5273742676;51.0;15;48.4646767378;6;25.6499996185;33.1148300171;12;44.1853797436;
71;8;33.7946548462;51.0837097168;15;49.6463458538;6;25.6499996185;33.1257171631;12;45.6598604918;
72;8;32.2123565674;53.4060287476;15;50.6472591162;6;26.6499996185;34.1366577148;12;47.7326221466;
73;8;34.1750335693;50.6541213989;15;51.3549392223;6;28.206943512;35.0;13;49.610861659;
74;8;35.2643165588;49.7705154419;16;51.8559656143;6;26.0910015106;38.0486907959;14;51.3351998329;
75;8;30.3999996185;52.797164917;16;53.3335573673;6;26.1592674255;40.3570327759;14;52.9505931139;
76;8;30.3999996185;56.0722007751;15;53.7195450068;6;26.565788269;41.9097442627;14;54.3539209366;
77;8;30.3999996185;59.1482505798;16;54.0648720264;6;27.6114215851;40.0;15;55.6430500746;
78;9;29.3999996185;62.2250595093;13;54.4146705866;7;28.2999992371;39.7032318115;14;57.0095032454;
79;9;28.3999996185;64.3939666748;14;54.7685116529;7;24.2999992371;41.7144393921;13;58.3753697872;
80;9;28.3999996185;65.3804168701;14;55.1259484291;7;23.2999992371;43.7256622314;12;59.8560541868;
81;9;26.3999996185;68.0645904541;14;55.4865201712;7;22.2999992371;45.7369003296;12;61.4549800158;
82;9;26.0;70.1659698486;15;55.8497556448;7;21.2999992371;47.7481498718;13;63.1659331322;
83;9;27.0;69.2679748535;16;56.2151751518;7;20.2999992371;49.7593994141;13;64.9704577923;
84;9;26.0;71.3704376221;18;56.5822941065;7;20.0;50.7706451416;13;66.8367365599;
85;10;26.0;73.4732055664;16;57.9506272078;7;20.0;51.7818908691;13;68.7208482027;
86;10;29.0;70.5761260986;16;58.3596895933;7;20.0;52.7931175232;14;71.4240828753;
87;10;28.0;73.6790313721;16;58.770185709;7;21.0;54.8043289185;14;73.0971987247;
88;10;28.0;76.7817993164;19;59.1658539772;7;22.0;56.8155212402;14;74.6548019648;
89;11;30.0;73.8842697144;18;59.5579693317;7;22.0;58.8266868591;15;76.0589424372;
90;11;28.0;75.7441635132;18;59.9503332376;7;22.0;60.8378181458;17;77.2876479626;
91;11;28.0;78.8143844604;19;60.3425052166;7;22.0;62.8489151001;18;78.335070014;
92;11;30.0;75.1885528564;20;60.7340561152;7;23.3869857788;61.0;18;79.2087731361;
93;11;28.0;77.288520813;21;61.1245697737;7;23.0;61.8709754944;20;79.9255048037;
94;12;28.0;79.3875579834;19;61.5136430264;7;22.0;64.8819351196;19;80.5068173409;
95;12;29.0;76.1120452881;20;61.9008878469;7;23.0;64.8928375244;20;80.9755052328;
96;13;29.0;77.1483688354;19;62.2859315872;7;23.0;65.6048660278;19;81.2817389965;
97;13;30.0;76.6426925659;20;62.6684162617;7;22.4115047455;67.7264099121;19;81.3546915054;
98;13;31.0;77.7067260742;20;63.0480005741;7;23.0;68.6773452759;19;81.4285511971;
99;13;29.0;79.8654632568;20;63.4243584871;7;22.4211101532;69.7784729004;20;81.503276825;
100;14;29.0;81.8661346436;19;63.7971804142;7;22.3623752594;71.9463653564;22;81.5788234472;
