Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
38;4;17.784488678;20.5;5;42.0;3;17.5735664368;21.5;8;37.1606225967;
39;4;18.784488678;21.5;5;43.0;3;17.64818573;22.5;9;37.3843021393;
40;4;18.784488678;20.8999996185;5;44.0399999619;3;17.7152900696;23.5;9;37.5843954086;
41;4;18.784488678;23.3159999847;5;44.1211838722;3;17.7753181458;24.5;9;37.7625408173;
42;4;18.784488678;25.3484745026;5;44.2047374249;3;18.8287620544;22.5;9;37.9204721451;
43;4;20.0;24.3818950653;5;44.2906609774;3;17.8761405945;23.5;9;38.0;
44;4;22.0;26.3818950653;5;44.3789489269;3;17.8999996185;24.5;10;38.0;
45;4;24.3635520935;28.3818950653;5;44.4695893526;3;18.8999996185;22.5;10;38.0;
46;4;25.7408771515;31.3818950653;6;44.5625638962;3;17.8999996185;23.5;11;38.0;
47;4;26.0;34.381893158;7;44.6578474045;3;17.8999996185;24.5;12;38.0;
48;4;27.4059104919;36.932472229;7;44.7554074526;3;18.8999996185;22.5;11;38.0;
49;4;28.8266220093;37.5;8;44.8552043438;3;17.8999996185;23.5;12;38.0;
50;5;28.5;39.6420822144;8;44.9571908712;3;18.8999996185;22.5;13;38.0;
51;5;29.5;37.6828765869;9;45.0613121986;3;19.8999996185;22.5;13;38.0;
52;5;28.9670848846;38.1017456055;10;45.1675057411;3;20.8999996185;22.5;14;38.0;
53;5;29.450252533;38.5;10;45.2757011652;3;21.8999996185;22.5;13;38.0;
54;5;29.983165741;37.1660575867;10;45.3858202696;3;22.8999996185;22.5;12;38.0;
55;5;28.5;38.8543281555;10;45.4977769852;3;23.5249996185;22.5;13;38.0;
56;5;29.0331306458;39.1882705688;11;46.6114777327;3;23.5249996185;22.5;14;38.0;
57;6;31.583442688;37.5;10;46.7668213844;3;23.5249996185;22.5;14;38.0;
58;6;31.6180458069;39.5;11;46.924883604;3;23.5249996185;22.5;14;38.0;
59;6;31.0677337646;42.2805023193;12;47.0855509043;3;23.5249996185;22.5;15;38.0;
60;6;31.5;42.0848007202;12;47.2487000227;3;23.5249996185;22.5;15;38.0;
61;6;31.1212539673;43.3042984009;11;47.4141985178;3;23.5249996185;22.5;15;38.0;
62;6;31.7607078552;44.1059188843;13;47.581905365;3;23.5249996185;22.5;15;38.0;
63;6;32.1577949524;42.9814796448;13;47.7516710758;3;23.5249996185;22.5;14;38.0;
64;6;31.8340568542;43.1524085999;13;47.923337698;3;23.5249996185;22.5;14;38.0;
65;6;31.8710918427;44.1765136719;14;48.0967401266;3;23.5249996185;22.5;14;39.0;
66;6;32.9083099365;42.2011871338;16;50.073641181;3;24.5249996185;23.5;14;39.0199999809;
67;6;31.5273742676;44.735710144;16;51.7455452681;3;25.5249996185;24.5;16;39.0401959419;
68;6;31.3407878876;42.7813034058;17;53.151873827;3;25.7590446472;25.5;16;39.0605818033;
69;7;30.7999992371;46.5110473633;16;55.3358118534;3;25.7636299133;26.5;16;39.0811508894;
70;7;31.6291904449;45.6876106262;19;56.2109462023;3;25.5249996185;27.5;16;39.1018965244;
71;7;31.66431427;46.7805099487;20;56.8502420187;3;25.7729263306;27.5;17;39.1228116751;
72;7;28.7206039429;49.6480827332;21;57.3888548613;3;25.7776317596;27.5;18;39.1438889503;
73;7;27.7359161377;52.6968765259;21;57.7525860071;3;25.7823753357;27.5;18;39.1651208401;
74;7;26.7932548523;54.7471618652;22;58.1207528114;3;25.5249996185;28.0825614929;20;39.1864993572;
75;9;26.0;55.1439285278;20;58.492633462;3;25.5249996185;28.0932502747;21;39.2080165148;
76;9;26.0;56.2741699219;21;58.8674759865;3;25.5249996185;28.1040077209;22;39.2296639681;
77;9;26.0;58.2741699219;22;59.2445030212;3;25.5249996185;28.1148319244;23;40.511433363;
78;9;27.0;60.7660865784;22;59.6229178905;3;25.827999115;28.6257171631;23;41.5440405607;
79;9;29.0;62.2741699219;22;60.0019127131;3;26.072719574;28.3899993896;23;42.3641557693;
80;9;29.0;67.2741699219;23;60.3806740046;3;26.5590114594;28.6872596741;23;43.0100055933;
81;9;31.0;68.9114837646;24;61.758389473;3;26.4213256836;28.9097423553;24;43.3395489454;
82;9;32.0;72.5914916992;24;62.1942566633;3;26.5;29.0;24;43.3617914915;
83;9;31.0;76.7451095581;26;62.6304507256;3;26.5;29.0;24;43.3841004372;
84;9;31.0;77.8977203369;28;63.0662763119;3;26.5;29.0;25;43.4064661264;
85;9;29.0;81.575958252;29;63.501054883;3;22.5;31.0;25;43.428878665;
86;9;28.0;84.7344741821;30;63.9341347218;3;20.5;33.0;24;43.4513280392;
87;10;28.0;84.8910675049;30;64.364890933;3;18.5;35.0;24;43.4738043547;
88;11;28.0;86.0913848877;30;64.7927311659;3;17.2999992371;37.0;23;43.4962974787;
89;11;28.0;87.2019348145;29;65.2170956135;3;16.2999992371;39.0;22;43.5187973976;
90;11;28.0;88.3109054565;29;65.6374602318;3;17.0;38.7593994141;23;43.5412938595;
91;11;28.0;89.4181213379;29;66.0533378124;3;16.0;40.0;23;43.5637768507;
92;11;29.5840320587;89.5233917236;30;66.4642782211;3;16.0;42.7818870544;24;43.5862361193;
93;11;29.6112747192;89.6265563965;32;66.8698687553;3;17.0;41.0;24;43.6086617708;
94;11;29.6375236511;89.7274703979;33;67.2697315216;4;16.0;43.0;20;58.6310436726;
95;11;30.6627693176;90.8260040283;33;67.6635247469;4;18.0;43.0;19;59.7033711672;
96;11;29.687002182;90.9220275879;33;68.0509392023;4;19.0;40.0;20;60.6806110144;
97;11;29.710226059;91.0154418945;33;68.4316984415;4;18.0;42.0;20;61.5522059202;
98;11;29.0;93.1061706543;33;68.8055546284;4;19.0;41.0;20;62.3144898415;
99;11;31.0;93.194152832;34;69.1722871065;4;20.0;41.0;21;62.9697344303;
100;11;31.0;98.4400939941;34;69.5187913179;4;21.0;41.0;21;63.52468431;
