Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
36;3;16.0;23.5486183167;9;32.9555886984;4;17.4994773865;17.1458683014;4;33.2908735275;
37;3;16.0;24.6822357178;10;33.2903923988;4;17.549495697;18.2021141052;9;33.6259832382;
38;4;17.0;22.8161582947;8;48.6255202293;5;17.9408454895;18.5;5;43.8471301794;
39;4;17.0;24.9502086639;8;49.7106345892;5;17.0;21.327085495;6;44.5886727571;
40;4;18.0;27.0842533112;10;50.7148653269;5;18.0;23.396112442;6;45.3046674728;
41;4;19.0;26.2181968689;10;51.6372189522;5;19.0;25.4696617126;7;45.9935677052;
42;4;18.0;28.3519706726;11;52.4801280499;5;20.0;27.4821205139;8;46.6545727253;
43;4;18.0;30.4855422974;11;53.2485659122;5;21.0;28.6487998962;8;47.2875440121;
44;4;19.0;29.6188964844;12;53.9491546154;5;21.4971427917;29.8152008057;8;47.8929052353;
45;4;21.0;29.6188964844;12;54.5893545151;5;22.5790748596;27.9813251495;9;48.4715192318;
46;4;21.0;31.6188964844;13;55.1768081188;5;21.6531524658;29.1471691132;8;49.0245678425;
47;4;22.0;34.6188964844;13;55.6251461506;5;24.3983802795;29.9069747925;8;49.553435564;
48;4;23.0;37.6188964844;15;55.9555418491;5;25.7433166504;30.9069747925;9;50.0596034527;
49;4;25.9680404663;36.7143783569;15;56.2850644588;5;26.8212776184;31.9069747925;9;50.544557333;
50;5;26.0336074829;38.7143783569;14;56.6134622097;5;26.705280304;33.5;9;50.9035346508;
51;5;26.5;39.5;15;56.9035346508;5;28.778295517;32.5;10;51.141512394;
52;5;27.5;37.5;15;57.141512394;5;30.4568405151;32.5;11;51.3841423988;
53;5;28.7424545288;37.5;14;57.3841423988;5;30.5364322662;32.5;11;51.6303496361;
54;5;26.8152427673;36.5;13;57.6303496361;5;29.5499992371;33.5;11;51.8789830208;
55;6;26.5;36.5;13;57.8789830208;5;30.5499992371;32.5;12;52.1288366318;
56;6;28.5;35.5;13;59.1288366318;5;30.7039871216;32.5;13;52.3786706924;
57;7;26.5;39.5;10;74.4086706638;5;29.5499992371;33.5;13;52.6272368431;
58;8;30.5;39.0999984741;9;75.4378278255;5;29.5499992371;34.5;15;52.8733024597;
59;8;33.1881713867;41.0999984741;9;76.3844430447;6;30.5499992371;32.5;14;53.1156759262;
60;8;34.5895195007;43.0999984741;9;77.2464830875;6;29.5499992371;33.5;15;53.353228569;
61;8;35.3347015381;45.0999984741;9;78.0253332853;6;29.5499992371;34.5;15;53.5849161148;
62;8;33.4059677124;47.5623321533;9;79.7249513865;6;28.5499992371;33.5;16;53.8097963333;
63;8;30.8566131592;48.0999984741;9;80.381013155;6;28.0822029114;34.5;16;54.0270428658;
64;8;32.8666381836;49.0999984741;9;80.9707279205;6;27.1310844421;35.5;16;54.2359538078;
65;7;31.8768234253;42.0999984741;12;62.5010247231;7;26.5499992371;34.5;13;73.4359588623;
66;7;29.8871631622;43.0999984741;14;63.8849847317;7;24.5499992371;36.5;14;73.6266198158;
67;8;31.8976516724;43.5;11;64.7434136868;7;25.6159896851;39.5;14;73.8076286316;
68;8;31.9082870483;46.9623336792;11;66.7910897732;7;25.8999996185;40.5;13;74.9788007736;
69;8;32.7999992371;48.0;11;68.5139307976;7;28.8999996185;44.5;13;77.2898564339;
70;8;34.0340003967;50.3899993896;11;69.9574097395;7;31.0435009003;48.5;14;79.2346973419;
71;8;34.7212333679;52.6872596741;10;71.1537082195;7;31.3653850555;49.5;15;80.8606747389;
72;8;34.9208831787;54.5100784302;11;71.8208663464;7;33.1082992554;50.8319778442;15;82.2176713943;
73;8;35.0372619629;55.6231460571;12;72.2865322828;7;33.4450035095;51.8319778442;12;83.1605383158;
74;8;35.0955238342;56.6465377808;12;72.7279515266;7;34.5;53.4971199036;13;83.531811595;
75;8;35.1498374939;57.670501709;13;73.0540021658;7;33.5;53.5348320007;13;83.8792080879;
76;8;35.2002639771;58.6950378418;13;73.370426178;7;30.5;57.5741500854;13;84.1118804216;
77;8;35.2469100952;59.7201271057;14;73.6775516272;7;29.5;61.6150894165;13;84.3358118534;
78;7;31.2899074554;45.7457618713;14;52.9757781029;8;28.5;65.1679077148;13;105.551537395;
79;7;30.3294124603;46.7719268799;14;53.265553236;8;29.2999992371;68.2757720947;13;105.759625316;
80;7;27.3294124603;48.7986068726;15;53.5473536253;8;30.2999992371;71.3798141479;14;105.925814152;
81;7;25.3999996185;50.8257789612;16;53.7257477045;8;31.2999992371;72.4629058838;13;106.023533583;
82;8;25.3999996185;51.8534317017;13;53.9017958641;8;32.2999992371;74.5117645264;14;106.124233961;
83;8;25.3999996185;54.0;13;54.0798009634;8;33.2999992371;76.5621185303;16;106.227806568;
84;8;22.3999996185;52.910068512;13;54.2595770359;9;31.2999992371;78.6139068604;15;106.334121704;
85;8;22.0;54.9390106201;14;54.4409296513;9;31.2999992371;74.5;16;106.443028927;
86;8;22.0;53.0;12;54.6236561537;10;30.2999992371;76.5;11;106.554357052;
87;8;22.0;54.0;12;54.8075478077;10;31.2999992371;78.7771759033;11;106.667914629;
88;8;22.0;57.0;13;54.9923899174;10;31.2999992371;75.8339538574;12;106.783490896;
89;9;23.0;53.0;13;55.1779625416;10;30.2999992371;76.891746521;12;106.900856972;
90;9;22.0;54.0;13;55.3640418053;10;30.2999992371;79.9504241943;12;108.019767284;
91;9;22.0;55.0;14;55.5504016876;10;32.2999992371;81.0098876953;13;108.179960966;
92;9;23.0;53.0;14;55.7368135452;10;36.6139945984;85.0699768066;13;108.342348576;
93;9;22.0;54.0;15;55.9230487347;10;36.9342346191;87.1305847168;13;108.506647825;
94;9;22.0;57.0;15;56.1088783741;10;37.8506622314;88.1915435791;13;108.672565103;
95;9;23.0;56.243812561;15;56.2940762043;10;37.8672561646;89.2527313232;14;108.839798808;
96;9;22.0;58.275062561;16;56.4784173965;10;36.8839797974;93.3139801025;15;109.00804162;
97;9;22.0;56.0;15;56.6616811752;10;37.9008026123;91.3751449585;17;109.176983356;
98;9;23.0;53.0;16;56.8436522484;10;37.9176979065;91.4360809326;20;109.346313715;
99;9;22.0;54.0;14;57.0241203308;10;36.9346351624;96.4966430664;20;109.515725017;
100;9;22.0;55.0;16;57.2028822899;10;37.9515686035;93.5566711426;20;109.684915423;
101;9;23.0;55.0;16;57.379742384;10;37.9684906006;93.3424530029;21;109.853590012;
102;9;22.0;57.4609565735;9;57.5545129776;10;36.9853591919;95.4267959595;19;110.021465302;
103;9;24.0;55.491317749;9;57.7270159721;10;38.0021438599;94.5107269287;20;110.188269138;
104;9;26.0;57.1299591064;11;57.8970828056;10;38.018825531;93.5941314697;21;110.353743196;
105;9;28.0;58.1716461182;11;58.064555645;10;37.0353736877;95.6768722534;23;110.517645597;
106;9;24.0;56.2128601074;10;58.2292869091;10;38.0517654419;94.7588195801;22;110.679750681;
107;9;22.0;56.2535476685;9;58.391140461;10;38.0679740906;94.8398742676;21;110.839850545;
108;9;22.0;58.2936782837;11;58.5499916077;10;37.0839881897;98.9199295044;21;110.997755408;
109;9;22.0;55.2936782837;12;58.7057275772;10;38.099773407;97.998878479;21;111.153293967;
110;9;22.0;55.0;12;58.8582465649;10;38.1153297424;98.0766448975;23;111.306313515;
111;9;22.0;56.0;12;59.0074598789;10;38.1306266785;104.614425659;22;111.456678867;
112;9;22.0;59.0;13;59.1532895565;10;37.1456680298;106.719673157;23;111.604273558;
113;9;22.0;62.0;13;59.2956693172;10;37.1604270935;109.822990417;22;111.748997688;
114;9;22.0;59.0;14;59.4345440865;10;37.1749000549;109.924301147;21;111.890767574;
115;9;23.0;57.0;14;59.5414657593;10;37.18907547;111.023536682;21;112.029514313;
116;9;22.0;60.0;15;59.6340723038;10;38.2029495239;109.120658875;23;112.165184021;
117;9;22.0;63.0;11;59.7242872715;10;37.2165184021;111.215629578;23;112.297735691;
118;9;23.0;62.6569023132;11;59.81208992;10;38.2297706604;111.308410645;23;112.427140236;
119;9;22.0;59.6569023132;11;59.8857996464;10;38.2427139282;111.399002075;23;112.553379536;
120;9;22.0;59.0;11;59.9290952682;10;37.2553367615;114.487365723;24;112.628036499;
121;9;23.0;57.0;12;59.9711720943;10;38.262802124;114.539619446;24;112.690372467;
122;9;22.0;58.0;12;60.5708751678;10;38.2690353394;114.583259583;25;113.280125141;
123;9;22.0;59.0;12;61.1754922867;10;37.3280105591;117.99609375;26;113.878169537;
124;9;23.0;57.0;10;61.7826352119;10;38.3878173828;118.414718628;27;114.48055625;
125;9;22.0;58.0;11;62.3898625374;10;38.4480552673;118.836387634;27;115.083256483;
126;9;22.0;59.0;11;63.994717598;10;37.5083236694;122.258277893;27;116.682284117;
127;9;24.0;58.0;11;64.6547641754;10;39.5682258606;123.677597046;30;118.333813906;
128;9;24.0;60.0;11;65.3105959892;10;41.6273803711;126.091667175;30;119.03725028;
129;9;24.0;62.0;12;65.9600094557;10;42.7977256775;128.498001099;30;119.732423186;
130;9;25.0;61.0;12;66.6009292603;10;42.9732437134;130.894348145;31;120.41667974;
131;9;24.0;63.0;13;67.2314349413;10;43.0416641235;133.278778076;32;121.087809682;
132;9;24.0;64.0;13;67.8497861624;10;43.1087799072;135.649627686;32;121.744058609;
133;9;25.0;62.0;13;68.4544415474;10;43.174407959;137.005630493;32;122.384118915;
134;9;24.0;63.0;14;69.0440694094;10;43.2384109497;138.345840454;34;123.007100701;
135;9;24.0;64.0;14;69.6175553799;10;43.3007087708;139.669570923;35;123.612488151;
136;9;25.0;62.0;15;70.1740020514;10;43.3612480164;140.976455688;35;124.200092912;
137;9;24.0;63.0;15;70.7127269506;10;43.420009613;142.266372681;37;124.769993544;
138;9;24.0;64.0;16;71.2332487106;10;43.4770011902;142.821228027;39;125.322486281;
139;9;25.0;62.0;16;71.735278368;10;43.532245636;143.143920898;41;125.858029127;
140;9;24.0;63.0;17;72.2187006474;10;43.5858001709;143.452560425;41;126.377195358;
141;9;24.0;64.0;17;72.6835551262;10;43.6377220154;143.747558594;39;126.840162992;
142;9;25.0;62.0;18;73.1300172806;10;43.6840171814;144.001159668;37;127.213024616;
143;9;24.0;63.0;20;73.5583777428;10;43.7213058472;144.189651489;38;127.58447504;
144;9;24.0;64.0;21;73.9690213203;10;43.7584495544;144.375244141;40;127.953972816;
145;9;25.0;62.0;21;74.3624088764;10;43.7953987122;144.557662964;42;128.321010351;
146;10;24.0;64.0;20;74.7390582561;10;43.8320999146;144.736663818;42;128.685109615;
147;10;24.0;66.0;21;74.9008569717;10;43.8685112;144.91204834;43;129.045820475;
148;10;25.0;65.0;21;75.0197672844;10;43.9045829773;145.083633423;43;129.402716637;
149;10;24.0;67.0;21;75.1399610043;10;43.9402694702;145.251312256;43;129.755391836;
150;10;24.0;68.0;21;75.2611646652;10;43.9755363464;145.41494751;44;130.103457689;
151;10;25.0;66.0;22;75.3830943108;10;47.010345459;141.674438477;45;130.446541786;
152;10;24.0;67.0;23;76.5054576397;10;50.0446548462;139.82975769;45;130.784283876;
153;10;25.0;68.0;23;76.6679573059;10;53.0784301758;137.980834961;46;131.116337061;
154;10;27.0;66.0;24;76.8314776421;10;56.1116333008;136.127609253;47;131.378251076;
155;10;26.0;67.0;25;76.9957208633;10;59.1378250122;134.225204468;47;131.622461081;
156;10;26.0;68.0;26;77.160389781;10;62.1622467041;132.310516357;48;131.865449667;
157;10;27.0;67.0;26;77.3251904249;10;65.1865463257;131.395294189;49;132.106631279;
158;10;26.0;68.0;27;77.4898350239;10;67.2106628418;131.479354858;50;132.345436096;
159;11;26.0;69.0;26;77.6540434361;10;69.2345428467;131.562469482;50;132.581314564;
160;11;27.0;67.0;26;77.8175470829;10;71.2581329346;132.644454956;50;132.813743114;
161;11;26.0;68.0;27;77.9800890684;11;74.2813720703;131.725158691;50;133.042228699;
162;11;26.0;69.0;27;78.1414264441;11;76.5042266846;131.804397583;51;133.266311169;
163;11;27.0;67.0;25;78.3013329506;11;78.5266342163;131.882019043;51;133.485568523;
164;11;26.0;68.0;23;78.4595985413;11;80.5485534668;131.957885742;50;133.699619293;
165;11;26.0;69.0;23;79.6160306931;11;82.5699615479;132.031860352;51;133.908123493;
166;11;28.0;68.0;24;79.8304549456;11;84.3908157349;132.10383606;51;134.110784531;
167;11;28.0;70.0;24;80.045678854;11;85.4110794067;132.173721313;52;135.307349682;
168;11;28.0;72.0;24;80.2616330385;11;87.4307327271;133.241424561;53;135.617610097;
169;11;29.0;71.0;25;80.4782572985;11;89.449760437;134.306900024;54;135.934455872;
170;11;28.0;73.0;25;80.695499897;11;85.5934448242;146.241424561;54;136.258847237;
171;11;28.0;74.0;26;80.9133141041;11;84.6171951294;151.241424561;54;136.591791272;
172;11;29.0;72.0;26;81.1316571236;11;83.6591796875;153.241424561;57;136.934316158;
173;11;28.0;73.0;26;81.3504859209;13;80.6934280396;159.241424561;57;137.287439346;
174;11;28.0;74.0;27;81.5697569847;13;78.7210693359;165.241424561;57;137.652130604;
175;11;29.0;72.0;27;81.7894233465;13;77.7652130127;168.241439819;59;138.029269695;
176;11;28.0;73.0;28;82.0094302893;13;75.8029174805;174.241439819;59;138.419595957;
177;11;28.0;74.0;28;82.2297153473;13;74.8352584839;180.241439819;59;138.823656559;
178;11;29.0;72.0;29;82.4017965794;13;75.8823623657;183.241439819;59;139.193343639;
179;11;28.0;73.0;29;82.5648486614;13;75.9193267822;186.241439819;60;140.519509077;
180;11;28.0;74.0;29;82.7308859825;13;76.9519500732;190.241439819;61;141.943175912;
181;11;29.0;72.0;30;82.8997011185;13;78.9853210449;195.241439819;62;144.908333302;
182;11;28.0;73.0;30;83.0710654259;13;80.392829895;202.994766235;62;149.560328841;
183;11;28.0;74.0;31;83.2447295189;13;82.744758606;207.549911499;64;153.546632171;
184;11;29.0;72.0;31;83.4204246998;13;84.8695983887;209.143081665;64;156.962685585;
185;11;28.0;73.0;31;83.5978634357;13;84.8157730103;212.770706177;65;159.909383774;
186;11;28.0;74.0;32;83.7767412663;13;84.6098632812;218.427841187;65;162.021464825;
187;11;29.0;72.0;32;83.9567387104;13;85.0905075073;224.427841187;63;163.569231033;
188;11;28.0;76.0;33;84.1375229359;13;85.356918335;230.427841187;64;164.946413398;
189;11;28.0;80.0;33;84.3187508583;13;85.4946365356;236.427841187;64;166.287474155;
190;11;29.0;75.0;33;84.5000715256;13;86.6287384033;243.427841187;61;167.587369561;
191;11;30.0;76.0;34;84.6811282635;13;88.7320251465;240.427841187;61;168.691967845;
192;11;31.0;78.0;35;84.8615627289;13;88.8641052246;239.427841187;58;169.029002428;
193;11;32.0;81.0;36;85.0410172939;13;86.6041946411;242.427841187;58;170.485455513;
194;11;33.0;84.0;36;85.2191383839;13;88.0485458374;242.427841187;59;171.318066597;
195;11;31.0;77.0;22;85.3955798149;13;87.1318054199;245.427841187;47;172.122823954;
196;11;30.0;74.0;13;85.57000494;13;88.212272644;249.427841187;42;172.896975279;
197;11;29.0;71.0;16;85.7420911789;13;88.2896957397;249.427841187;43;174.299101114;
198;11;28.0;72.0;16;85.9115304947;13;87.4299087524;252.427841187;45;175.677088499;
199;11;28.0;73.0;16;86.0780339241;14;86.5677032471;258.427825928;44;200.028585911;
200;11;28.0;74.0;16;86.2413320541;14;88.6479797363;257.427825928;44;204.571610451;
201;11;29.0;72.0;18;86.4011771679;14;87.8130569458;259.427825928;47;208.690877676;
202;11;28.0;73.0;17;86.5573458672;14;84.9644317627;270.427825928;47;212.261805534;
203;11;28.0;74.0;17;86.7096390724;14;87.0905151367;275.427825928;46;215.258209229;
204;11;29.0;72.0;17;86.8578824997;14;89.1936798096;274.427825928;51;217.660187721;
205;11;28.0;73.0;18;87.0019278526;14;87.2974853516;278.427825928;53;219.565026283;
206;11;28.0;74.0;18;87.1416521072;14;87.4264068604;282.427825928;54;221.158396721;
207;11;28.0;75.0;18;87.2769579887;14;88.5257644653;283.427825928;54;222.226793766;
208;11;28.0;76.0;18;87.3858294487;14;87.6070709229;287.427825928;61;223.167145252;
209;11;28.0;77.0;19;87.4727659225;14;88.7020874023;289.427825928;63;224.074971199;
210;11;28.0;78.0;20;87.556347847;14;89.8074951172;288.427825928;64;224.14700079;
211;11;28.0;79.0;21;87.6365623474;14;89.0547027588;294.427825928;63;224.260541439;
212;10;26.0;75.0;21;83.7134132385;15;94.0964202881;291.427825928;63;228.405520439;
213;10;26.0;76.0;21;83.7869210243;15;98.1993484497;290.427825928;67;228.573278427;
214;10;26.0;77.0;23;83.8571209908;15;102.274452209;293.427825928;68;228.651564121;
215;10;26.0;78.0;24;83.9240608215;15;105.730690002;294.427825928;68;228.672526836;
216;10;26.0;79.0;24;83.9878001213;15;109.784111023;292.427825928;68;228.711833477;
217;10;26.0;80.0;24;84.0;15;110.830551147;296.427825928;71;228.764537334;
218;10;27.0;78.0;25;84.0;15;114.874092102;296.427825928;71;228.826556683;
219;10;26.0;79.0;26;84.0;15;114.914733887;294.427825928;73;228.894574165;
220;10;26.0;80.0;26;84.0;15;114.952529907;296.427825928;77;228.965922832;
221;10;27.0;78.0;26;84.0;15;115.987548828;298.427825928;79;229.118497372;
222;10;26.0;79.0;28;84.0;15;115.027908325;299.427825928;79;238.030257702;
223;10;26.0;80.0;28;84.0;15;113.478881836;307.427825928;81;245.318091393;
224;10;27.0;78.0;28;84.0;15;114.729911804;311.427825928;82;251.261227608;
225;10;26.0;79.0;29;84.0;15;113.148796082;332.121826172;88;255.760222912;
226;10;26.0;80.0;30;84.0;16;114.500900269;340.20904541;88;259.02405405;
227;10;27.0;78.0;30;84.0;16;115.502403259;346.680511475;93;261.480528355;
228;10;26.0;79.0;30;84.0;16;118.748054504;352.473144531;94;263.509539127;
229;10;26.0;80.0;29;84.0;17;119.950958252;357.753936768;93;265.115387917;
230;10;27.0;78.0;30;84.0;18;120.111526489;360.524719238;93;266.333790779;
231;10;26.0;79.0;31;84.0;18;120.233375549;361.82800293;96;267.215950012;
232;10;26.0;80.0;31;84.0;18;120.321594238;362.793426514;98;268.795965195;
233;10;27.0;78.0;31;84.0;19;122.479576111;366.513458252;96;269.64138782;
234;10;26.0;79.0;32;84.0;19;122.564125061;369.161254883;97;276.748910666;
235;10;26.0;80.0;32;84.0;19;125.738883972;373.037139893;100;283.324785948;
236;10;27.0;78.0;29;84.0;19;130.060409546;379.148895264;102;289.091385007;
237;10;26.0;79.0;29;84.0;19;133.714614868;387.690704346;102;292.772998333;
238;10;26.0;80.0;29;84.0;20;134.435241699;393.863861084;101;295.944844484;
239;10;27.0;78.0;30;84.0;21;134.79447937;396.190429688;99;320.277576089;
240;10;26.0;79.0;30;84.0;21;144.411743164;416.807861328;96;340.501061678;
241;10;26.0;81.0;30;84.0;21;155.275863647;436.128204346;96;358.161530137;
242;9;25.0;75.0;31;74.0;23;162.472915649;454.561706543;94;383.798521042;
243;9;24.0;77.0;31;74.0;25;166.000106812;473.752807617;93;399.009967566;
244;9;25.0;76.0;32;74.0;25;167.976913452;490.174682617;96;413.939475894;
245;9;25.0;75.0;32;74.0;25;171.570632935;505.936706543;96;427.884849548;
246;9;24.0;77.0;32;74.0;25;173.062103271;520.987670898;97;441.094825149;
247;9;25.0;76.0;33;74.0;26;180.416183472;521.359191895;98;453.417168379;
248;9;25.0;75.0;33;74.0;26;187.68208313;525.019836426;99;463.846702814;
249;9;24.0;77.0;33;74.0;27;196.219528198;532.858459473;102;473.431447506;
250;9;25.0;76.0;34;74.0;27;204.239578247;543.507873535;103;482.19728446;
251;9;25.0;75.0;34;74.0;27;210.080444336;556.873657227;104;487.671247005;
252;9;26.0;74.0;34;74.0;29;213.594085693;568.781860352;102;492.488559723;
253;9;28.0;75.0;34;74.0;29;214.504699707;586.922363281;105;500.28709197;
254;9;30.0;75.6000061035;35;74.0;30;217.143035889;595.930358887;105;505.226239681;
255;9;32.0;75.6000061035;36;74.0;30;217.504333496;604.491455078;105;519.952963114;
256;9;32.0;74.6000061035;37;74.0;30;221.48600769;626.195129395;108;532.095444441;
257;9;29.0;73.6000061035;38;74.0;32;223.974884033;642.853515625;107;541.768635035;
258;9;29.0;73.6000061035;38;74.0;32;225.176864624;663.124572754;107;552.85381794;
259;9;29.0;74.6000061035;37;74.0;33;228.285400391;684.462524414;107;560.38188529;
260;9;29.0;72.6000061035;38;74.0;33;231.933364868;694.399291992;110;570.655685425;
261;9;30.0;72.6000061035;38;74.0;34;235.765594482;707.236633301;111;577.967814445;
262;9;31.0;73.6000061035;38;74.0;35;238.796798706;720.817687988;110;584.696343899;
263;9;33.0;74.6000061035;38;74.0;35;242.469650269;732.479431152;109;593.87025404;
264;9;35.0;75.6000061035;39;74.0;35;242.952423096;742.683227539;112;603.091238022;
265;9;36.7999992371;75.6000061035;39;74.0;35;248.034133911;748.91986084;113;612.376218319;
266;9;37.7999992371;75.6000061035;39;74.0;35;250.998046875;752.450500488;113;618.775036812;
267;9;37.7999992371;75.6000061035;39;74.0;35;252.113143921;766.518310547;114;624.881020069;
268;9;37.7999992371;75.6000061035;39;74.0;35;249.355621338;773.940856934;113;630.720779419;
269;9;37.7999992371;75.6000061035;39;74.0;35;254.970748901;777.372924805;115;636.133208275;
270;9;37.7999992371;75.6000061035;39;74.0;35;255.368225098;787.153808594;118;641.302004337;
271;9;37.7999992371;76.6000061035;39;74.0;35;253.428527832;795.52520752;118;646.25540781;
272;9;37.7999992371;77.6000061035;39;74.0;35;254.503570557;798.639831543;120;650.916275501;
273;9;37.7999992371;78.6000061035;39;74.0;35;263.890014648;801.298156738;121;655.338355064;
274;9;37.7999992371;79.6000061035;39;74.0;35;266.089080811;804.973327637;121;659.583032608;
275;9;37.7999992371;79.8000030518;39;74.0;35;264.900177002;815.028015137;122;663.609161854;
276;9;37.7999992371;79.8000030518;39;74.0;35;273.146270752;818.40435791;122;667.250178337;
277;9;37.7999992371;79.8000030518;39;74.0;36;274.78314209;824.555847168;121;673.60484314;
278;9;37.7999992371;79.8000030518;39;74.0;36;272.181732178;832.090209961;126;677.322735071;
279;9;37.7999992371;79.8000030518;40;74.0;36;278.835205078;831.495422363;127;681.105826378;
280;9;37.7999992371;79.8000030518;40;74.0;36;261.910614014;848.741333008;128;684.807094574;
281;9;37.7999992371;79.8000030518;41;74.2399997711;36;256.780731201;864.74206543;128;688.432951927;
282;9;37.7999992371;79.8000030518;40;74.7146234512;36;252.54335022;879.490478516;128;691.990776539;
283;9;37.7999992371;79.8000030518;42;75.1775021553;36;254.899124146;893.151184082;129;695.482648373;
284;9;37.7999992371;79.8000030518;43;75.6267590523;36;261.248291016;906.85333252;129;698.880543709;
285;9;37.7999992371;79.8000030518;44;76.0607481003;36;267.58807373;920.149963379;129;702.118451118;
286;9;37.7999992371;79.8000030518;44;76.4780731201;36;273.911834717;932.10760498;130;705.161128998;
287;9;37.7999992371;79.8000030518;44;76.8775987625;36;283.216064453;938.009521484;130;707.847613335;
288;9;37.7999992371;79.8000030518;45;77.2584533691;36;291.484710693;942.501953125;131;710.088644028;
289;9;37.7999992371;79.8000030518;45;77.6200242043;36;297.70880127;946.415344238;131;711.889099121;
290;9;37.7999992371;79.8000030518;45;77.9619460106;36;303.888824463;949.555969238;132;713.374502182;
291;9;37.7999992371;79.8000030518;46;78.2840843201;36;310.037384033;951.486999512;132;714.633178711;
292;9;37.7999992371;79.8000030518;46;78.586514473;36;314.163238525;953.123291016;133;715.665197372;
293;9;37.7999992371;79.8000030518;46;78.8694972992;36;336.413269043;929.123291016;133;716.487733841;
294;9;37.7999992371;79.8000030518;47;79.1334543228;36;347.413269043;910.123291016;134;717.128053665;
295;9;37.7999992371;79.8000030518;47;79.3789424896;37;358.413269043;891.123291016;134;717.617156982;
296;9;37.7999992371;79.8000030518;47;79.606628418;37;372.413208008;872.323303223;134;717.9852314;
297;9;37.7999992371;79.8000030518;47;79.8172645569;37;388.413269043;860.923278809;134;718.0;
298;9;37.7999992371;79.8000030518;48;79.9592094421;37;404.413269043;851.800109863;135;718.0;
