Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;2;9.19999980927;10.0;5;21.0;1;8.0;10.0;6;20.0;
4;2;9.19999980927;10.0;5;21.0900000334;1;8.0;10.0;6;20.0;
5;2;10.3269996643;10.0;5;21.1871190071;1;8.0;10.0;6;20.0;
6;2;11.3561353683;10.0;5;21.2917383909;1;9.0;10.0;6;20.0;
7;2;11.3875217438;10.0;5;21.817143321;1;9.5;10.0;6;20.0;
8;2;11.5451431274;10.1999998093;5;22.2793469429;1;9.5;10.0;6;20.3999996185;
9;2;11.683804512;10.3632001877;5;22.6900259256;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;11.8070077896;10.4951858521;5;23.9506295919;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;12.1851892471;11.0209560394;5;25.0538563728;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;14.1851892471;11.4571752548;5;26.0146684647;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;16.1851882935;11.8107032776;5;26.8543052673;1;10.1557292938;11.4571752548;6;23.6214065552;
14;2;17.0562915802;12.0916318893;5;27.5962526798;1;10.3148164749;11.8107032776;6;24.1832637787;
15;2;17.2788772583;12.3113050461;5;28.2632865906;1;11.3148164749;12.0916318893;6;24.6226100922;
16;2;17.4789848328;12.4808797836;5;28.6547400951;1;12.3148164749;12.3113050461;6;24.9617595673;
17;2;19.4832057953;12.5;5;29.0328326225;1;12.6163959503;12.4808797836;6;25.0;
18;2;20.5966339111;12.5;5;29.4347915649;1;14.3148164749;12.5;6;25.0;
19;2;21.7172203064;12.5;6;29.8589887619;1;15.3148164749;12.5;7;25.0;
20;2;22.8444805145;12.5;6;30.3031497002;1;16.3148155212;12.5;7;25.0;
21;2;23.0909442902;12.5;6;30.7643566132;1;17.3148155212;12.5;7;25.0;
22;2;23.2293071747;12.5;6;31.2390885353;1;17.625;12.5;7;25.0;
23;2;23.3717269897;12.5;6;31.7232985497;1;17.625;12.5;7;25.0;
24;3;23.5169906616;12.5;6;32.2125329971;1;17.625;12.5;7;25.0;
25;4;23.6637611389;12.5;5;32.7020812035;1;17.625;12.5;8;25.0;
26;4;21.6637611389;13.5;5;33.1871519089;1;17.625;12.5;8;25.0;
27;4;21.5;14.5;5;33.6630582809;1;17.625;12.5;8;25.0;
28;4;21.5;15.5;5;34.1254005432;1;17.625;12.5;8;25.0;
29;4;20.5;14.5;5;34.570227623;2;17.625;12.5;8;25.0;
30;4;18.5;16.5;5;34.9941673279;2;17.625;12.5;8;25.0;
31;4;17.5;18.5;5;35.3945169449;2;17.625;12.5;8;25.0;
32;4;17.5;17.5;6;35.7692890167;2;17.625;12.5;8;25.0;
33;4;17.5;16.5;6;36.1172132492;2;17.625;12.5;8;25.0;
34;4;16.5;15.5;6;36.4376983643;2;17.625;12.5;8;25.0;
35;4;16.5;16.5;6;36.7307662964;2;17.625;12.5;8;25.0;
36;4;15.5;15.5;6;36.9969644547;2;17.625;12.5;8;25.0;
37;4;15.0;15.5;7;37.2372674942;2;17.625;12.5;9;25.0;
38;5;15.0;14.5;6;37.4529781342;2;17.625;12.5;10;25.0;
