Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
5;2;10.3000001907;10.0;4;21.0;1;8.0;10.0;5;20.0;
6;2;11.3000001907;10.0;4;21.0599999428;1;9.0;10.0;5;20.0;
7;2;11.3179998398;10.0;4;21.5335636139;2;9.5;10.1999998093;4;21.0;
8;2;11.4600687027;10.1999998093;4;21.9377998114;2;9.72500038147;10.0;4;21.4799996614;
9;2;11.5813398361;10.3632001877;4;22.2840082645;2;9.83300018311;10.1999998093;4;21.8919364214;
10;2;11.6852025986;10.4951858521;4;23.4481773376;2;9.92568492889;10.3632001877;4;22.2472212315;
11;2;12.034453392;11.0209560394;4;24.4414664507;2;10.0056247711;10.4951858521;4;23.4212183952;
12;2;14.034453392;11.4571752548;4;25.2779132128;2;10.269774437;11.0209560394;4;24.4263557196;
13;2;16.0344524384;11.8107032776;5;25.9779809713;2;10.4959306717;11.4571752548;4;25.2768707275;
14;2;17.1509895325;12.0916318893;5;26.5645889044;2;12.4959306717;11.8107032776;4;25.9934233427;
15;2;18.1951675415;12.3113050461;5;27.060223341;2;14.4959306717;12.0916318893;4;26.5991203785;
16;2;19.2421131134;12.4808797836;5;27.2642745972;2;14.9848012924;12.3113050461;4;27.1166200638;
17;2;20.2918567657;12.5;5;27.439432621;2;15.1012401581;12.4808797836;4;27.3454608917;
18;2;21.3444023132;12.5;5;27.6238675117;2;17.0678157806;12.5;4;27.5484497547;
19;2;22.2871608734;12.5;4;27.8174073696;2;18.1134872437;12.5;4;27.7638332844;
20;2;22.3452224731;12.5;4;28.0197701454;2;19.1619491577;12.5;4;27.9914672375;
21;2;22.4059314728;12.5;5;28.2305569649;2;20.2131671906;12.5;4;28.2310397625;
22;2;22.4691677094;12.5;5;28.4492475986;2;20.351984024;12.5;4;28.4820580482;
23;2;22.5347747803;12.5;5;28.6751992702;2;19.625;13.5;4;28.7438371181;
24;2;22.6025600433;12.5;5;28.907648325;2;19.625;13.6231508255;4;29.015496254;
25;2;21.5;13.4769124985;5;29.1457161903;3;20.5284862518;12.5;4;29.295958519;
26;2;21.5;13.5364294052;5;29.3884181976;3;19.625;13.5;4;29.5839614868;
27;2;21.5;14.2553672791;5;29.634677887;3;20.625;12.5;4;29.8780703545;
28;2;21.5;14.3538713455;6;29.8833432198;3;20.7225666046;12.5;4;30.1767024994;
29;3;22.5;12.5;5;30.1332073212;3;20.7897586823;12.5;4;30.4781575203;
30;3;23.0399627686;12.5;6;30.3830299377;3;19.625;13.5;4;30.780652523;
31;3;23.1149101257;12.5;6;30.6315627098;3;19.625;14.5;4;31.082365036;
32;3;23.1894683838;12.5;6;30.877573967;3;20.625;12.5;4;31.3814735413;
33;3;23.2632713318;12.5;6;31.11987257;3;21.0608310699;12.5;4;31.6762037277;
34;3;23.3359622955;12.5;6;31.3573312759;3;19.625;13.5;4;31.9648690224;
35;3;21.5;13.5;6;31.5889077187;3;19.625;14.5;4;32.2459106445;
36;3;21.5;14.5;6;31.8136615753;3;20.625;12.5;4;32.5179286003;
