Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;2;9.0;10.1999998093;5;21.0;
4;1;9.0;10.0;5;20.0;2;10.0;10.0;4;21.0299999714;
5;1;10.0;10.0;5;20.0;2;11.0;10.0;4;21.0605909824;
6;1;11.0;10.0;5;20.0;2;12.2386331558;10.0;4;21.091766119;
7;1;11.0;10.0;5;20.3999996185;2;12.7456474304;10.0;4;21.1235172749;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;12.7527914047;10.0;4;21.5670698881;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;12.8525905609;10.1999998093;4;21.9382035732;
10;2;11.597111702;10.4951858521;4;23.0919120312;2;12.9360952377;10.3632001877;4;23.0892542601;
11;2;11.927573204;11.0209560394;4;24.0163254738;2;13.1950826645;10.9097137451;4;24.0614954233;
12;2;13.9275741577;11.4571752548;3;24.7773565054;2;15.1950826645;11.3658018112;4;24.866560936;
13;2;15.9275741577;11.8107032776;4;25.395208478;2;17.1950836182;11.7372808456;4;25.523540616;
14;2;16.9761562347;12.0916318893;4;25.8925833702;2;18.2370033264;12.0336990356;4;26.0548336506;
15;2;17.9935646057;12.3113050461;4;26.2918028831;2;19.2518901825;12.2662630081;4;26.4830061197;
16;2;19.0115871429;12.4808797836;4;26.3921557665;2;20.2672271729;12.446267128;4;26.6606041193;
17;2;20.0302200317;12.5;4;26.4563041925;2;21.2830085754;12.5;4;26.7326643467;
18;2;21.0494651794;12.5;4;26.5224741697;2;22.2992210388;12.5;4;26.8066029549;
19;2;21.956741333;12.5;5;26.5906432867;2;22.625;13.0419807434;5;26.8823609352;
20;2;21.977191925;12.5;5;26.6607804298;2;23.0485305786;12.5;5;26.9598697424;
21;2;21.9982337952;12.5;5;26.7328453064;2;22.625;13.0879611969;5;27.0390510559;
22;2;22.0198535919;12.5;5;26.8067884445;2;23.0837860107;12.5;5;27.1198167801;
23;2;22.0420360565;12.5;4;26.8825509548;3;22.625;13.1359453201;4;27.202069521;
24;2;22.0647659302;12.5;4;26.9600640535;3;23.1204662323;12.5;4;27.2857027054;
25;2;19.5;13.9900159836;4;27.0392494202;3;23.1392822266;12.5;4;27.370600462;
26;2;20.5;13.009812355;5;27.120018959;3;21.1583862305;13.5;4;27.4566390514;
27;3;19.1360054016;13.5;4;27.2022752762;3;20.1777439117;14.5;4;27.5436866283;
28;3;18.1606826782;14.5;4;27.2859115601;3;21.1973304749;12.5;5;27.6316044331;
29;3;17.1857738495;15.5;4;27.3708124161;3;22.2171115875;12.5;5;27.7202472687;
30;3;16.2112426758;16.5;4;27.4568536282;3;23.2370567322;12.5;5;27.8094646931;
31;3;15.2370557785;17.5;5;27.5439035892;3;23.2571296692;12.5;5;27.8991017342;
32;3;14.763171196;18.5;6;27.6318233013;3;23.2772979736;12.5;4;27.9889998436;
33;3;14.7895469666;19.5;6;27.7204678059;3;22.625;13.5;4;28.0789985657;
34;3;14.8161401749;20.5;5;27.8096864223;3;23.3177757263;12.5;4;28.1689362526;
35;3;14.8429059982;21.5;7;27.8993241787;3;21.338010788;13.5;4;28.2586507797;
