Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
61;3;21.5;26.5;10;38.0;5;21.9249992371;36.6400337219;11;45.0160870552;
62;3;21.5;27.5;10;38.0;5;20.9249992371;35.6400337219;13;45.7867279053;
63;3;22.5;25.5;10;39.0;5;20.9249992371;34.6400337219;13;46.5820074081;
64;4;22.5;27.5;8;63.0399999619;5;21.9249992371;34.6400337219;13;47.3902606964;
65;4;25.5;27.5;8;64.2811846733;5;20.9249992371;33.6400337219;13;49.1987380981;
66;4;27.5;28.5;9;65.2811539173;6;21.9249992371;33.6400337219;10;63.0243685246;
67;4;28.5;29.5;9;66.0682114363;6;21.9249992371;37.6400337219;10;64.3451845646;
68;4;29.3999996185;31.5;9;66.6775721312;6;21.9249992371;39.6400337219;11;65.5804259777;
69;4;29.6726646423;32.5;9;67.1448767185;6;23.0;42.6400337219;11;66.7208502293;
70;4;29.6829929352;33.5;9;67.3048160076;6;23.0;44.6400337219;13;67.7609957457;
71;4;29.6935825348;34.5;9;69.6091281176;7;25.0;48.4491195679;13;68.6990295649;
72;4;30.1273021698;36.0;9;71.4390704632;7;26.9249992371;49.6400337219;13;69.5363407135;
73;4;30.4835891724;37.3899993896;9;72.8777801991;7;27.5442256927;51.6400337219;13;70.276961565;
74;4;30.7732887268;38.6872596741;9;73.7648911476;7;27.6182518005;53.6400337219;13;70.9269106388;
75;5;31.0078620911;39.9097442627;9;74.2726806402;7;26.6818847656;54.5434112549;15;71.4559006691;
76;5;30.7692298889;41.8542938232;9;74.5722153187;8;27.7250003815;52.5678901672;13;71.7929259539;
77;5;30.8319664001;42.8994979858;7;74.8470153809;8;27.7250003815;54.5927047729;11;72.0865001678;
78;5;30.8863372803;43.9462776184;6;74.9892184734;8;27.7250003815;55.6400337219;10;72.3415591717;
79;5;30.8999996185;44.9946098328;7;75.0888938904;8;28.7250003815;55.6400337219;11;74.7801804543;
80;5;30.8999996185;46.0444488525;8;75.1914815903;8;27.9087505341;57.669052124;12;77.819404006;
81;5;30.8999996185;47.095741272;9;75.2968595028;8;28.9910030365;54.6400337219;10;79.545189023;
82;5;28.8999996185;49.1484298706;9;75.4048841;8;29.0609893799;56.6400337219;11;80.9653027058;
83;5;27.8999996185;51.2024421692;9;75.5153913498;8;30.1000003815;58.6400337219;12;81.845646739;
84;5;26.8999996185;53.2576980591;8;75.6281967163;8;29.3625717163;59.6400337219;12;82.4550583363;
85;5;25.8999996185;55.3140983582;10;75.7430963516;8;30.3778858185;58.6400337219;12;82.959086895;
86;5;24.8999996185;57.371547699;11;75.8598673344;8;27.1000003815;62.2931594849;14;83.1180934906;
87;4;23.8999996185;59.4299316406;11;75.978269577;9;27.1000003815;65.3303451538;13;83.2349867821;
88;4;22.8999996185;61.4891357422;11;76.0980474949;9;28.1000003815;65.369140625;14;83.3552993536;
89;4;22.5;63.5490226746;13;76.2189319134;9;27.1000003815;68.4095458984;14;83.4790072441;
90;4;22.5;65.6094665527;11;76.3406419754;9;27.1000003815;71.4515686035;13;83.6060708761;
91;4;22.5;67.6703186035;11;76.4628880024;9;27.1000003815;74.4952011108;14;83.7364330292;
92;4;22.5;69.7314453125;13;76.5853741169;9;28.1000003815;74.540435791;13;83.870018959;
93;4;23.5;68.7926864624;12;76.707801342;9;27.1000003815;78.5872497559;13;84.0067344904;
94;4;22.5;70.8538970947;13;76.8298695087;9;27.1000003815;82.0465164185;15;84.1066427231;
95;4;22.5;72.914932251;13;76.9512813091;9;28.1000003815;82.1044692993;15;84.2070965767;
96;4;24.5;68.9756393433;13;77.0717449188;9;27.1000003815;85.162689209;19;84.307996273;
97;4;22.5;71.0358734131;15;77.1909761429;9;27.1000003815;88.2211227417;22;84.4092404842;
98;4;22.5;73.095489502;15;77.3087015152;9;28.1000003815;88.2797088623;21;84.5107257366;
99;4;24.5;69.1543502808;15;77.4246616364;9;27.1000003815;91.338394165;21;84.6123464108;
100;4;22.5;71.2123260498;16;77.538611412;9;27.1000003815;94.3971099854;22;84.7139964104;
101;4;22.5;73.2693023682;17;77.6503243446;9;29.1000003815;91.4558105469;23;84.8155691624;
102;4;24.5;69.3251647949;17;77.7595920563;9;27.1000003815;94.5144195557;23;84.91695714;
103;4;22.5;71.3797912598;19;77.8662261963;9;28.1000003815;94.5728912354;23;85.0180540085;
104;4;22.5;73.4331130981;21;77.9700603485;9;29.1000003815;89.9438095093;24;85.1187531948;
105;4;24.5;69.4850311279;19;78.0709495544;9;27.1000003815;92.9750061035;24;85.2189500332;
106;4;24.5;70.5496673584;19;78.1687707901;9;28.1000003815;94.0061035156;23;85.3185415268;
107;4;25.5;70.6181411743;19;78.263422966;9;29.1000003815;91.8041915894;23;85.4174263477;
108;4;26.5;68.6181411743;19;78.3548264503;9;27.1000003815;94.8610839844;25;85.5155060291;
109;4;27.5;67.6181411743;20;78.4429225922;9;28.1000003815;94.9174957275;25;85.6126849651;
110;5;28.5;67.0;20;78.5276732445;9;29.1000003815;91.9733657837;26;85.7088711262;
111;5;29.5;67.0;19;78.609058857;9;27.1000003815;95.0286560059;25;85.803976059;
112;5;30.5;67.0;20;78.6870775223;9;28.1000003815;95.0833053589;20;85.8979151249;
113;5;30.8999996185;67.0;20;78.7617444992;10;29.1000003815;92.1372756958;19;85.9906082153;
114;5;30.8999996185;67.0;20;78.8330898285;10;27.1000003815;93.5831756592;19;86.08197999;
115;5;30.8999996185;68.0;20;78.9011569023;10;28.1000003815;94.6069641113;19;86.1719596386;
116;5;30.8999996185;69.0;15;79.9660015106;10;29.1000003815;92.2946777344;21;86.2604813576;
117;5;31.8999996185;71.0;14;80.0399999619;10;27.1000003815;95.3455200195;22;86.3474845886;
118;5;32.9000015259;73.0;14;80.0811839104;10;27.1000003815;99.6649856567;23;86.4329137802;
119;5;32.9000015259;75.0;15;80.1235535145;10;27.1000003815;102.731132507;24;87.5167193413;
120;5;33.9000015259;74.0;18;80.1671074629;10;28.1000003815;104.767990112;23;87.6768356562;
121;5;33.2501296997;76.0;20;80.211841464;10;30.1000003815;105.157821655;23;87.9279779196;
122;5;33.2635498047;77.0;22;80.6777479649;10;29.1000003815;109.243499756;25;88.1925225258;
123;5;33.9000015259;75.6917572021;21;81.1975622177;10;30.1000003815;110.328910828;26;88.4712629318;
124;5;32.9000015259;76.0;22;81.7224874496;10;30.1000003815;111.413848877;25;88.7649888992;
125;5;32.9000015259;77.0;20;82.2491602898;11;30.1000003815;112.498100281;22;89.0744622946;
126;5;34.3706207275;76.0;22;82.7743023634;12;30.1000003815;113.581474304;21;89.4003872871;
