Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;2;6.0;12.1999998093;3;21.0;
2;1;9.0;10.0;4;20.0;2;7.15000009537;11.0;3;21.1200000048;
3;1;9.0;10.0;4;20.0;2;8.16800022125;10.0;3;21.2530560493;
4;2;9.19999980927;10.0;3;21.0;2;8.18795871735;10.0;3;21.4002518654;
5;2;10.3000001907;10.0;3;21.0599999428;2;8.21003818512;10.0;2;21.5626775026;
6;2;11.3179998398;10.0;3;21.1229639053;2;9.35160255432;10.0;1;21.7414059639;
7;2;11.336889267;10.0;3;21.6001901627;2;9.89181613922;10.0;1;21.9374637604;
8;2;11.4800567627;10.1999998093;3;22.0082015991;2;9.9359292984;10.0;1;22.5711705685;
9;2;11.6024608612;10.3632001877;3;22.3582868576;2;10.0785140991;10.1999998093;1;23.1543953419;
10;2;11.7074861526;10.4951858521;3;23.5279067755;2;10.2097387314;10.3632001877;1;23.699334383;
11;2;12.0583724976;11.0209560394;3;24.5268628597;2;10.3323497772;10.4951858521;1;25.1651031971;
12;2;14.0583724976;11.4571752548;3;25.3691681623;2;10.6621484756;11.0209560394;1;26.5021727085;
13;2;16.0583724976;11.8107032776;3;26.0752547979;2;12.5300931931;11.4571752548;1;27.7263121605;
14;2;17.1801719666;12.0916318893;3;26.6680037975;2;14.5300941467;11.8107032776;1;28.8585500717;
15;2;18.2261924744;12.3113050461;3;27.1698563099;2;16.5300941467;12.0916318893;1;29.9208650589;
16;2;19.2750034332;12.4808797836;3;27.3801496029;2;17.9149398804;12.3113050461;2;30.9329853058;
17;2;20.3266181946;12.5;3;27.5615134239;3;19.0663604736;12.4808797836;1;31.6894907951;
18;2;21.3810272217;12.5;5;27.7520513535;3;20.2279682159;12.5;1;32.4461064339;
