Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
37;3;16.0;22.9609832764;7;28.7608273029;2;15.625;13.5;8;35.1987380981;
38;3;17.0;21.0043315887;8;28.870395422;2;15.625;13.5;8;35.9943685532;
39;3;16.0;22.0481586456;8;28.9810678959;2;15.0;13.5;8;36.7645931244;
40;3;16.0;23.0924263;9;29.0927485228;2;16.0;14.5;8;37.4981632233;
41;3;17.8071117401;20.0609512329;9;29.2053383589;2;16.8120880127;15.5;8;38.1857919693;
42;3;17.2616024017;20.5;11;29.3187351227;3;16.8120880127;15.0;8;39.8205833435;
43;3;17.2956199646;21.5;11;29.43283391;3;18.0;15.0;8;40.5282028913;
44;3;17.8627662659;20.1227798462;11;29.5475275517;3;19.2542495728;15.5;8;41.1922277212;
45;3;16.0;22.1442222595;12;29.6627069712;3;18.2869720459;14.5;7;41.8144359589;
46;3;16.0;23.3650817871;11;29.7782614231;3;18.0;14.5;8;42.3984224796;
47;3;17.9172763824;23.3650817871;10;29.89407897;3;19.0;15.5;8;42.9491039515;
48;3;18.935092926;24.3650817871;10;30.0100466013;3;19.6293373108;16.5;8;43.4722211361;
49;3;19.0;25.3650817871;10;30.1260508299;3;20.6971931458;19.5;9;43.9738883972;
50;4;20.0;27.3650817871;7;54.2419778109;3;21.7551651001;21.5;9;44.4602034092;
51;4;22.0;28.5;9;55.5577149391;3;22.8043727875;23.5;10;44.8440244198;
52;4;25.0;29.5;9;56.6307473183;3;23.8250007629;25.5;11;45.1613030434;
53;4;26.0206890106;30.5;9;57.4892675877;3;24.8250007629;27.5;11;45.5039470196;
54;4;27.176448822;31.5;11;58.168384552;3;25.4500007629;27.5;12;45.871723175;
55;4;27.2107963562;32.5;11;58.7036371231;3;25.4500007629;27.5;12;46.263862133;
56;4;27.2449531555;33.5;11;58.9296193123;3;25.4500007629;27.5;13;46.6789975166;
57;4;27.2788848877;34.5;13;59.0418820381;3;25.4500007629;27.5;13;47.1151270866;
58;4;27.3125648499;35.5;13;59.1531937122;3;25.4500007629;27.5;13;47.5695996284;
59;4;27.3459587097;36.5;13;59.2634549141;3;25.4500007629;27.5;13;48.0391392708;
60;4;27.3790359497;37.5;14;59.372569561;3;25.4500007629;27.5;13;48.5199065208;
61;5;27.4117717743;38.5;12;59.4804444313;3;25.4500007629;27.5;12;49.007601738;
62;5;26.6557216644;39.5;12;59.5869903564;3;25.4500007629;27.5;12;49.4976010323;
63;5;28.4760971069;37.5;10;59.6921224594;3;25.4500007629;27.5;12;49.9851250648;
64;5;29.5076370239;36.5;10;59.7957601547;3;25.4500007629;27.5;12;50.465420723;
65;5;30.5387268066;35.5;10;59.8758842945;3;25.4500007629;27.5;12;50.9339466095;
66;5;31.5627670288;34.5;10;59.936971426;3;23.4500007629;28.5;13;51.3865451813;
67;5;32.5810928345;33.5;10;60.9975619316;4;22.4500007629;29.5;11;51.8195896149;
68;6;34.5992698669;33.5;9;61.0575861931;4;21.625;30.5;12;52.2300891876;
69;6;36.617275238;34.5;9;61.1169772148;4;21.625;31.5;12;52.6157541275;
70;6;37.635093689;35.5;10;61.1756706238;4;21.625;32.5;13;52.9750175476;
71;6;38.6527023315;36.5;10;63.2971186638;4;21.625;33.5;13;53.307009697;
72;6;40.0251350403;38.0;9;64.9819917679;4;21.625;34.5;13;53.6115064621;
73;6;41.3313560486;39.1468276978;8;66.3112185001;4;21.625;35.5;13;53.8888463974;
74;6;42.5815582275;39.4737472534;8;67.1215943098;4;22.625;33.5;13;54.1398382187;
75;6;43.7863464355;39.7267189026;8;67.5821479559;4;21.625;34.5;13;57.2884559631;
76;6;42.1837539673;40.0;9;68.8604850769;4;22.8500003815;37.0;13;59.123052597;
77;6;40.5724105835;43.8804244995;9;69.1966149807;4;24.0255012512;39.3899993896;14;60.6443734169;
78;6;41.6086616516;44.9133720398;10;69.5330207348;4;25.1592674255;38.6872596741;14;61.8968775272;
79;6;41.1171073914;46.9471206665;11;69.8693187237;4;26.5121841431;38.9097442627;14;62.7763346434;
80;7;40.1833953857;48.9816627502;10;70.2051461935;4;27.5625991821;39.0;14;63.3783797026;
81;7;39.2482795715;50.0;10;70.5401655436;4;28.2999992371;38.6059188843;15;63.8415024281;
82;7;38.3116531372;52.0;12;70.8740624189;5;29.0829925537;37.0;15;64.0951125622;
83;7;35.9902038574;54.0898666382;12;71.2065472603;5;29.0935821533;36.0;15;64.3222467899;
84;7;35.0172271729;56.1273880005;12;71.5373528004;5;27.1044311523;36.0;15;64.4023760557;
85;7;34.0432510376;58.1656036377;13;71.8662343025;5;25.7999992371;36.7011871338;15;64.4528282881;
86;7;33.068271637;60.2044715881;13;72.1929675341;5;25.1268863678;37.0;16;64.5043625832;
87;7;32.0922775269;62.2439727783;12;72.5173463821;5;24.1384811401;38.0;15;64.5569496155;
88;8;32.1152801514;64.2840652466;10;72.8391822577;5;23.1503124237;39.0;15;64.6105561256;
89;8;32.1372756958;66.3247146606;10;73.1582981348;5;22.8623752594;40.0;14;64.6651450396;
90;8;32.1582794189;68.3658752441;9;73.4745295048;5;22.8746566772;41.0;14;64.72067523;
91;8;32.1783065796;70.4075164795;9;73.7877192497;5;22.5;42.8603363037;13;64.7771017551;
92;8;32.1973762512;72.4495925903;10;74.0460226536;5;22.899848938;43.0;12;64.8343759775;
93;8;32.2000007629;74.4920578003;10;74.2952919006;5;22.5;44.9171867371;12;64.8924454451;
94;8;32.2000007629;76.5348510742;8;74.5440359116;5;22.9258003235;45.0;10;64.9512542486;
95;8;32.2000007629;77.8721313477;9;74.7920157909;5;22.5;46.9756278992;9;65.0107431412;
96;8;32.2000007629;78.9444656372;10;75.0389854908;5;22.5;48.0053710938;10;65.0708494186;
97;8;32.2000007629;80.0156784058;10;75.2846908569;5;21.5;47.0354232788;10;65.1315076351;
98;8;32.2000007629;81.0857162476;11;75.5228466988;5;19.5;49.0657539368;11;65.1926498413;
99;8;32.2000007629;82.1521606445;11;75.7055404186;5;18.5;51.0963249207;12;65.2542052269;
100;8;32.2000007629;83.1959075928;12;75.8892011642;5;19.0;50.1271018982;11;65.3161010742;
101;8;32.2000007629;85.6652374268;14;76.0734667778;5;18.0;52.1580505371;11;66.3782629967;
102;8;32.2000007629;86.7213363647;14;76.2579677105;5;19.0;55.1891326904;11;66.5006146431;
103;8;32.2000007629;87.7772598267;15;76.4423298836;5;21.0;55.2203063965;12;66.6260433197;
104;8;32.2000007629;88.8329391479;15;76.6261780262;5;20.0;58.2515411377;12;66.7545403242;
105;8;32.2000007629;89.8882980347;15;76.8091387749;5;20.0;61.2827911377;11;66.8860883713;
106;8;32.2000007629;90.9432754517;15;76.9908442497;5;22.0;58.3140182495;11;67.0206609964;
107;8;32.2000007629;91.9978103638;15;77.170935154;5;20.0;60.3451843262;10;67.1582220793;
108;8;32.2000007629;93.0518341064;15;77.3490643501;5;20.0;62.3762550354;11;67.2987241745;
109;8;32.2000007629;94.1052856445;16;77.5248980522;5;22.0;58.4071884155;11;67.4421075583;
110;9;32.2000007629;95.1581039429;13;93.6981210709;5;20.0;60.4379425049;12;67.5882997513;
