Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;2;6.0;12.3999996185;3;21.0;
2;1;9.0;10.0;5;20.0;2;7.15000009537;11.0;3;21.0800000429;
3;1;9.0;10.0;6;20.0;2;8.16199970245;10.0;2;21.165536046;
4;1;9.0;10.0;6;20.0;2;8.17483043671;10.0;2;21.2568495274;
5;1;10.0;10.0;6;20.0;2;8.18852710724;10.0;2;21.3541692495;
6;1;11.0;10.0;6;20.0;2;9.30468845367;10.0;2;21.4577066898;
7;1;11.0;10.0;6;20.3999996185;2;9.8279838562;10.0;2;21.5676511526;
8;1;11.1199998856;10.1999998093;6;20.7264003754;2;9.85272121429;10.0;2;22.099840641;
9;1;11.2179203033;10.3632001877;6;20.9903717041;2;9.97246456146;10.1999998093;2;22.5673309565;
10;2;11.597111702;10.4951858521;5;23.0419120789;2;10.0776491165;10.3632001877;2;22.9815050364;
11;2;11.9125738144;11.0209560394;5;23.9543504715;2;10.170838356;10.4951858521;2;24.2721579075;
12;2;12.1863059998;11.4571752548;5;24.7025904655;2;10.4612360001;11.0209560394;2;25.4070909023;
13;2;14.1863059998;11.8107032776;5;25.3068172932;2;12.2836999893;11.4571752548;2;26.4009931087;
14;2;16.1863059998;12.0916318893;5;25.789717555;2;14.2836999893;11.8107032776;2;27.2747313976;
15;2;16.7369155884;12.3113050461;3;26.1736010313;2;16.283700943;12.0916318893;2;28.0513114929;
16;2;16.8520793915;12.4808797836;3;26.2577478886;2;17.4942913055;12.3113050461;3;28.7529191971;
17;2;18.7641086578;12.5;3;26.3048160076;3;18.575843811;12.4808797836;3;29.1781930923;
18;2;19.7782287598;12.5;3;26.3530313969;3;19.6629276276;12.5;4;29.5885672569;
19;2;20.7926940918;12.5;4;26.4023760557;3;20.6574287415;12.5;5;30.0204172134;
20;2;21.8074970245;12.5;4;26.4528282881;3;20.7545928955;12.5;5;30.4712295532;
21;2;21.9358482361;12.5;4;26.5043625832;3;20.8560256958;12.5;5;30.9378581047;
22;2;21.9513092041;12.5;4;26.5569496155;3;20.9610176086;12.5;6;31.4165768623;
23;2;21.9670848846;12.5;4;26.6105561256;3;21.0687294006;12.5;6;31.9031729698;
24;2;21.9831676483;12.5;4;26.6651450396;3;21.1782150269;12.5;6;32.3930792809;
25;2;21.9995441437;12.5;4;26.72067523;3;21.2884426117;12.5;6;32.8815340996;
26;2;22.0162029266;12.5;6;26.7771017551;3;21.3983459473;12.5;6;33.3637628555;
27;4;22.0331306458;12.5;4;26.8343759775;3;21.5068473816;12.5;5;33.8351640701;
28;4;22.0503120422;12.5;4;26.8924454451;3;21.6129112244;12.5;5;34.2914857864;
29;4;22.0677337646;12.5;4;26.9512542486;3;19.625;13.5;5;34.7289762497;
30;4;22.0853767395;12.5;5;27.0107431412;3;19.625;14.5;5;35.1445035934;
31;4;21.5;13.3042974472;5;27.0708494186;3;19.625;15.5;5;35.5356245041;
32;4;22.1212539673;12.5;5;27.1315076351;3;19.625;16.5;5;35.9006185532;
33;4;21.5;13.3526029587;5;27.1926498413;3;19.625;17.5;5;36.2384700775;
34;4;21.5;13.3770599365;5;27.2542052269;3;19.625;18.5;5;36.5488233566;
35;4;21.5;13.4016819;5;27.3161010742;3;19.625;19.5;5;36.831905365;
36;4;22.1948299408;12.5;5;27.3782629967;3;19.625;20.5;5;37.088432312;
37;4;22.2134780884;12.5;6;28.4406147003;3;19.625;20.9619026184;5;37.3195104599;
38;4;22.5;13.8762454987;6;28.5230793953;3;19.625;21.1236572266;5;37.5265388489;
39;4;22.2509231567;13.5;6;28.6057753563;3;19.625;21.2685775757;5;37.7111129761;
40;4;21.5817337036;14.5;7;28.6886183023;3;19.625;21.3977775574;7;37.8749446869;
41;4;19.5;16.9242324829;7;28.7715233564;3;19.625;21.5124607086;8;38.0;
42;4;18.5;18.0086097717;7;28.8544065952;3;19.625;21.5999984741;8;38.0;
43;4;19.5;21.0086097717;9;28.9371842146;3;19.625;21.5999984741;9;38.0;
44;4;20.5;23.0086097717;9;29.0197732449;3;19.625;21.5999984741;10;38.0;
45;4;22.3627662659;25.0086097717;9;29.1020922661;4;19.625;23.5999984741;9;41.3090937138;
46;4;22.5;27.0086097717;10;29.1840612888;4;20.625;26.5999984741;9;41.4643201828;
47;4;24.399269104;27.9324607849;10;29.2656027079;4;21.625;29.5999984741;11;41.6214506626;
48;4;24.4172763824;27.9832077026;10;29.3466411829;4;21.625;32.5999984741;11;41.7800176144;
49;4;23.5;28.9918651581;11;29.4271037579;4;21.625;35.5999984741;11;41.9395337105;
50;4;23.5;29.2708396912;11;29.5069206953;4;21.625;36.5999984741;14;42.0994973183;
51;4;23.5;29.3027687073;11;29.5860249996;4;21.625;36.5999984741;16;42.2593984604;
52;5;23.5;29.3344116211;10;29.6643534899;5;21.625;36.5999984741;14;71.1687254906;
53;5;23.8952140808;27.5;11;29.7418464422;5;22.625;37.5999984741;14;73.3394727707;
54;5;23.9018650055;28.5;11;29.8184474707;5;24.625;36.5999984741;14;75.0304226875;
55;5;24.5;28.0447158813;11;29.8941044807;5;24.625;38.5999984741;15;76.3003206253;
56;6;23.5;29.0536403656;10;29.9687691927;5;25.625;40.5999984741;15;78.2335853577;
57;6;23.5;28.9249210358;10;30.042396903;5;27.625;42.5999984741;16;78.9550757408;
58;6;23.5;29.516960144;11;30.1149470806;5;29.625;43.5999984741;15;79.166580677;
59;6;24.5;28.080532074;11;30.1863833666;5;30.625;44.5999984741;17;79.3511173725;
