Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
5;1;10.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
6;1;11.0;10.0;3;20.0;1;9.0;10.0;4;20.0;
7;1;11.0;10.0;3;20.3999996185;1;9.5;10.0;3;20.0;
8;1;11.1199998856;10.1999998093;3;20.7264003754;1;9.5;10.0;2;20.3999996185;
9;1;11.2179203033;10.3632001877;3;20.9903717041;1;9.59000015259;10.1999998093;2;20.7264003754;
10;1;11.2971115112;10.4951858521;3;22.0419120789;1;9.66343975067;10.3632001877;2;20.9903717041;
11;1;11.6125736237;11.0209560394;3;22.9143505096;2;9.72283363342;10.6951856613;1;23.0419120789;
12;1;11.8743057251;11.4571752548;3;23.6214065552;2;10.184431076;11.0209560394;2;24.0843504667;
13;1;13.6125736237;11.8107032776;3;24.1832637787;2;11.9860839844;11.4571752548;2;24.9883174896;
14;1;14.6125736237;12.0916318893;3;24.6226100922;2;13.9860839844;11.8107032776;2;25.7775342464;
15;1;15.6125736237;12.3113050461;4;24.9617595673;2;15.9860839844;12.0916318893;2;26.4784322977;
16;3;17.6125736237;12.4808797836;2;26.0;2;17.1403942108;12.3113050461;2;27.1171889305;
17;3;19.6125736237;12.5;3;26.0199999809;2;18.2078056335;12.4808797836;2;27.4969480038;
18;3;20.9185733795;12.5;3;26.0401959419;2;19.2846469879;12.5;2;27.8840510845;
19;3;21.8120594025;12.5;3;26.0605818033;2;20.2739105225;12.5;3;28.3200027943;
20;3;21.8181743622;12.5;3;26.0811508894;2;19.625;12.5;4;28.8073790073;
21;3;21.824344635;12.5;3;26.1018965244;2;19.625;12.5;5;29.3477458954;
22;3;21.8305683136;12.5;3;26.1228116751;2;19.625;12.5;6;29.9413113594;
23;3;21.8368434906;12.5;3;26.1438889503;2;19.625;12.5;6;30.586581707;
24;3;21.8431663513;12.5;4;26.1651208401;2;19.625;12.5;6;31.2800674438;
25;3;21.8495368958;12.5;4;26.1864993572;2;19.625;12.5;6;32.0160870552;
26;3;21.8559494019;12.5;3;26.2080165148;2;19.625;12.5;6;32.7867279053;
27;3;19.8624038696;13.5;3;26.2296639681;2;19.625;12.5;6;33.5820074081;
28;3;18.8688983917;14.5;3;26.2514331341;2;19.625;12.5;7;34.3902606964;
29;3;17.8754291534;15.5;3;26.2733153105;2;19.625;12.5;7;35.1987380981;
30;3;16.8819942474;16.5;3;26.2953014374;2;19.625;12.5;7;35.9943685532;
31;3;15.888589859;17.5;3;26.3173824549;2;19.625;12.5;7;36.7645931244;
32;3;14.8952150345;18.5;4;26.3395489454;2;19.625;12.5;7;37.4981632233;
33;3;14.4018650055;19.5;4;26.3617914915;2;19.625;12.5;7;38.1857919693;
34;3;14.408536911;20.5;5;26.3841004372;2;19.625;12.5;7;38.8205833435;
35;3;14.4152297974;21.5;5;26.4064661264;2;19.625;12.5;7;39.3982028961;
36;3;15.4219398499;19.5;6;26.428878665;2;19.625;12.5;7;39.9167966843;
37;3;14.4286632538;20.5;6;26.4513280392;2;19.625;12.5;7;40.3767118454;
38;3;14.4353981018;21.5;8;26.4738043547;2;19.625;12.5;7;40.780087471;
39;3;15.4421415329;19.5;8;26.4962974787;2;19.625;12.5;7;41.1303920746;
40;3;14.4488887787;20.5;9;26.5187973976;2;19.625;12.5;7;41.4319667816;
41;3;14.4556388855;21.5;9;26.5412938595;2;19.625;12.5;7;41.6896247864;
42;3;15.4623880386;19.5;9;26.5637768507;2;19.625;12.5;8;41.9083213806;
43;3;14.4691333771;20.5;10;26.5862361193;2;19.625;12.5;8;42.0;
44;3;14.4758710861;21.5;10;26.6086617708;2;19.625;12.5;8;42.0;
45;4;15.4825983047;19.5;6;41.6310436726;2;19.625;12.5;9;42.0;
46;4;15.0;21.1524181366;7;42.4033719301;2;19.625;14.5;9;42.0;
47;4;16.0;22.1613483429;7;43.0950111151;2;19.625;16.5;9;42.0;
48;4;18.0;20.1702537537;7;43.7051180601;2;19.625;18.5;10;42.0;
49;4;18.0;21.1702537537;7;44.2362065315;2;19.625;20.5;10;42.0;
50;5;19.5159816742;22.1702537537;7;44.6932795048;2;19.625;22.5;10;42.0;
51;5;20.5225868225;24.1702537537;7;45.0829576254;2;19.625;22.5;11;42.0;
52;5;22.0;26.1702537537;8;45.4126894474;2;19.625;22.5;11;42.0;
53;5;24.5357017517;27.5;8;45.6901183128;2;19.625;22.5;12;42.0;
54;5;26.5422058105;27.5;9;45.8289107084;2;19.625;22.5;12;42.0;
55;5;27.5;28.2315635681;9;45.8503289223;2;19.625;22.5;12;42.0;
56;5;28.3300971985;27.5;10;45.8716015816;2;19.625;22.5;13;42.0;
57;5;28.336479187;27.5;12;45.8927206993;2;19.625;22.5;14;42.0;
58;5;28.3428153992;27.5;13;45.9136784077;2;19.625;22.5;13;42.0;
59;5;28.3491039276;27.5;13;45.9344670773;2;19.625;22.5;13;42.0;
60;5;27.7749996185;28.2737865448;13;45.9550794363;2;19.625;22.5;13;42.0;
