Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;1;11.0;10.0;5;20.3999996185;1;9.5;10.0;5;20.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;9.5;10.0;5;20.3999996185;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;11.597111702;10.4951858521;4;23.0419120789;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;11.9125738144;11.0209560394;4;23.944350481;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;12.1833057404;11.4571752548;4;24.6819975376;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;14.1833057404;11.8107032776;4;25.2750298977;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;16.1833057404;12.0916318893;4;25.746127367;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;16.7238388062;12.3113050461;4;26.1175945997;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;16.8352775574;12.4808797836;4;26.1887089014;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;18.743396759;12.5;4;26.2221269608;1;15.7228336334;12.4808797836;5;25.0;
18;2;19.7534217834;12.5;4;26.2560760975;1;16.7228336334;12.5;5;25.0;
19;2;20.7636070251;12.5;5;26.2905418873;1;17.625;12.5;6;25.0;
20;2;21.7739467621;12.5;5;26.3255085945;1;17.625;12.5;6;25.0;
21;2;21.8976516724;12.5;5;26.3609591722;1;17.625;12.5;6;25.0;
22;3;21.9082870483;12.5;4;26.3968753815;1;17.625;12.5;7;25.0;
23;3;21.9190635681;12.5;4;26.4332377911;1;17.625;12.5;7;25.0;
24;3;21.9299716949;12.5;5;26.4700255394;2;17.625;12.5;6;25.0;
25;4;21.9410076141;12.5;4;26.5072168112;2;17.625;12.5;6;25.0;
26;4;21.9521656036;12.5;4;26.5447884798;2;17.625;12.5;7;25.0;
27;4;21.9634361267;12.5;4;26.5827163458;2;17.625;12.5;7;25.0;
28;4;21.5;13.1330862045;4;26.6209751368;2;17.625;12.5;7;25.0;
29;4;21.9862918854;12.5;4;26.6595385075;2;17.625;12.5;7;25.0;
30;4;19.9978618622;13.5;4;27.6983793974;2;17.625;12.5;7;25.0;
31;4;20.009513855;14.5;4;27.7674696445;2;17.625;12.5;7;25.0;
32;4;20.0212402344;15.5;4;27.8373714685;2;17.625;12.5;7;25.0;
33;4;19.3512115479;16.5;4;27.9080483913;2;17.625;12.5;6;25.0;
34;4;18.3724136353;17.5;4;27.9794620275;2;17.625;12.5;6;25.0;
35;4;17.3938388824;18.5;5;28.0515723228;2;17.625;12.5;6;25.0;
36;4;16.9154720306;19.5;5;28.1243374348;3;18.625;13.0;5;26.0;
37;4;16.9373016357;20.5;5;28.1977140903;3;19.625;13.0;6;26.1299999952;
38;4;16.9593143463;21.5;5;28.2716572285;3;19.8792495728;12.5;6;26.2754310369;
