Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
37;3;16.0;21.4517421722;7;27.8840928078;4;17.1128082275;15.5;4;40.3465509415;
38;3;16.0;22.4651966095;8;28.068767786;4;18.1128082275;16.5;5;41.238373518;
39;3;17.0;20.4786262512;6;28.2717069387;5;19.6536331177;17.5;4;42.0853273869;
40;3;16.0;21.492023468;7;28.494348526;5;18.6894836426;16.5;5;42.8800177574;
41;3;16.0;22.5053825378;7;28.7380825281;5;18.9133720398;16.5;5;43.6176018715;
42;3;17.0;20.5186977386;7;29.0042004585;5;19.9493637085;16.5;6;44.2957143784;
43;3;16.0;21.531961441;8;29.2938351631;5;18.9852561951;15.5;6;44.9141936302;
44;3;16.0;22.5451717377;8;29.6078921556;5;19.0209331512;15.5;6;45.4746804237;
45;3;17.0;20.5583209991;8;29.9469745159;5;20.0562839508;16.5;7;45.9801602364;
46;3;16.0;21.5714035034;9;30.3113024235;5;20.7205352783;17.5;7;46.4345140457;
47;3;16.0;22.5844135284;9;30.7006338835;5;20.8227653503;18.5;7;46.8421211243;
48;3;17.0;22.5844135284;8;31.1141910553;5;20.7551651001;19.5;8;47.2075352669;
49;3;18.0;23.5844135284;8;31.5505990982;5;19.7551651001;21.5;8;47.4423341751;
50;3;19.0;24.5844135284;7;32.0078477859;5;20.7551651001;23.5;8;47.5815310478;
51;3;20.0;26.5844135284;8;32.4832780361;5;23.0110092163;25.5;10;47.7165188789;
52;3;21.0;28.5844135284;10;32.973606348;5;25.0413818359;27.5;10;47.8470544815;
53;3;22.0;28.6606807709;11;33.4749859571;5;26.6957530975;27.5;10;47.9729385376;
54;3;23.0;28.6730480194;11;33.9831101894;5;26.7939109802;27.5;11;48.0940136909;
55;3;23.5;28.6853046417;10;34.4933483601;5;25.4500007629;27.5;10;48.210164547;
56;3;23.5;28.6974487305;10;34.9851250648;5;25.4500007629;27.5;10;48.3213162422;
57;3;23.5;28.7000007629;11;35.465420723;5;24.4500007629;28.5;11;48.4274311066;
58;3;23.5;28.7000007629;11;35.9339466095;5;23.8961715698;29.5;11;48.5285067558;
59;3;23.5;28.7000007629;12;36.3865451813;5;23.093914032;30.5;11;48.6245732307;
60;4;23.5;28.7000007629;11;36.8195896149;6;24.1155281067;28.5;11;48.7156891823;
61;4;23.5;27.5;12;37.2300891876;6;25.1360301971;27.5;11;48.8019394875;
62;4;23.5;28.5;12;37.6157541275;6;26.1554374695;27.5;11;48.8834309578;
63;4;23.5;28.7000007629;12;37.9750175476;6;26.9987716675;27.5;11;48.9602890015;
64;4;23.5;28.7000007629;12;38.307009697;6;27.0160636902;27.5;11;50.0;
65;4;23.5;28.7000007629;12;38.6115064621;6;26.0249996185;29.5;11;50.0199999809;
66;4;23.5;28.7000007629;12;38.8888463974;6;26.0249996185;31.5;11;50.0401959419;
67;4;23.5;28.7000007629;13;40.1398382187;6;25.4340438843;33.5;12;50.0605818033;
68;4;24.5;29.7000007629;13;40.4056587219;6;25.4386310577;35.5;12;51.0811508894;
69;4;25.5;30.7000007629;13;40.6489396095;6;26.2000007629;38.5;12;51.1318964958;
70;4;25.5;31.7000007629;16;40.8713104725;6;27.4479255676;40.5;13;51.1834026575;
71;4;25.5;32.7000007629;17;41.0744971037;7;27.4526329041;42.5;12;51.2356550694;
72;4;25.5;33.7000007629;17;41.211841464;7;27.4573745728;44.5;13;51.2886381149;
73;4;25.5;34.3059196472;17;41.2577478886;7;28.2000007629;44.0825614929;14;53.033569932;
74;4;25.5;34.3288726807;18;41.3048160076;7;27.4249992371;45.5932502747;14;54.4667958021;
75;4;25.5;34.3524093628;18;42.769127965;7;27.6005020142;46.9940071106;15;55.6281063557;
76;4;25.7999992371;34.8895645142;19;43.9761264324;7;27.7342681885;48.3020935059;15;56.5611070395;
77;4;26.0340003967;35.318321228;19;44.9619743824;7;28.8343849182;46.5354614258;15;57.1598539352;
78;4;26.2123565674;35.6559562683;19;45.7648911476;7;29.875;45.6366577148;16;57.5176331997;
79;4;26.3458442688;35.9204292297;20;46.2726806402;7;31.1664428711;44.0;17;57.7701677084;
80;4;26.3999996185;36.0542907715;21;46.5722153187;8;26.875;46.6586914062;16;57.8438676596;
81;4;26.3999996185;36.0994949341;21;46.8470153809;8;24.875;48.0;16;57.9186964035;
82;4;26.3999996185;36.1462783813;22;46.9892184734;8;23.875;50.680896759;16;57.9946110249;
83;4;24.3999996185;37.1946105957;22;47.0888938904;8;22.875;52.6920509338;17;58.0715647936;
84;4;23.3999996185;38.2444496155;22;47.1914815903;8;23.875;53.6920509338;18;58.1495066881;
85;4;22.3999996185;39.2957420349;23;47.2968595028;9;24.875;55.6920509338;17;58.2283818722;
86;5;21.3999996185;40.3484306335;21;47.4048841;9;25.875;57.6920509338;17;58.3081316948;
87;5;20.3999996185;40.2024421692;22;47.5153913498;9;26.875;60.6920509338;21;58.3886935711;
88;5;19.3999996185;42.2576980591;22;47.6281967163;9;27.875;63.6920509338;21;58.4700016975;
89;5;18.3999996185;43.5140991211;22;47.7430963516;9;28.875;63.6920509338;21;58.5519864559;
90;5;18.0;44.5715484619;23;47.8598673344;9;27.875;66.6920471191;23;58.6345752478;
91;5;18.0;45.6299324036;23;47.978269577;10;27.875;69.6920471191;22;58.7176924944;
92;5;18.0;46.6891365051;24;48.0980474949;10;28.875;69.6920471191;23;58.8012598753;
93;5;18.0;47.7490234375;25;48.2189319134;10;27.875;72.6920471191;24;58.8851969242;
94;5;19.0;45.8094673157;26;48.3406419754;10;27.875;75.6920471191;25;58.9694207907;
95;5;18.0;46.8703231812;26;48.4628880024;10;27.875;77.8500747681;25;59.0538471937;
96;5;18.0;47.9314460754;26;48.5853741169;10;27.875;79.8811569214;25;59.1383904219;
97;5;19.0;45.9926872253;28;48.707801342;10;27.875;81.9123306274;26;59.22296381;
98;5;18.0;47.0539016724;28;48.8298695087;10;27.875;83.9435653687;27;59.3074800968;
99;6;18.0;48.1149368286;27;48.9512813091;10;27.875;85.1537399292;28;59.3918517828;
100;6;19.0;44.2000007629;28;49.0717449188;10;27.875;86.1959228516;29;59.4759917259;
