Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;2;7.0;11.1999998093;3;21.0;
3;2;9.19999980927;10.0;5;21.0;2;8.14999961853;10.0;3;21.0599999428;
4;2;9.19999980927;10.0;5;21.1200000048;2;8.15900039673;10.0;3;21.1229639053;
5;2;10.3360004425;10.0;5;21.2530560493;2;8.16844463348;10.0;2;21.1889609098;
6;2;11.375916481;10.0;5;21.4002518654;2;9.26751613617;10.0;2;21.2580518723;
7;2;11.4200754166;10.0;5;21.9766796827;2;9.7830619812;10.0;2;21.3302885294;
8;2;11.5930042267;10.1999998093;5;22.4989564419;2;9.7993144989;10.0;2;21.8190145493;
9;2;11.7496871948;10.3632001877;5;22.9796661139;2;9.90927886963;10.1999998093;2;22.2388005257;
10;2;11.8938999176;10.4951858521;5;24.3497066498;2;10.0037298203;10.3632001877;2;22.6008902788;
11;2;12.3049116135;11.0209560394;5;25.5842888355;2;10.0852003098;10.4951858521;2;23.7875448465;
12;2;14.3049116135;11.4571752548;5;26.7006480694;2;10.3521976471;11.0209560394;3;24.8040741682;
13;2;16.3049125671;11.8107032776;5;27.7219514847;2;12.148021698;11.4571752548;3;25.6643919945;
14;2;17.3165855408;12.0916318893;5;28.6730384827;2;14.148021698;11.8107032776;3;26.3888099194;
15;2;17.6019115448;12.3113050461;5;29.5772051811;2;16.148021698;12.0916318893;3;27.0000665188;
16;2;17.8731613159;12.4808797836;5;30.2332024574;2;17.2577610016;12.3113050461;3;27.5204386711;
17;2;19.9567451477;12.5;4;30.9013147354;2;18.2985363007;12.4808797836;3;27.7490785122;
18;2;21.1571769714;12.5;4;31.6152963638;2;19.3413772583;12.5;3;27.9484119415;
19;2;22.3713722229;12.5;5;32.3684282303;2;20.2883930206;12.5;4;28.156321764;
20;2;23.5973129272;12.5;5;33.151807785;2;20.3351726532;12.5;5;28.3723301888;
21;2;23.9455413818;12.5;5;33.9546136856;2;20.3837738037;12.5;6;28.5958371162;
22;2;24.186384201;12.5;5;34.7645931244;2;20.4340629578;12.5;6;28.8261203766;
