Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;10.0;10.0;6;20.0;2;8.0;10.1999998093;4;21.0;
6;1;11.0;10.0;6;20.0;2;9.22500038147;10.0;3;21.0900000334;
7;1;11.0;10.0;6;20.3999996185;2;9.74524974823;10.0;3;21.1871190071;
8;1;11.1199998856;10.1999998093;6;20.7264003754;2;9.76710128784;10.0;3;21.7036092281;
9;1;11.2179203033;10.3632001877;6;20.9903717041;2;9.88331222534;10.1999998093;3;22.1564130783;
10;1;11.2971115112;10.4951858521;6;22.0419120789;2;9.98519229889;10.3632001877;3;22.557236433;
11;1;11.6125736237;11.0209560394;6;22.9143505096;2;10.075378418;10.4951858521;3;23.8035871983;
12;1;11.8743057251;11.4571752548;5;23.6214065552;2;10.3558073044;11.0209560394;4;24.8916251659;
13;1;12.8743057251;11.8107032776;5;24.1832637787;2;12.1677207947;11.4571752548;4;25.8364036083;
14;1;13.8743057251;12.0916318893;5;24.6226100922;2;14.1677207947;11.8107032776;4;26.6592981815;
15;1;14.3867835999;12.3113050461;5;24.9617595673;2;16.1677207947;12.0916318893;4;27.3839819431;
16;1;14.488527298;12.4808797836;4;25.0;2;17.3441429138;12.3113050461;4;28.0334718227;
17;1;16.3867835999;12.5;4;25.0;2;18.4139690399;12.4808797836;4;28.407397747;
18;1;17.3867835999;12.5;4;25.0;2;19.4894981384;12.5;4;28.7683298588;
19;2;19.3867835999;12.5;4;26.0;2;20.4728736877;12.5;5;29.1538929939;
20;2;21.3867835999;12.5;4;26.0399999619;2;20.5596256256;12.5;5;29.562889576;
21;2;21.5;12.5;4;26.0811839104;2;20.6516494751;12.5;5;29.9934945107;
22;2;21.5;12.5;6;26.1235535145;2;20.7485351562;12.5;5;30.4432339668;
23;3;21.5;12.5;3;41.1671074629;2;20.8497276306;12.5;5;30.9089989662;
24;3;22.5;13.5;3;41.961841464;2;20.9545249939;12.5;6;31.3870959282;
25;3;23.5;14.5;3;42.6771223545;3;21.0620956421;12.5;5;31.8733391762;
26;3;23.5;15.5;3;43.3121058941;3;21.1715011597;12.5;5;32.36317873;
27;3;23.5;16.5;4;43.8693010807;3;21.2817153931;12.5;5;32.8518595695;
28;3;23.5;17.5;5;44.353702426;3;21.3916683197;12.5;5;33.3346033096;
29;3;23.5;18.5;5;44.7719181776;4;21.5002861023;12.5;4;33.8067913055;
30;3;23.5;19.5;5;45.131380558;4;19.6065273285;13.5;4;34.2641468048;
31;3;23.5;20.5;5;45.4397125244;4;18.7094326019;14.5;4;34.7028827667;
32;3;23.5;21.5;5;45.6105561256;4;17.7094326019;13.5;4;35.1198272705;
33;3;23.5;22.5;5;45.6651450396;4;16.7094326019;13.5;4;35.5124940872;
34;3;23.5;23.5;6;45.72067523;4;16.625;13.5;4;35.8791179657;
35;4;23.5;24.5;5;45.7771017551;4;15.625;13.5;4;36.2186422348;
36;4;23.5;25.5;5;45.8343759775;4;16.0;14.5;5;36.530673027;
