Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;2;9.19999980927;10.0;4;21.0;1;8.0;10.0;5;20.0;
4;2;9.19999980927;10.0;4;21.0900000334;2;8.0;10.1999998093;4;21.0;
5;2;10.3269996643;10.0;4;21.1871190071;2;8.14999961853;10.0;4;21.0900000334;
6;2;11.3561353683;10.0;3;21.2917383909;2;9.24524974823;10.0;4;21.1871190071;
7;2;11.3875217438;10.0;3;21.817143321;2;9.76710128784;10.0;4;21.2917383909;
8;2;11.5451431274;10.1999998093;3;22.2793469429;2;9.79064083099;10.0;4;21.817143321;
9;2;11.683804512;10.3632001877;3;22.6900259256;2;9.90885734558;10.1999998093;4;22.2793469429;
10;2;11.8070077896;10.4951858521;3;23.9506295919;2;10.0128526688;10.3632001877;4;22.6900259256;
11;2;12.1851892471;11.0209560394;3;25.0538563728;2;10.1052560806;10.4951858521;4;23.9506295919;
12;2;14.1851892471;11.4571752548;3;26.0146684647;2;10.3888921738;11.0209560394;5;25.0538563728;
13;2;16.1851882935;11.8107032776;4;26.8543052673;2;12.2042226791;11.4571752548;5;26.0146684647;
14;2;17.4138870239;12.0916318893;4;27.5962526798;2;14.2042226791;11.8107032776;5;26.8543052673;
15;2;18.5046653748;12.3113050461;4;28.2632865906;2;16.2042217255;12.0916318893;5;27.5962526798;
16;2;19.6030311584;12.4808797836;4;28.6547400951;2;17.3919029236;12.3113050461;5;28.2632865906;
17;2;20.7089958191;12.5;4;29.0328326225;2;18.4656772614;12.4808797836;5;28.6547400951;
18;2;21.8224239349;12.5;4;29.4347915649;2;19.5451507568;12.5;5;29.0328326225;
19;2;22.8304367065;12.5;5;29.8589887619;2;20.5323867798;12.5;6;29.4347915649;
20;2;22.9576969147;12.5;5;30.3031497002;2;20.6228275299;12.5;6;29.8589887619;
21;2;23.0909442902;12.5;5;30.7643566132;2;20.7182731628;12.5;6;30.3031497002;
22;2;23.2293071747;12.5;5;31.2390885353;2;20.8182086945;12.5;6;30.7643566132;
23;2;23.3717269897;12.5;5;31.7232985497;2;20.9219799042;12.5;6;31.2390885353;
24;3;23.5169906616;12.5;4;32.2125329971;2;21.0287952423;12.5;6;31.7232985497;
25;3;19.5169906616;14.5;5;32.7020812035;2;21.1377410889;12.5;6;32.2125329971;
26;3;18.5;16.5;5;33.1871519089;2;21.2478199005;12.5;6;32.7020812035;
27;3;17.5;18.5;5;33.6630582809;2;21.3579673767;12.5;6;33.1871519089;
28;3;16.5;19.9652233124;5;34.1254005432;2;21.4671096802;12.5;6;33.6630582809;
29;3;15.5;21.1501598358;5;34.570227623;2;21.5741882324;12.5;6;34.1254005432;
30;3;14.5;22.3280906677;5;34.9941673279;2;19.625;13.5;6;34.570227623;
31;3;14.0;23.4976673126;5;36.3945169449;2;18.625;13.5;6;34.9941673279;
32;3;16.0;22.8976669312;6;36.899289012;2;18.625;14.5;6;35.3945169449;
33;3;16.0;24.9496669769;6;37.3926442862;2;17.963766098;15.5;6;35.7692890167;
34;3;17.0;24.0078392029;6;37.8754224777;2;17.0480899811;16.5;7;36.1172132492;
