Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;2;9.19999980927;10.0;3;21.0;1;8.0;10.0;5;20.0;
4;2;9.19999980927;10.0;3;21.0399999619;1;8.0;10.0;5;20.0;
5;2;10.3120002747;10.0;2;21.0811839104;1;8.0;10.0;5;20.0;
6;2;11.3243551254;10.0;2;21.1235535145;1;9.0;10.0;5;20.0;
7;2;11.3370656967;10.0;2;21.5783426762;1;9.5;10.0;3;20.0;
8;2;11.4735031128;10.1999998093;2;21.9615590572;1;9.5;10.0;3;20.3999996185;
9;2;11.588467598;10.3632001877;2;22.2843837738;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;11.6853151321;10.4951858521;2;23.4227004051;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;12.0268096924;11.0209560394;2;24.3865361214;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;14.0268096924;11.4571752548;2;25.1896936893;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;15.6125736237;12.3596038818;3;25.8524186611;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;17.113319397;12.0916318893;2;26.3974366188;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;18.1450214386;12.3113050461;2;26.8470721245;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;19.1781673431;12.4808797836;2;27.0005934238;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;20.2127513885;12.5;2;27.1206171513;1;15.7228336334;12.4808797836;4;25.0;
18;2;21.248758316;12.5;2;27.2452962399;1;16.7228336334;12.5;4;25.0;
19;2;22.1735877991;12.5;3;27.3745064735;1;17.625;12.5;5;25.0;
20;2;22.2123527527;12.5;4;27.5080842972;1;17.625;12.5;5;25.0;
21;2;22.2524261475;12.5;5;27.6458261013;1;17.625;12.5;5;25.0;
22;2;22.2937469482;12.5;5;27.7874882221;2;18.625;12.8000001907;4;26.0;
23;2;22.3362464905;12.5;5;27.9327864647;2;19.625;12.5;4;26.0499999523;
24;2;22.3798351288;12.5;5;28.0813970566;2;19.625;12.5;4;26.1019749641;
25;2;21.5;13.5;5;28.2329587936;3;19.625;12.5;3;26.1559499502;
26;3;21.5;13.9548311234;2;28.3870751858;3;19.625;12.5;3;26.2119446993;
27;3;21.5;14.532245636;3;28.5433185101;3;19.897687912;12.5;3;26.269973278;
28;3;21.5;14.6259908676;2;28.7012329102;3;19.9107437134;12.5;4;26.3300433159;
29;3;21.5;14.7207393646;2;28.8603403568;3;19.9242591858;12.5;4;26.3921557665;
30;3;21.5;14.816204071;2;29.0201454163;3;19.625;13.1960783005;4;26.4563041925;
31;3;21.5;14.9120874405;2;29.180141449;3;19.625;13.2281522751;4;26.5224741697;
32;3;21.5;15.0080852509;2;29.3398170471;3;19.9675559998;12.5;4;26.5906432867;
33;3;21.5;15.103890419;2;29.4986624718;3;19.625;13.2953214645;4;26.6607804298;
34;3;21.5;15.1991977692;3;29.6561756134;3;19.625;13.3303899765;3;26.7328453064;
35;3;21.5;15.2937049866;3;29.8118700981;3;19.625;13.3664226532;3;26.8067884445;
36;3;21.5;15.3871221542;3;30.9652786255;3;20.0315284729;12.5;3;26.8825509548;
