Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
5;2;10.3000001907;10.0;4;21.0;1;8.0;10.0;5;20.0;
6;2;11.3000001907;10.0;4;21.0299999714;1;9.0;10.0;5;20.0;
7;2;11.3090000153;10.0;4;21.4708906412;1;9.5;10.0;5;20.0;
8;2;11.4412670135;10.1999998093;4;21.8393678665;1;9.5;10.0;5;20.3999996185;
9;2;11.5518102646;10.3632001877;4;22.1466006041;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;11.6439800262;10.4951858521;4;23.2541460991;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;11.9762439728;11.0209560394;4;24.1846234798;2;9.72283363342;10.6951856613;4;23.0419120789;
12;2;13.9762439728;11.4571752548;4;24.9517599344;2;10.184431076;11.0209560394;4;24.0843504667;
13;2;15.9762439728;11.8107032776;5;25.5757399797;2;10.4189796448;11.4571752548;4;24.9883174896;
14;2;17.0303173065;12.0916318893;5;26.0792449713;2;10.6223716736;11.8107032776;4;25.7775342464;
15;2;18.0495643616;12.3113050461;5;26.4845746756;2;12.6223716736;12.0916318893;4;26.4784322977;
16;2;19.0694179535;12.4808797836;5;26.5909943581;2;14.6223716736;12.3113050461;4;27.1171889305;
17;2;20.0898723602;12.5;5;26.6611413956;2;15.1013679504;12.4808797836;4;27.4969480038;
18;2;21.1109161377;12.5;5;26.7332159281;2;16.3148155212;12.5;4;27.8840510845;
19;2;22.0199642181;12.5;5;26.8071684837;2;17.3148155212;12.5;4;28.3200027943;
20;2;22.0421504974;12.5;5;26.8829400539;2;18.3148155212;12.5;4;28.8073790073;
21;2;22.0648822784;12.5;7;26.9604618549;2;19.3148155212;12.5;6;29.3477458954;
22;2;22.0881385803;12.5;7;27.039655447;2;19.625;12.5;6;29.9413113594;
23;2;22.1118965149;12.5;7;27.1204328537;2;19.625;12.5;7;30.586581707;
24;2;22.1361293793;12.5;7;27.2026965618;2;19.625;12.5;7;31.2800674438;
25;2;19.5;14.0506744385;7;27.2863395214;2;19.625;12.5;7;32.0160870552;
26;2;20.5;13.0715847015;8;27.3712463379;3;19.625;12.5;6;32.7867279053;
27;2;18.5;14.4484987259;8;27.4572930336;3;19.625;12.5;6;33.5820074081;
28;2;17.5;15.482916832;8;27.5443477631;3;19.625;12.5;6;34.3902606964;
29;3;16.5;16.5177383423;7;27.6322715282;3;19.625;12.5;6;35.1987380981;
30;3;15.5;17.5529079437;8;27.7209193707;3;19.625;12.5;6;35.9943685532;
31;3;14.5;18.5883674622;8;27.8101406097;3;19.625;12.5;6;36.7645931244;
32;3;14.0;19.6240558624;8;27.899780035;3;19.625;12.5;6;37.4981632233;
33;3;14.0;20.6599121094;8;27.989679575;3;19.625;12.5;7;38.1857919693;
34;3;14.0;21.6958713531;9;28.0796785355;3;19.625;12.5;7;38.8205833435;
35;3;14.0;22.7318706512;9;28.1696150303;3;19.625;12.5;8;39.3982028961;
36;3;15.0;20.7678451538;9;29.2593274117;3;19.625;12.5;8;39.9167966843;
