Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;6;20.0;2;8.0;10.1999998093;5;21.0;
5;1;10.0;10.0;6;20.0;2;8.14999961853;10.0;5;21.1200000048;
6;1;11.0;10.0;6;20.0;2;9.25199985504;10.0;4;21.2530560493;
7;1;11.0;10.0;6;20.3999996185;2;9.78193759918;10.0;4;21.4002518654;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;9.81505680084;10.0;4;21.9766796827;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;9.94475364685;10.1999998093;4;22.4989564419;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;10.0622644424;10.3632001877;4;22.9796661139;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;10.1704244614;10.4951858521;4;24.3497066498;
12;1;11.8743057251;11.4571752548;4;23.6214065552;2;10.4786844254;11.0209560394;4;25.5842888355;
13;1;12.8743057251;11.8107032776;4;24.1832637787;2;10.7564649582;11.4571752548;4;26.7006480694;
14;1;13.8743057251;12.0916318893;4;24.6226100922;2;12.7564659119;11.8107032776;4;27.7219514847;
15;1;14.3867835999;12.3113050461;4;24.9617595673;2;14.7564659119;12.0916318893;4;28.6730384827;
16;1;14.488527298;12.4808797836;4;25.0;2;16.0670757294;12.3113050461;4;29.5772051811;
17;1;16.3867835999;12.5;4;25.0;2;17.1942043304;12.4808797836;3;30.2332024574;
18;1;17.3867835999;12.5;3;25.0;2;18.3332004547;12.5;3;30.9013147354;
19;1;18.3867835999;12.5;3;25.0;2;19.4835243225;12.5;3;31.6152963638;
20;1;19.3867835999;12.5;3;25.0;2;20.6441707611;12.5;3;32.3684282303;
21;1;19.5;12.5;5;25.0;2;21.2828960419;12.5;5;33.151807785;
22;1;19.5;12.5;5;25.0;2;21.4591560364;12.5;5;33.9546136856;
23;1;19.5;12.5;6;25.0;2;21.639787674;12.5;5;34.7645931244;
24;1;19.5;12.5;7;25.0;2;21.8220329285;12.5;6;35.5687475204;
25;1;19.5;12.5;7;25.0;2;22.0029678345;12.5;6;36.3541374207;
26;1;19.5;12.5;7;25.0;3;22.1796798706;12.5;5;37.1087179184;
27;1;19.5;12.5;7;25.0;3;22.3494606018;12.5;5;37.8220767975;
28;1;19.5;12.5;7;25.0;4;22.509967804;12.5;4;43.1112966537;
29;1;19.5;12.5;7;25.0;4;23.6593475342;12.5;4;43.8761453629;
30;1;17.5;13.5;7;25.0;4;24.7963199615;12.5;4;44.5804748535;
31;1;16.5;14.5;7;25.0;4;25.920167923;12.5;4;45.223045826;
32;1;15.5;15.5;7;25.0;4;26.5566749573;12.5;3;45.804672718;
33;1;14.5;16.5;7;25.0;4;26.6986560822;12.5;3;46.3277859688;
34;1;13.5;17.5;7;25.0;4;26.8272132874;12.5;3;46.7959685326;
35;1;12.5;18.5;7;25.0;4;26.9431285858;12.5;3;47.2135210037;
36;1;12.0;19.5;7;25.0;4;27.0473423004;12.5;3;47.5850934982;
37;1;12.0;20.5;8;25.0;4;27.1408863068;12.5;3;47.9154019356;
