Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;2;9.19999980927;10.0;3;21.0;1;8.0;10.0;5;20.0;
5;2;10.3000001907;10.0;3;21.0599999428;1;8.0;10.0;5;20.0;
6;2;11.3179998398;10.0;3;21.1229639053;1;9.0;10.0;5;20.0;
7;2;11.336889267;10.0;3;21.6001901627;1;9.5;10.0;5;20.0;
8;2;11.4800567627;10.1999998093;2;22.0082015991;1;9.5;10.0;5;20.3999996185;
9;2;11.6024608612;10.3632001877;2;22.3582868576;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;11.7074861526;10.4951858521;2;23.5279067755;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;12.0583724976;11.0209560394;2;24.5268628597;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;14.0583724976;11.4571752548;2;25.3691681623;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;16.0583724976;11.8107032776;2;26.0752547979;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;17.1801719666;12.0916318893;2;26.6680037975;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;18.2261924744;12.3113050461;2;27.1698563099;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;19.2750034332;12.4808797836;2;27.3801496029;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;20.3266181946;12.5;1;27.5615134239;1;15.7228336334;12.4808797836;4;25.0;
18;2;21.3810272217;12.5;3;27.7520513535;1;16.7228336334;12.5;4;25.0;
19;3;22.3256149292;12.5;2;27.9515185356;1;17.625;12.5;5;25.0;
20;3;22.3854560852;12.5;3;28.1595556736;1;17.625;12.5;6;25.0;
21;3;22.4478664398;12.5;3;28.3756833076;1;17.625;12.5;7;25.0;
22;3;22.5127048492;12.5;5;28.5992991924;1;17.625;12.5;7;25.0;
23;3;22.5797901154;12.5;5;28.8296794891;1;17.625;12.5;7;25.0;
24;3;22.6489028931;12.5;4;29.0659828186;1;17.625;12.5;8;25.0;
25;3;21.5;13.5;4;29.3072590828;2;18.625;12.8000001907;7;26.0;
26;3;19.5;13.5;4;29.5524601936;2;19.625;12.8000001907;7;26.0900000334;
27;3;18.5;14.5;4;29.8004574776;2;19.625;12.5;7;26.1871190071;
28;3;17.5;15.5;4;30.0500593185;2;19.625;12.5;6;26.2917383909;
29;3;17.5;16.5;4;30.3000340462;2;19.625;12.5;6;26.4042263031;
30;3;17.0900096893;17.5;5;30.5491337776;3;19.625;12.5;5;26.5249304771;
31;3;16.1647396088;18.5;6;30.7961182594;3;19.625;12.5;6;26.6541694403;
32;3;15.7388353348;19.5;6;31.0397801399;3;19.625;12.5;7;26.7922235727;
33;3;15.8119335175;20.5;7;31.278968811;3;19.625;12.5;7;26.9393253326;
34;3;15.883690834;21.5;6;31.5126113892;3;17.625;13.5;7;27.0956480503;
35;3;15.0;20.5;6;31.7397313118;3;16.625;14.5;7;27.261295557;
36;3;15.0;20.5;6;31.95946455;3;15.625;15.5;7;27.4362905025;
37;3;16.0;21.5;6;32.171069622;3;14.625;16.5;7;27.6205644608;
38;3;15.0;20.5;7;32.373934269;3;14.0;17.5;9;27.8139474392;
39;3;15.0;20.5;7;32.5675787926;3;14.0;18.5;9;28.016159296;
40;4;16.0;21.5;6;32.7516541481;3;14.0;19.5;9;28.2268030643;
41;4;17.3254966736;19.5;7;32.9259381294;3;14.0;20.5;9;28.445360899;
42;4;16.3777809143;20.5;7;33.0903272629;3;14.0;21.5;10;28.6711919308;
43;4;16.4270973206;21.5;8;33.2448263168;3;14.0;22.5;10;28.9035346508;
44;4;17.4734477997;19.5;8;33.3895378113;3;14.0;23.5;10;29.141512394;
45;4;16.5168609619;20.5;8;33.5246477127;4;14.0;24.5;5;39.3841423988;
46;4;16.5573940277;21.5;8;33.6504163742;4;16.0;22.5;6;40.0303492546;
47;4;17.5951251984;20.5;9;34.7671613693;4;16.0;23.5;6;40.6533827782;
48;5;19.630147934;21.5;8;34.8952460289;3;16.0;24.5;7;41.2507753372;
49;5;21.6625747681;22.5;8;35.0152668953;3;17.0;22.5;7;41.8207054138;
50;5;20.6625747681;24.5;8;35.0605818033;3;16.0;23.5;7;42.3619551659;
51;5;21.0;26.5;9;35.0811508894;3;16.0;24.5;9;42.8738451004;
52;5;22.0;27.5;7;35.1018965244;3;17.0;24.5;9;43.3561639786;
53;5;23.0;27.5;7;35.1228116751;3;18.0;25.5;9;43.8090896606;
54;5;23.5;27.5;7;35.1438889503;3;19.0;26.5;10;44.2331132889;
55;5;23.5;27.5;8;35.1651208401;3;20.0;27.5;10;44.6289720535;
56;5;23.5;27.5;8;35.1864993572;3;21.0;28.5;11;44.9975905418;
57;5;23.5;27.5;9;36.2080165148;3;21.625;27.5;11;45.2359538078;
58;5;24.5;28.5;9;36.2796639204;3;21.625;27.5;12;45.4359588623;
59;5;25.5;29.5;10;36.3534080982;3;21.625;27.5;11;45.6266198158;
60;6;25.5;30.5;9;36.4292652607;3;21.625;27.5;10;45.8076286316;
61;6;25.5;31.5;9;36.5072461367;3;21.625;27.5;8;45.9788007736;
