Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;9.0;10.0;4;20.0;1;15.0;10.0;4;20.0;
6;1;10.0;10.0;3;20.0;1;16.0;10.0;5;20.3999996185;
7;1;11.0;10.0;3;20.0;2;17.0;10.1999998093;4;20.7264003754;
8;1;11.0;10.0;3;20.3999996185;3;18.0358409882;10.3632001877;3;22.8194274902;
9;1;11.1199998856;10.1999998093;3;20.7264003754;3;18.6916561127;10.9097137451;3;23.8216036558;
10;1;11.2179203033;10.3632001877;3;20.9903717041;3;20.6916561127;11.3658018112;3;24.6616806984;
11;1;11.2971115112;10.4951858521;2;22.0419120789;3;22.6916561127;11.7372808456;3;25.3591364622;
12;1;11.6125736237;11.0209560394;3;22.9143505096;3;23.8666992188;12.0336990356;3;25.9367523193;
13;1;13.2971115112;11.4571752548;3;23.6214065552;3;24.5620517731;12.2662630081;3;26.4174647331;
14;1;14.2971115112;11.8107032776;3;24.1832637787;3;24.850479126;12.446267128;3;26.6541694403;
15;1;15.2971115112;12.0916318893;3;24.6226100922;3;24.9925022125;12.5;3;26.7922235727;
16;1;16.2971115112;12.3113050461;3;24.9617595673;3;27.0108547211;12.5;3;26.9393253326;
17;1;17.2971115112;12.4808797836;3;25.0;3;28.0991153717;12.5;4;27.0956480503;
18;1;18.2971115112;12.5;3;25.0;3;29.1929092407;12.5;4;27.261295557;
19;1;19.2971115112;12.5;4;25.0;3;30.2922973633;12.5;4;27.4362905025;
20;1;19.5;12.5;4;25.0;3;30.461774826;12.5;4;27.6205644608;
21;1;19.5;12.5;4;25.0;3;30.5723381042;12.5;5;27.8139474392;
22;1;19.5;12.5;5;25.0;4;30.6883678436;12.5;4;28.016159296;
23;1;19.5;12.5;5;25.0;4;30.8096961975;12.5;5;28.2268030643;
24;2;19.5;12.5;5;25.0;4;30.9360809326;12.5;5;28.445360899;
25;2;19.5;12.5;6;25.0;4;31.0672168732;12.5;5;28.6711919308;
26;2;19.5;12.5;6;25.0;4;31.20271492;12.5;5;28.9035346508;
27;3;20.5;12.8000001907;5;26.0;4;31.3421211243;12.5;5;29.141512394;
28;3;21.5;12.8000001907;5;26.0299999714;4;31.4849071503;12.5;5;29.3841423988;
29;3;21.8090000153;12.5;5;26.0605909824;4;31.6304855347;12.5;5;29.6303496361;
30;3;21.5;13.030295372;5;26.091766119;4;31.7782096863;12.5;5;29.8789830208;
31;3;21.8275299072;12.5;4;26.1235172749;4;31.9273910522;12.5;5;31.1288366318;
32;3;21.8370552063;12.5;4;26.1558350325;4;33.0773010254;15.5;5;31.5086706877;
33;3;19.8467502594;13.5;4;26.1887089014;4;34.2272033691;18.5;5;31.9026678801;
34;3;18.8566131592;14.5;4;26.2221269608;4;35.1416015625;21.5;5;32.3110265732;
