Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;2;13.3999996185;10.0;3;21.0;
2;1;7.0;11.0;5;20.0;2;13.3999996185;10.0;3;21.0599999428;
3;1;8.0;10.0;5;20.0;2;13.4239997864;10.0;3;21.1229639053;
4;1;9.0;10.0;5;20.0;2;14.6737785339;10.0;3;21.1889609098;
5;1;9.0;10.0;5;20.0;2;15.7133769989;10.0;3;21.2580518723;
6;1;10.0;10.0;5;20.0;2;16.7548313141;10.0;3;21.7428686619;
7;1;11.0;10.0;5;20.0;2;17.805721283;10.1999998093;3;22.1586660147;
8;1;11.0;10.0;5;20.3999996185;2;18.2952003479;10.3632001877;2;23.3744058609;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;19.0246429443;10.9097137451;2;24.4179002047;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;21.0246429443;11.3658018112;2;25.3010519743;
11;1;11.2971115112;10.4951858521;5;22.0419120789;2;23.0246429443;11.7372808456;2;26.0431767702;
12;1;11.6125736237;11.0209560394;6;22.9143505096;2;24.2771224976;12.0336990356;2;26.6668455601;
13;1;13.2971115112;11.4571752548;6;23.6214065552;2;25.3722476959;12.2662630081;2;27.194732666;
14;1;14.2971115112;11.8107032776;6;24.1832637787;2;26.4729747772;12.446267128;2;27.4794170856;
15;1;15.2971115112;12.0916318893;6;24.6226100922;2;27.5793056488;12.5;3;27.6658837795;
16;1;16.2971115112;12.3113050461;6;24.9617595673;3;28.6911849976;12.5;2;27.86140275;
17;1;17.2971115112;12.4808797836;6;25.0;3;29.8084983826;12.5;3;28.0656666756;
18;1;18.2971115112;12.5;6;25.0;3;30.8393993378;12.5;3;28.2782502174;
19;1;19.2971115112;12.5;7;25.0;3;30.9669494629;12.5;3;28.4986059666;
20;1;19.5;12.5;7;25.0;3;31.0991630554;12.5;3;28.7260642052;
21;1;19.5;12.5;7;25.0;3;31.2356376648;12.5;3;28.9598350525;
22;1;19.5;12.5;7;25.0;3;31.3759002686;12.5;3;29.1990156174;
23;1;19.5;12.5;8;25.0;4;31.5194091797;12.5;2;29.4425997734;
24;2;19.5;12.5;7;25.0;4;31.6655597687;12.5;2;29.6894927025;
25;2;19.5;12.5;7;25.0;4;31.8136959076;12.5;2;29.9385285378;
26;2;19.5;12.5;7;25.0;4;31.9631175995;12.5;2;30.1884908676;
27;2;19.5;12.5;7;25.0;4;32.1130943298;12.5;2;30.4381356239;
28;2;19.5;12.5;7;25.0;4;32.2628822327;12.5;2;30.6862158775;
29;2;19.5;12.5;7;25.0;4;32.4117279053;12.5;2;30.9315071106;
30;2;19.5;12.5;7;25.0;4;32.5589065552;12.5;2;32.1728301048;
31;2;19.5;12.5;7;25.0;4;33.7036972046;15.5;2;32.4390747547;
32;2;19.5;12.5;7;25.0;4;34.8454437256;18.5;2;32.6998107433;
33;2;19.5;12.5;8;25.0;4;35.9835319519;21.5;3;32.9541156292;
34;2;19.5;12.5;8;25.0;5;37.1174087524;24.5;3;33.2011835575;
35;2;19.5;12.5;8;25.0;5;38.2466011047;27.5;3;33.4403342009;
36;2;19.5;12.5;8;25.0;5;39.064201355;27.5;3;33.6710187197;
37;2;19.5;12.5;7;25.0;5;39.2026138306;27.5;4;33.8928179741;
38;2;19.5;12.5;7;25.0;5;39.3356895447;27.5;3;34.1054413319;
39;2;19.5;12.5;7;25.0;5;39.4632644653;27.5;4;34.3087179661;
40;2;19.5;12.5;7;25.0;6;39.585231781;27.5;3;34.5025906563;
41;2;19.5;12.5;7;25.0;6;38.90625;27.5;4;34.687102437;
42;2;19.5;12.5;7;25.0;6;39.8122596741;27.5;5;34.8623867035;
43;2;19.5;12.5;7;25.0;6;39.9174346924;27.5;5;35.0286509991;
44;3;19.5;12.5;7;25.0;6;40.0171928406;27.5;5;35.1861691475;
45;3;19.5;12.5;7;25.0;7;40.1117019653;27.5;4;35.3352636099;
46;3;19.5;13.5;7;25.0;7;40.2011604309;27.5;5;35.4762955904;
47;3;19.5;14.5;8;25.0;7;40.2857780457;27.5;5;36.7144190073;
48;3;19.5;15.5;9;25.0;7;41.0286483765;28.0;5;38.7205138206;
49;3;19.5;16.5;9;25.0;7;42.63230896;29.3899993896;5;39.7293604612;
