Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;10.0;4;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;6;20.0;
5;1;9.0;10.0;4;20.0;1;15.0;10.0;6;20.0;
6;1;10.0;10.0;4;20.0;1;16.0;10.0;6;20.3999996185;
7;1;11.0;10.0;4;20.0;2;17.6000003815;10.1999998093;5;21.7264003754;
8;1;11.0;10.0;4;20.3999996185;2;18.0358409882;10.3632001877;5;22.8694274426;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;18.721654892;10.9097137451;5;23.8335785866;
10;1;11.2179203033;10.3632001877;4;20.9903717041;2;20.721654892;11.3658018112;5;24.6305116415;
11;2;11.2971115112;10.6951856613;3;23.0419120789;2;22.7216567993;11.7372808456;5;25.2793427706;
12;2;11.9125738144;11.0209560394;3;23.9543504715;2;23.8188228607;12.0336990356;5;25.8024992943;
13;2;13.9125738144;11.4571752548;3;24.7025904655;2;24.4815006256;12.2662630081;5;26.2225775719;
14;2;15.9125738144;11.8107032776;3;25.3068172932;2;24.7335472107;12.446267128;5;26.3921557665;
15;2;16.949640274;12.0916318893;3;25.789717555;2;24.8352928162;12.5;5;26.4563041925;
16;2;17.9627056122;12.3113050461;4;26.1736010313;2;26.8093032837;12.5;5;26.5224741697;
17;3;18.9761257172;12.4808797836;3;26.2577478886;2;27.8490047455;12.5;5;26.5906432867;
18;3;19.9898986816;12.5;5;26.3048160076;2;28.8899059296;12.5;6;26.6607804298;
19;3;21.0040187836;12.5;5;26.3530313969;2;29.9319877625;12.5;6;26.7328453064;
20;3;21.9059104919;12.5;6;26.4023760557;2;30.0397071838;12.5;6;26.8067884445;
21;3;21.9207134247;12.5;6;26.4528282881;2;30.084072113;12.5;6;26.8825509548;
22;3;21.9358482361;12.5;6;26.5043625832;2;30.129529953;12.5;6;26.9600640535;
23;3;21.9513092041;12.5;6;26.5569496155;2;30.1760387421;12.5;6;27.0392494202;
24;3;21.9670848846;12.5;6;26.6105561256;2;30.2235488892;12.5;6;27.120018959;
25;3;21.9831676483;12.5;7;26.6651450396;2;30.2720108032;12.5;6;27.2022752762;
26;3;21.5;12.99954319;8;26.72067523;2;30.3213653564;12.5;6;27.2859115601;
27;3;21.5;13.0162029266;8;26.7771017551;2;30.371547699;12.5;6;27.3708124161;
28;3;20.0331306458;13.5;8;26.8343759775;2;30.4224872589;12.5;6;27.4568536282;
