Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;6.0;12.1999998093;3;21.0;1;13.0;10.0;4;20.0;
2;2;7.19999980927;11.0;3;21.0299999714;1;13.0;10.0;5;20.0;
3;2;8.20600032806;10.0;3;21.0605909824;1;13.0;10.0;5;20.0;
4;2;9.2121181488;10.0;3;21.091766119;1;14.0;10.0;5;20.0;
5;2;9.21835327148;10.0;3;21.1235172749;1;15.0;10.0;5;20.0;
6;2;10.3370552063;10.0;3;21.1558350325;1;16.0;10.0;5;20.3999996185;
7;2;11.3467502594;10.0;3;21.1887089014;1;17.0;10.1999998093;5;20.7264003754;
8;2;11.3566131592;10.0;3;21.6340136528;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;11.4902038574;10.1999998093;3;22.0068871975;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;11.60206604;10.3632001877;3;22.3184864521;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;11.6955461502;10.4951858521;3;23.4320747852;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;12.0296220779;11.0209560394;3;24.3685975075;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;14.7141599655;11.4571752548;4;25.1417599916;1;22.0916557312;12.2662630081;6;24.892534256;
14;2;16.7141609192;11.8107032776;4;25.771723628;1;23.0916557312;12.446267128;6;25.0;
15;2;17.7736492157;12.0916318893;4;26.2811454535;1;24.0916557312;12.5;6;25.0;
16;2;18.7946720123;12.3113050461;5;26.6922996044;1;25.0916557312;12.5;6;25.0;
17;2;19.8162727356;12.4808797836;6;26.8044247627;1;26.0916557312;12.5;6;25.0;
18;2;20.8384399414;12.5;6;26.8801307678;1;27.0;12.5;7;25.0;
19;2;21.8611507416;12.5;6;26.9575897455;1;27.0;12.5;7;25.0;
20;2;22.0872764587;12.5;5;27.0367236137;1;27.0;12.5;7;25.0;
21;2;22.1110172272;12.5;6;27.1174445152;1;27.0;12.5;7;25.0;
22;2;22.1352329254;12.5;7;27.1996555328;1;27.0;12.5;7;25.0;
23;2;21.5;13.1598968506;7;27.2832500935;2;27.0;12.5;5;25.0;
24;2;22.1849746704;12.5;8;27.3681128025;2;27.0;12.5;5;25.0;
25;2;19.5;14.21043396;7;27.4541199207;2;27.0;12.5;5;25.0;
26;2;18.5;15.2362356186;5;27.5411400795;2;27.0;12.5;5;25.0;
27;2;17.5;16.770570755;4;27.6290345192;2;27.0;12.5;5;25.0;
28;2;17.2887096405;16.5;4;27.7176582813;2;27.0;12.5;5;25.0;
29;2;16.3152980804;17.5;4;27.8068611622;2;27.0;12.5;5;25.0;
30;2;15.3420581818;18.5;4;27.8964881897;2;27.0;12.5;5;25.0;
31;2;14.8689460754;19.5;5;27.9863810539;2;27.0;12.5;7;25.0;
32;2;14.8959140778;20.5;5;28.0763792992;2;27.0;12.5;7;25.0;
33;2;14.9229135513;21.5;5;28.1663210392;2;27.0;12.5;7;25.0;
34;2;14.9498958588;22.5;5;28.2560443878;2;27.0;12.5;7;25.0;
35;2;14.9768133163;23.5;5;28.3453888893;2;27.0;13.5;8;25.0;
36;3;14.9032554626;24.0;3;40.4341959953;2;27.0;14.5;9;25.0;
37;3;16.9272327423;23.0;4;41.002310276;2;27.0;15.5;9;25.0;
38;3;18.0;24.0;4;41.5288779736;2;27.0;16.5;9;25.0;
39;3;19.0;24.66040802;5;42.0131676197;2;27.0;17.5;11;25.0;
40;3;20.0;24.7000980377;4;42.4555888176;2;27.0;17.5;10;25.0;
41;3;21.0;24.7392711639;6;42.8574819565;2;27.0;17.5;10;25.0;
42;3;22.0;24.3748874664;6;43.220893383;2;27.0;17.5;11;25.0;
43;3;22.75;23.5252037048;8;43.5483551025;2;27.0;17.5;11;25.0;
44;3;22.75;22.6610488892;7;43.8426880836;3;27.0;17.5;6;53.75;
45;3;21.75;21.8939189911;7;44.10683918;3;28.0;18.5;6;55.7625007629;
46;3;21.75;24.8939189911;6;44.2615585327;3;29.0;19.5;6;57.2967796326;
47;3;23.75;27.3939189911;7;44.3356432915;3;29.0;20.5;5;58.4120597839;
48;3;23.9206237793;29.3939189911;7;44.4078040123;3;29.0;21.5;5;60.1932144165;
49;3;23.9401073456;31.3939189911;8;44.4779849052;3;30.0;23.5;4;60.745528698;
50;3;23.9590568542;33.3939208984;9;44.5461406708;3;31.0;25.5;5;60.7901959419;
51;3;23.9774589539;33.5;9;44.6122350693;3;31.0;27.5;5;60.8105818033;
52;3;23.9953041077;33.5;10;44.6762418747;3;31.0;29.5;5;60.8311508894;
53;3;24.0125846863;33.5;10;44.7381439209;3;31.0;31.5;6;60.8518965244;
