Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;2;13.3999996185;10.0;3;21.0;
2;1;7.0;11.0;4;20.0;2;13.3999996185;10.0;3;21.0599999428;
3;1;8.0;10.0;4;20.0;2;13.4239997864;10.0;3;21.1229639053;
4;1;9.0;10.0;4;20.0;2;14.6737785339;10.0;3;21.1889609098;
5;1;9.0;10.0;4;20.0;2;15.7133769989;10.0;3;21.2580518723;
6;1;10.0;10.0;4;20.0;2;16.7548313141;10.0;2;21.7428686619;
7;1;11.0;10.0;4;20.0;2;17.805721283;10.1999998093;2;22.1586660147;
8;1;11.0;10.0;4;20.3999996185;2;18.2952003479;10.3632001877;2;23.3887284994;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;19.0332355499;10.9097137451;2;24.4489006996;
10;1;11.2179203033;10.3632001877;4;20.9903717041;2;21.0332355499;11.3658018112;2;25.351270318;
11;1;11.2971115112;10.4951858521;4;22.0419120789;2;23.0332355499;11.7372808456;2;26.1153242588;
12;1;11.6125736237;11.0209560394;5;22.9143505096;2;24.3204116821;12.0336990356;2;26.7637841702;
13;1;13.2971115112;11.4571752548;5;23.6214065552;2;25.4304103851;12.2662630081;2;27.31944561;
14;1;14.2971115112;11.8107032776;5;24.1832637787;2;26.5478019714;12.446267128;2;27.6349725723;
15;1;15.2971115112;12.0916318893;5;24.6226100922;2;27.6726398468;12.5;3;27.8553886414;
16;1;16.2971115112;12.3113050461;5;24.9617595673;2;28.804889679;12.5;4;28.0879490376;
17;1;17.2971115112;12.4808797836;5;25.0;2;29.9444255829;12.5;5;28.3322691917;
18;1;18.2971115112;12.5;4;25.0;2;30.9993610382;12.5;6;28.5877785683;
19;1;19.2971115112;12.5;5;25.0;2;31.1526679993;12.5;6;28.8537125587;
20;1;19.5;12.5;6;25.0;2;31.3122272491;12.5;6;29.1291098595;
21;1;19.5;12.5;6;25.0;2;29.3122272491;13.5;6;29.4128165245;
22;1;19.5;12.5;6;25.0;2;29.0;14.5;5;29.703496933;
23;1;19.5;12.5;7;25.0;2;29.0;15.5;5;29.9996528625;
24;1;19.5;12.5;7;25.0;2;29.0;15.999756813;5;30.2996492386;
25;1;19.5;12.5;7;25.0;2;30.0;13.999756813;6;30.6017479897;
26;1;19.5;12.5;7;25.0;2;29.0;14.999756813;6;30.9041442871;
27;1;19.5;12.5;7;25.0;3;29.0;15.999756813;5;31.205010891;
28;1;19.5;12.5;7;25.0;3;30.0;13.999756813;4;31.5025405884;
29;1;17.5;13.5;7;25.0;3;29.0;14.999756813;4;31.7949895859;
30;1;16.5;14.5;7;25.0;3;29.0;15.999756813;3;32.080719471;
31;1;15.5;15.5;7;25.0;3;29.0;16.9997558594;4;32.3582324982;
32;1;14.5;16.5;7;25.0;3;29.0;18.9997558594;4;32.6262021065;
33;1;13.5;17.5;8;25.0;3;29.0;20.9997558594;5;32.883494854;
34;1;12.5;18.5;9;25.0;3;29.0;22.9997558594;5;33.1291847229;
35;1;12.0;19.5;9;25.0;3;29.0;24.9997558594;5;33.3625583649;
36;1;12.0;20.5;10;25.0;3;29.0;26.9997558594;5;33.5831155777;
37;1;12.0;21.5;8;25.0;3;29.0;27.9997558594;5;34.7905597687;
38;1;12.0;22.5;8;25.0;3;31.0;26.9997558594;5;35.0247821808;
39;1;12.0;23.5;8;25.0;3;31.0;28.9997558594;5;35.2470288277;
40;1;12.0;24.5;8;25.0;3;32.0;30.9997558594;5;35.4575140476;
41;1;13.0;22.5;9;25.0;3;33.0;32.9997558594;5;35.6565750837;
42;1;12.0;23.5;9;25.0;3;35.0;31.9997558594;5;35.8446501493;
43;1;12.0;24.5;11;25.0;3;34.727104187;32.9997558594;5;36.0222551823;
44;1;13.0;22.5;11;25.0;3;34.754650116;33.9997558594;5;36.1899631023;
45;1;12.0;23.5;11;25.0;3;35.7828903198;31.9997558594;5;36.3483831882;
46;1;12.0;24.5;13;25.0;4;35.8118209839;33.9997558594;5;37.4023760557;
47;1;13.0;22.5;9;25.0;4;36.0;35.9997558594;5;37.5828282833;
48;1;12.0;23.5;11;25.0;4;38.549697876;34.9997558594;6;37.7797936201;
49;1;12.0;24.5;11;25.0;4;37.6678771973;36.9997558594;7;37.9946737289;
50;1;13.0;22.5;10;25.0;4;37.7968063354;38.9997558594;7;38.257645607;
51;1;12.0;23.5;11;25.0;4;38.9545860291;36.9997558594;7;39.8808510303;
52;1;12.0;24.5;11;25.0;5;39.7485084534;39.4997558594;5;42.2948400974;
53;1;13.0;22.5;12;25.0;5;41.4300460815;41.889755249;6;43.6414190531;
54;1;12.0;23.5;14;25.0;5;42.6842765808;44.1870155334;5;44.8638143539;
55;1;13.0;21.5;14;25.0;5;43.2769317627;45.6579971313;5;45.8501644135;
56;1;14.0;20.5;14;25.0;6;43.7404899597;46.8978767395;5;46.6871557236;
57;2;15.0;19.5;12;42.25;6;41.9961204529;48.0335083008;6;47.5575147867;
58;2;17.0;19.5;12;43.1124992371;6;42.1482162476;49.1521720886;7;48.4626647234;
59;2;19.0;19.5;13;43.8619041443;6;42.3093795776;49.5018692017;7;49.4030071497;
60;2;20.0;20.5;14;44.5009632111;6;42.4798431396;49.858127594;7;50.3030159473;
61;2;20.75;21.5;14;45.0370521545;6;42.6597824097;50.1683578491;8;51.1981906891;
62;2;20.75;22.5;16;45.4804611206;7;42.8492965698;50.4580154419;7;53.134522438;
63;2;20.75;23.5;15;45.8428707123;7;45.0483894348;49.4580154419;10;54.1657991409;
64;4;21.75;25.5;13;62.1361560822;7;45.256980896;51.4580154419;10;55.2275886536;
65;4;23.75;28.5;13;63.0399999619;7;45.4748535156;53.4580154419;11;56.3116310835;
66;4;25.0307998657;31.5;12;63.7505583763;7;46.7016830444;53.4580154419;11;57.4090642929;
67;5;26.0419197083;34.5;12;64.380843401;7;47.93699646;54.4580154419;12;58.5108114481;
68;5;27.0533599854;36.7992706299;12;64.9333771467;7;49.1801681519;55.1231613159;12;59.6079889536;
69;5;28.0651187897;37.748374939;12;65.4131678343;7;50.430431366;55.1608734131;13;60.6922786236;
70;5;29.0771980286;38.7048683167;13;65.8268377781;7;48.6868667603;57.2001953125;15;61.7562409639;
71;5;30.08959198;39.6680908203;13;66.1818339825;7;47.9484214783;59.2411270142;17;62.7935333252;
72;5;30.6904067993;40.637298584;13;66.4857943058;7;47.2138977051;61.2836837769;17;63.7990239859;
73;5;30.7801475525;41.6117248535;14;67.6523760557;7;47.4819946289;63.3278427124;18;64.7688063383;
74;5;31.8286418915;43.5999984741;14;67.7328282595;7;47.7513313293;65.3735961914;19;65.70013237;
75;5;32.8422622681;45.5999984741;15;67.8149535656;7;48.0204658508;66.4209213257;19;66.5912845135;
76;5;33.0948104858;47.5999984741;15;67.8987157345;7;48.2879295349;67.4697799683;19;67.4414155483;
77;5;33.1160240173;49.5999984741;15;67.9840734005;7;48.5522766113;68.5201339722;20;68.2503800392;
78;5;33.1376419067;51.5999984741;15;68.070980072;8;48.8120994568;72.0174789429;20;69.0185790062;
79;6;33.15965271;52.5999984741;14;68.1593841314;8;45.8120994568;73.0919036865;18;69.7468137741;
80;7;32.9145812988;52.5999984741;13;68.2492287159;8;43.0303192139;77.1681365967;19;70.4361758232;
81;7;32.9298171997;52.5999984741;14;70.7550899982;8;43.0303192139;78.2460632324;22;70.9705345631;
82;7;33.6812438965;53.6805000305;16;72.8049712181;8;44.0303192139;76.325553894;23;71.4527375698;
83;7;34.0710601807;54.543800354;16;74.4612233639;8;42.7999992371;77.4064559937;23;71.919462204;
84;7;34.3867416382;55.2198982239;16;75.7902741432;8;40.7999992371;79.4886169434;24;72.3697934151;
85;7;34.6413650513;55.7410163879;17;77.6924240589;8;41.7999992371;79.31224823;26;73.8452637196;
86;7;35.473285675;57.7974700928;17;77.9550130367;8;40.7999992371;78.5232162476;25;75.3388147354;
87;7;33.8600006104;60.8580856323;18;78.1807278395;8;38.7999992371;80.7482376099;25;76.8351309299;
88;9;32.8600006104;63.0293312073;14;83.4128313065;8;39.7999992371;79.9868240356;27;78.3193016052;
89;9;32.8600006104;66.1078948975;15;83.8011467457;8;38.7999992371;79.2382507324;26;80.7774896622;
90;9;32.8600006104;69.1879348755;14;84.1922403574;8;40.7999992371;81.5014190674;26;82.2574567795;
91;10;31.859998703;71.934463501;13;99.5855056047;8;41.7999992371;83.7749557495;27;83.6918578148;
92;10;31.859998703;75.9186553955;14;101.030341625;9;42.7999992371;86.0571670532;27;85.0725187063;
93;11;32.8600006104;80.9186553955;13;102.381135464;9;43.7999992371;92.3460922241;27;87.393289566;
94;11;33.8600006104;85.9186553955;15;103.626763105;9;47.7999992371;92.6395339966;30;88.689884305;
95;12;34.8600006104;90.9186553955;15;104.763005137;9;47.4239997864;95.9351119995;31;89.9208348989;
96;12;35.8600006104;96.9186553955;17;105.79159534;9;45.7999992371;102.230354309;31;91.0848605633;
97;12;37.5599975586;101.094238281;19;106.718757629;9;45.7999992371;103.522789001;32;92.1817998886;
