Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;4;20.0;
5;1;9.0;10.0;4;20.0;1;15.0;10.0;3;20.0;
6;1;10.0;10.0;4;20.0;1;16.0;10.0;3;20.3999996185;
7;1;11.0;10.0;4;20.0;1;17.0;10.1999998093;3;20.7264003754;
8;1;11.0;10.0;4;20.3999996185;1;17.4358406067;10.3632001877;3;21.8194274902;
9;2;11.1199998856;10.3999996185;3;21.7264003754;1;18.0916557312;10.9097137451;2;22.7316036224;
10;2;11.5179204941;10.3632001877;3;21.9903717041;1;19.0916557312;11.3658018112;2;23.4745616913;
11;2;11.597111702;10.4951858521;3;23.0619120598;1;20.0916557312;11.7372808456;2;24.0673980713;
12;2;11.9185733795;11.0209560394;3;23.9545464516;2;22.0916557312;12.0336990356;1;25.5325260162;
13;2;13.9185733795;11.4571752548;3;24.6819883585;2;24.0916557312;12.2662630081;1;25.9325342178;
14;2;15.9185733795;11.8107032776;3;25.2644146681;2;25.0916557312;12.446267128;1;26.0811839104;
15;2;16.9369182587;12.0916318893;2;25.7245066166;2;26.0916557312;12.5;2;26.1235535145;
16;2;17.9431419373;12.3113050461;3;26.0845712423;3;27.0916557312;12.5;1;26.1671074629;
17;3;18.9494171143;12.4808797836;2;26.1438889503;3;28.0916557312;12.5;1;26.211841464;
18;3;19.6125736237;12.5;3;26.1651208401;3;29.0;12.5;1;26.2577478886;
19;3;20.9621105194;12.5;3;26.1864993572;3;29.0;12.5;2;26.3048160076;
20;3;21.8559494019;12.5;3;26.2080165148;3;29.0;12.5;2;26.3530313969;
21;3;21.8624038696;12.5;3;26.2296639681;3;29.0;12.5;2;26.4023760557;
22;3;21.8688983917;12.5;5;26.2514331341;3;29.0;12.5;2;26.4528282881;
23;3;21.8754291534;12.5;5;26.2733153105;3;29.0;12.5;2;26.5043625832;
24;3;21.8819942474;12.5;5;26.2953014374;3;29.0;12.5;2;26.5569496155;
25;3;21.5;12.8885908127;5;26.3173824549;3;29.0;12.5;2;26.6105561256;
