Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;13.0;10.0;5;20.0;
3;2;8.0;10.1999998093;3;21.0;1;13.0;10.0;6;20.0;
4;2;9.19999980927;10.0;3;21.0900000334;1;14.0;10.0;6;20.0;
5;2;9.21800041199;10.0;3;21.1871190071;1;15.0;10.0;6;20.0;
6;2;10.3561353683;10.0;2;21.2917383909;1;16.0;10.0;6;20.3999996185;
7;2;11.3875217438;10.0;2;21.4042263031;1;17.0;10.1999998093;6;20.7264003754;
8;2;11.4212675095;10.0;2;21.9389723539;1;17.4358406067;10.3632001877;6;21.8194274902;
9;2;11.5816917419;10.1999998093;2;22.4109756947;2;19.0916557312;10.9097137451;5;23.7316036224;
10;2;11.7232933044;10.3632001877;2;22.831872344;2;21.0916557312;11.3658018112;5;24.5145616531;
11;2;11.8495616913;10.4951858521;2;24.1073114872;2;23.0916557312;11.7372808456;5;25.1485819817;
12;2;12.2321929932;11.0209560394;2;25.2262470722;2;25.0916557312;12.0336990356;5;25.6560795307;
13;2;14.2321929932;11.4571752548;2;26.2035200596;2;26.7195167542;12.2662630081;5;26.0596417189;
14;2;16.2321929932;11.8107032776;2;27.060199976;2;27.6357841492;12.446267128;5;26.211841464;
15;2;17.4756546021;12.0916318893;2;27.819549799;2;27.727104187;12.5;4;26.2577478886;
16;2;18.5716552734;12.3113050461;3;28.5040667057;2;29.6901683807;12.5;4;26.3048160076;
17;3;19.6752662659;12.4808797836;2;28.912750721;2;30.7184104919;12.5;4;26.3530313969;
18;3;20.7863998413;12.5;3;29.3074398041;2;31.7473392487;12.5;5;26.4023760557;
19;3;21.9048061371;12.5;3;29.7249407768;2;32.7769470215;12.5;5;26.4528282881;
20;3;22.9174823761;12.5;3;30.1631817818;2;32.8716964722;12.5;5;26.5043625832;
21;3;23.04895401;12.5;3;30.6194429398;2;32.9026184082;12.5;5;26.5569496155;
22;3;23.1858329773;12.5;4;31.0903835297;2;32.9341697693;12.5;5;26.6105561256;
23;4;23.3271141052;12.5;3;31.5721096992;2;32.9663314819;12.5;4;26.6651450396;
24;4;23.4716339111;12.5;4;32.0602788925;2;32.9990882874;12.5;4;26.72067523;
25;4;23.6180839539;12.5;4;32.550242424;2;33.0324058533;12.5;4;26.7771017551;
26;4;23.7650718689;12.5;4;33.0372152328;2;33.0662612915;12.5;4;26.8343759775;
27;4;21.7650718689;13.5;4;33.516456604;2;33.1006240845;12.5;4;26.8924454451;
