Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;4;20.0;
5;1;9.0;10.0;4;20.0;1;15.0;10.0;4;20.0;
6;1;10.0;10.0;4;20.0;1;16.0;10.0;4;20.3999996185;
7;2;11.0;10.1999998093;3;21.0;2;17.6000003815;10.1999998093;2;21.7264003754;
8;2;11.3000001907;10.0;3;21.3999996185;2;18.0358409882;10.3632001877;2;22.8494274616;
9;2;11.4200000763;10.1999998093;3;21.7264003754;2;18.7096557617;10.9097137451;2;23.7921946049;
10;2;11.5179204941;10.3632001877;3;21.9903717041;2;20.7096557617;11.3658018112;2;24.5663278103;
11;2;11.597111702;10.4951858521;3;23.0719120502;2;22.7096557617;11.7372808456;2;25.1909153461;
12;2;11.9215736389;11.0209560394;3;23.9749414921;2;23.7657661438;12.0336990356;3;25.6883610487;
13;2;13.9215736389;11.4571752548;3;24.7131726742;2;24.78515625;12.2662630081;3;26.0812431574;
14;2;15.9215736389;11.8107032776;3;25.3067810535;2;25.8048820496;12.446267128;3;26.2221269608;
15;2;16.94962883;12.0916318893;3;25.7784451246;2;26.8249320984;12.5;3;26.2560760975;
16;2;17.9593238831;12.3113050461;3;26.1504684687;2;27.8453006744;12.5;2;26.2905418873;
17;2;18.9691867828;12.4808797836;3;26.2221269608;2;28.0916557312;12.5;2;26.3255085945;
18;2;19.9792118073;12.5;4;26.2560760975;2;29.0;12.5;2;26.3609591722;
19;2;20.989397049;12.5;5;26.2905418873;2;29.0;12.5;3;26.3968753815;
20;3;21.8871631622;12.5;4;26.3255085945;2;29.0;12.5;3;26.4332377911;
21;3;21.8976516724;12.5;5;26.3609591722;2;29.0;12.5;3;26.4700255394;
22;3;21.9082870483;12.5;5;26.3968753815;2;29.0;12.5;3;26.5072168112;
23;3;21.9190635681;12.5;5;26.4332377911;2;29.0;12.5;3;26.5447884798;
24;3;21.9299716949;12.5;5;26.4700255394;3;29.0;12.5;2;26.5827163458;
25;3;21.5;12.9410076141;5;26.5072168112;3;29.0;12.5;3;26.6209751368;
26;3;21.9521656036;12.5;5;26.5447884798;4;29.0;12.5;2;26.6595385075;
27;3;21.9634361267;12.5;6;26.5827163458;4;29.0;12.5;2;26.6983793974;
28;3;19.9748153687;13.5;6;26.6209751368;4;29.0;12.5;2;26.7374696732;
