Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;10.0;4;20.0;1;13.0;10.0;6;20.0;
4;2;9.0;10.1999998093;3;21.0;1;14.0;10.0;6;20.0;
5;2;9.19999980927;10.0;3;21.0900000334;1;15.0;10.0;6;20.0;
6;2;10.3269996643;10.0;3;21.1871190071;1;16.0;10.0;6;20.3999996185;
7;2;11.3561353683;10.0;3;21.2917383909;1;17.0;10.1999998093;6;20.7264003754;
8;2;11.3875217438;10.0;3;21.817143321;1;17.4358406067;10.3632001877;6;21.8194274902;
9;2;11.5451431274;10.1999998093;3;22.2793469429;1;18.0916557312;10.9097137451;6;22.7316036224;
10;2;11.683804512;10.3632001877;3;22.6900259256;1;19.0916557312;11.3658018112;6;23.4745616913;
11;2;11.8070077896;10.4951858521;3;23.9506295919;1;20.0916557312;11.7372808456;6;24.0673980713;
12;2;12.1851892471;11.0209560394;3;25.0538563728;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;14.1851892471;11.4571752548;3;26.0146684647;1;21.7195167542;12.2662630081;6;24.892534256;
14;2;16.1851882935;11.8107032776;3;26.8543052673;1;21.9355201721;12.446267128;6;25.0;
15;2;17.4138870239;12.0916318893;3;27.5962526798;1;22.0;12.5;6;25.0;
16;2;18.5046653748;12.3113050461;4;28.2632865906;1;23.9355201721;12.5;6;25.0;
17;3;19.6030311584;12.4808797836;3;28.6547400951;1;24.9355201721;12.5;6;25.0;
18;3;20.7089958191;12.5;4;29.0328326225;1;25.9355201721;12.5;7;25.0;
19;3;21.8224239349;12.5;4;29.4347915649;1;26.9355201721;12.5;7;25.0;
20;3;22.8304367065;12.5;5;29.8589887619;1;27.0;12.5;7;25.0;
21;3;22.9576969147;12.5;5;30.3031497002;1;27.0;12.5;7;25.0;
22;3;23.0909442902;12.5;5;30.7643566132;1;27.0;12.5;7;25.0;
23;3;23.2293071747;12.5;5;31.2390885353;1;27.0;12.5;7;25.0;
24;3;23.3717269897;12.5;5;31.7232985497;1;27.0;12.5;7;25.0;
25;3;23.5169906616;12.5;5;32.2125329971;1;27.0;12.5;7;25.0;
26;3;23.6637611389;12.5;5;32.7020812035;1;27.0;12.5;7;25.0;
27;3;21.6637611389;13.5;7;33.1871519089;1;27.0;12.5;8;25.0;
28;4;21.5;14.5;6;33.6630582809;1;27.0;12.5;8;25.0;
29;4;21.5;15.5;6;34.1254005432;1;27.0;12.5;8;25.0;
