Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
37;2;30.415895462;18.5;8;36.7690839767;2;23.8149337769;14.0;7;43.8372087479;
38;2;30.546087265;20.5;8;37.0316419601;2;23.8633708954;14.0;7;44.0;
39;3;31.6642379761;23.5;7;38.2684679031;2;23.8999996185;14.0;8;44.0;
40;3;32.7708129883;24.5;9;38.6909008026;2;23.8999996185;14.0;8;44.0;
41;3;32.8664054871;25.5;8;39.1320569515;2;23.8999996185;14.0;8;44.0;
42;3;32.9517250061;26.5;9;39.6006925106;2;23.8999996185;16.0;9;44.0;
43;3;33.0275268555;27.5;11;40.1063041687;2;23.8999996185;18.0;9;44.0;
44;3;33.0946083069;27.5;11;40.5394377708;2;23.8999996185;20.0;9;44.0;
45;3;33.0999984741;27.5;11;41.0336265564;2;23.8999996185;22.0;9;44.0;
46;4;33.0999984741;27.5;9;51.6089954376;2;23.8999996185;24.0;9;44.0;
47;4;34.0999984741;28.5;9;52.6727256775;2;21.8999996185;25.0;10;44.0;
48;4;33.0999984741;30.5;9;53.8045635223;2;20.8999996185;26.0;10;44.0;
49;4;33.0999984741;32.5;11;55.005712986;2;19.8999996185;27.0;10;44.0;
50;4;33.0999984741;34.5;11;56.2740511894;2;18.8999996185;28.0;9;44.0;
51;4;33.0999984741;37.5;13;57.6030139923;2;17.8999996185;29.0;9;44.0;
52;5;32.7704162598;39.5;11;58.9807624817;2;17.6000003815;30.0;10;44.0;
53;5;32.8501625061;40.7000007629;12;60.3899126053;2;17.6000003815;31.0;10;44.0;
54;6;32.9221458435;41.7000007629;10;85.3749389648;2;17.6000003815;32.0;10;44.0;
55;6;34.4734802246;44.3560028076;12;89.7237939835;2;17.6000003815;33.0;11;44.0;
56;6;35.9158630371;46.8857917786;12;93.589263916;2;17.6000003815;34.0;12;44.0;
57;6;37.2652206421;49.3072853088;13;96.9733457565;3;17.6000003815;35.0;12;44.0;
58;6;38.5382461548;51.6393547058;13;100.744644165;3;17.6000003815;36.0;12;44.0;
59;6;40.6838607788;54.8256378174;13;103.066290021;3;17.6000003815;37.0;12;44.0;
60;6;42.7405090332;56.9092903137;14;105.057097554;3;18.6000003815;35.0;13;44.0;
61;7;43.7901229858;58.9817810059;11;117.869873285;3;17.6000003815;36.0;14;44.0;
62;7;45.7999992371;62.0;12;119.420350432;3;17.6000003815;37.0;17;44.0;
63;7;47.7999992371;65.0;11;120.786993265;3;18.6000003815;35.0;17;44.0;
64;7;48.7999992371;67.1468276978;11;121.982236266;3;17.6000003815;36.0;17;44.0;
65;7;48.8999977112;68.5154876709;12;123.022819877;3;17.6000003815;37.0;19;44.0;
66;7;48.8999977112;69.8193893433;13;123.92727387;3;18.6000003815;35.0;19;44.0;
67;7;48.8999977112;71.0700836182;14;124.542070985;3;17.6000003815;36.0;20;44.0;
68;8;48.8999977112;72.174949646;13;125.028727293;3;17.6000003815;37.0;20;44.0;
69;8;48.8999977112;72.4000015259;15;125.478273392;3;18.6000003815;35.0;18;44.0;
70;8;48.8999977112;74.2871398926;16;125.894159317;3;17.6000003815;36.0;19;44.0;
71;8;48.8999977112;75.3473129272;16;126.280086279;3;17.6000003815;37.0;19;44.0;
72;8;48.8999977112;76.4101333618;17;126.639778376;3;18.6000003815;35.0;19;45.3199996948;
73;9;48.8999977112;77.4755401611;17;141.858537197;3;17.6000003815;35.0;21;46.3582401276;
74;10;49.8999977112;79.5434188843;16;144.084092379;3;16.6000003815;35.0;22;47.1666984558;
75;10;51.8999977112;82.6136398315;16;145.270078659;3;15.6000003815;34.0;22;47.5526294708;
76;11;52.8999977112;85.6860427856;16;146.357447386;3;15.6000003815;34.0;22;47.8066806793;
77;11;52.8999977112;88.7604370117;18;147.342021585;3;15.0;33.0;23;48.0;
78;11;52.8999977112;91.8366088867;20;148.225491166;3;15.0;33.0;23;48.0;
79;11;52.8999977112;94.9143066406;20;149.013953686;3;16.0;34.0;23;48.0;
80;11;52.8999977112;97.5012588501;21;150.716332436;3;17.0;35.0;25;48.0;
81;11;53.8999977112;99.473197937;21;151.442933321;3;18.0;36.0;26;48.0;
82;11;54.8999977112;101.55380249;22;153.11320889;3;18.0499992371;37.0;27;48.0;
83;12;55.8999977112;104.634742737;22;153.699017167;3;18.0499992371;38.0;27;48.0;
84;13;54.8999977112;113.322769165;20;154.160196066;3;18.0499992371;39.0;24;48.0;
85;13;54.8999977112;116.800003052;18;154.635352254;4;18.0499992371;39.0;23;49.0;
86;13;53.8999977112;119.800003052;19;155.124209762;4;17.0499992371;42.0;20;49.1799999475;
87;13;59.9124259949;128.71257019;20;155.626457095;4;16.0499992371;45.0;20;49.3902759552;
88;13;63.3626403809;132.773254395;21;156.141739726;4;17.0499992371;45.0;20;49.6350997686;
89;13;63.7141685486;135.363052368;21;156.669650435;4;18.0499992371;46.0;20;49.9190331697;
90;13;61.766960144;139.840957642;24;158.209718108;4;19.0499992371;47.0;22;50.2468225956;
91;13;63.8028526306;140.050628662;24;159.001392841;4;18.0499992371;46.0;22;50.6232366562;
92;13;63.0761375427;143.270263672;24;161.303103924;4;18.0499992371;46.0;22;51.0528378487;
93;13;62.4303016663;149.569091797;24;163.576639295;4;19.0;46.0;23;51.539678812;
94;13;63.657661438;152.840057373;26;165.842026711;4;20.0;46.0;23;52.0869245529;
95;13;63.8841972351;155.572784424;30;168.121743917;4;21.0;46.0;23;52.696410656;
96;15;64.0680007935;158.329391479;29;171.438100815;4;22.0;46.0;23;53.3681659698;
97;16;65.3438034058;158.684707642;29;173.29508543;4;22.75;46.0;24;54.0999455452;
98;16;66.5255050659;163.637741089;31;175.3168962;4;22.75;46.0;24;54.886841774;
99;16;68.7895202637;162.77545166;30;177.498206854;4;22.75;46.0;23;55.7210559845;
100;16;67.0498199463;167.125991821;30;179.829141259;4;22.75;46.0;23;56.5919094086;
101;16;67.2829055786;171.216308594;31;182.293153882;4;22.75;46.0;24;57.4861631393;
102;16;68.5481719971;172.243301392;32;185.865107059;4;22.75;46.0;23;58.3886613846;
103;16;71.7708282471;171.531448364;34;189.550227642;4;22.75;46.0;23;59.2832641602;
104;16;73.1021347046;174.880126953;35;193.325823069;4;20.75;48.0;17;60.1539640427;
105;16;77.4914398193;177.265625;37;199.667697668;4;19.75;50.0;11;60.9860286713;
106;17;80.1719970703;180.506408691;34;205.472802639;4;18.75;52.0;10;61.7670049667;
107;17;81.8934326172;183.37159729;33;210.742089272;4;17.75;54.0;10;62.4874315262;
108;17;80.3955154419;190.124938965;35;215.497115374;4;16.75;56.0;10;63.1411867142;
109;19;78.9571228027;198.922454834;34;219.600840569;4;17.0;55.0;11;63.7254571915;
110;20;81.1856918335;198.78805542;33;223.150308371;4;16.0;57.0;12;64.2403945923;
111;20;84.3800506592;197.911087036;35;226.232586861;4;16.0;59.0;13;64.6885662079;
112;20;89.5020828247;200.659820557;35;229.988532186;4;17.0;58.0;14;65.0743122101;
113;20;95.9311752319;200.815124512;33;232.498418212;4;16.0;60.0;15;65.4031105042;
114;20;100.08605957;200.080932617;34;234.772274137;4;16.0;62.0;15;65.6810188293;
115;20;104.070556641;201.476608276;31;237.769199967;4;17.0;61.0;12;65.9142284393;
116;20;110.144500732;203.228164673;31;240.612593532;4;16.0;63.0;11;66.0;
117;21;118.309783936;203.675323486;31;242.446875453;4;16.0;65.0;12;66.0;
118;21;123.416885376;207.78868103;32;244.280798435;4;17.0;64.0;11;66.0;
119;21;126.745239258;208.775161743;32;246.114982247;4;16.0;66.0;4;66.0;
120;21;131.961166382;212.564117432;33;247.950510383;4;17.0;65.0;5;66.0;
121;22;134.278137207;215.761871338;32;249.788597226;4;17.0;64.0;4;66.0;
122;23;130.609176636;221.967559814;31;251.63031733;4;16.0;66.0;5;66.0;
123;24;131.867843628;226.18031311;32;254.476360559;4;17.0;65.0;4;66.0;
124;25;133.658355713;229.374755859;31;256.393775821;3;17.0;64.0;4;66.0;
125;25;134.852096558;242.13079834;32;258.226130486;3;18.0;64.0;4;66.0;
126;26;138.061340332;248.024887085;33;260.100611806;3;19.0;64.0;6;66.0;
127;26;141.209243774;253.124465942;33;263.045101762;3;17.0;65.0;6;66.0;
128;26;140.677612305;260.89352417;35;266.118208408;3;18.0;64.0;7;66.0;
129;26;140.172744751;269.99395752;36;269.301230669;3;19.0;64.0;4;66.0;
130;26;142.439926147;279.707489014;38;271.75333035;3;17.0;66.0;1;66.0;
131;26;143.646652222;290.438964844;40;274.309415698;3;17.0;63.0;2;66.0;
132;26;146.359588623;298.186218262;42;277.924543738;3;17.0;62.0;2;66.0;
133;27;149.966644287;302.479797363;42;280.697200537;3;16.0;64.0;4;66.0;
134;27;153.423065186;309.186218262;43;283.173055172;3;16.0;66.0;1;66.0;
135;29;153.664398193;318.985626221;43;286.179930449;0;0;0;0;0;
