Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;11.0;10.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;11.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;12.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;13.0;10.0;4;20.0;1;9.14999961853;10.5;5;21.0;
7;1;14.0;10.0;4;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;14.1800003052;10.1999998093;4;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;1;14.3268795013;10.3632001877;4;21.8194274902;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;14.8187427521;10.9097137451;4;22.7316036224;1;9.8956489563;10.8792181015;5;22.0;
11;1;15.8187427521;11.3658018112;4;23.4745616913;1;9.94999980927;11.0;5;23.5400009155;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;10.296500206;11.970000267;5;25.8252849579;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;12.1750001907;12.4126424789;5;27.021669507;
14;1;18.8187427521;12.2662630081;4;24.892534256;2;14.1750001907;12.9308347702;5;28.0170379877;
15;1;19.8187427521;12.446267128;4;25.0;2;16.1749992371;13.3366470337;5;28.8480272293;
16;1;20.8187427521;12.5;4;25.0;2;17.2996768951;13.6469516754;5;29.5537353754;
17;1;21.8187427521;12.5;5;25.0;2;18.3536891937;13.879781723;5;30.0669906139;
18;1;22.8187427521;12.5;6;25.0;2;19.4150733948;14.0;5;30.375654459;
19;2;23.25;12.5;5;25.0;2;20.4845237732;14.0;5;30.7230784893;
20;2;23.25;12.5;6;25.0;2;20.9126911163;14.0;5;31.1118502617;
21;2;23.25;12.5;6;25.0;2;21.0001659393;14.0;5;31.544028759;
22;2;23.25;12.5;7;25.0;2;21.0974063873;14.0;5;32.0209121704;
23;2;23.25;12.5;7;25.0;2;21.2047042847;14.0;6;32.5427899361;
24;2;23.25;12.5;7;25.0;2;20.2999992371;15.0;6;33.1086950302;
25;2;23.25;12.5;7;25.0;2;21.2999992371;14.0;6;33.7161855698;
26;2;23.25;12.5;8;25.0;2;21.5861415863;14.0;6;34.3611893654;
27;2;23.25;12.5;9;25.0;2;21.7312660217;14.0;6;35.0379443169;
28;2;23.25;12.5;9;25.0;2;21.8835372925;14.0;7;35.7390680313;
29;2;23.25;12.5;9;25.0;3;22.0412902832;14.0;6;36.4557781219;
30;2;23.25;12.5;9;25.0;3;20.2025489807;15.0;6;37.1782588959;
31;2;23.25;12.5;9;25.0;3;19.36510849;16.0;6;37.8961582184;
32;2;23.25;12.5;9;25.0;3;18.5266342163;17.0;6;38.5991659164;
33;2;23.25;12.5;10;25.0;3;17.6848106384;18.0;6;39.2776012421;
34;2;23.25;12.5;11;25.0;3;16.8374595642;19.0;6;39.9229507446;
35;2;23.25;12.5;11;25.0;3;16.6826629639;20.0;6;40.5282850266;
36;2;23.25;12.5;11;25.0;3;16.818862915;21.0;6;41.088514328;
37;2;23.25;12.5;12;25.0;4;17.9449157715;22.5;5;42.6004695892;
38;2;23.25;12.5;12;25.0;4;19.0601062775;23.5;8;43.2228213549;
39;2;23.25;13.5;12;25.0;4;19.1641349792;24.5799999237;8;43.8196159601;
40;2;23.25;14.5;12;25.0;4;19.5594139099;25.0;8;44.3953857422;
41;2;23.25;15.5;13;25.0;4;19.3392829895;26.7770614624;10;44.9558178186;
42;2;23.25;16.5;13;25.0;4;19.4113693237;27.8970851898;10;45.5073611736;
43;2;23.25;17.5;14;25.0;4;20.4740829468;26.0334949493;10;46.0568373203;
44;2;23.25;17.5;14;25.0;4;20.0627880096;26.0;12;46.6110675335;
45;2;23.25;17.5;15;25.0;4;19.574798584;28.0;13;47.1118502617;
46;2;23.25;17.5;15;25.0;4;20.6000003815;28.0;14;47.544028759;
47;2;23.25;17.5;16;25.0;4;21.6000003815;29.0;16;48.0209121704;
48;2;23.25;17.5;16;25.0;4;23.5047054291;30.0;16;48.5427899361;
49;2;23.25;17.5;17;25.0;4;24.622127533;31.0;16;49.1086950302;
50;2;23.25;17.5;18;25.0;4;25.7494564056;31.0;17;49.7161855698;
51;2;23.25;17.5;18;25.0;4;26.8861427307;30.0;17;50.3611893654;
52;2;23.25;17.5;18;25.0;4;27.3312664032;29.0;17;51.0379443169;
53;2;23.25;17.5;18;25.0;4;25.8999996185;30.0;17;51.7390680313;
54;2;23.25;17.5;18;25.0;4;26.8999996185;29.0;18;52.4557781219;
55;2;23.25;17.5;18;25.0;5;27.8025493622;29.0;17;53.1782588959;
56;2;23.25;17.5;19;25.0;5;27.9651088715;29.0;17;53.8961582184;
57;2;23.25;17.5;19;25.0;5;28.1266345978;29.0;17;54.5991659164;
58;2;23.25;17.5;20;25.0;5;28.2848110199;29.0;18;55.2776012421;
59;2;23.25;17.5;20;25.0;5;26.4374599457;30.0;18;55.9229507446;
60;2;23.25;17.5;20;25.0;5;25.5826625824;31.0;18;56.5282850266;
61;2;23.25;17.5;20;25.0;6;24.5826625824;30.0;10;82.088514328;
62;2;23.25;17.5;20;25.0;6;22.8999996185;33.0;11;84.3504695892;
63;2;23.25;17.5;20;25.0;6;22.8999996185;36.0;11;87.2171964645;
64;2;23.25;17.5;20;25.0;6;22.8999996185;38.0;11;88.7329592705;
65;2;23.25;17.5;21;26.0;7;24.6000003815;41.0;11;89.9263396263;
66;2;23.7000007629;18.0;21;26.7800006866;8;27.6000003815;46.0;11;91.8545233011;
67;2;24.0510005951;18.3899993896;21;27.3745174408;9;29.6000003815;50.0;10;92.6815214157;
68;2;24.3185329437;18.6872596741;22;27.8194847107;9;30.6000003815;54.0;11;93.1268233061;
69;2;24.5187683105;18.9097423553;23;28.0;9;31.8479270935;57.0;12;93.5649245977;
70;2;24.5999984741;19.0;23;28.0;9;32.8526306152;60.0;12;93.9380608797;
71;2;24.5999984741;19.0;23;28.0;9;34.8573760986;59.0;13;97.6179933548;
72;2;24.5999984741;19.0;23;28.0;9;33.5999984741;59.5825614929;13;101.571208477;
73;2;24.5999984741;19.0;23;28.0;9;35.5999984741;61.5932502747;14;105.096991777;
74;2;24.5999984741;19.0;23;28.0;9;36.9369659424;63.6040077209;14;107.151145697;
75;2;24.5999984741;19.0;23;28.0;9;39.4927444458;63.6148300171;15;108.618250012;
76;2;24.5999984741;19.0;23;28.0;9;38.2672080994;65.6257171631;17;110.074105978;
77;2;24.5999984741;19.0;23;28.0;10;36.5;70.6366577148;17;111.273021698;
78;2;24.5999984741;19.0;23;28.0;10;38.0944328308;71.0;17;112.607554078;
79;2;22.5999984741;20.0;24;28.0;10;37.1777610779;75.6586914062;17;114.080991387;
80;2;21.5999984741;21.0;24;28.0;10;37.2708930969;79.6697769165;16;115.69333756;
81;2;20.5999984741;22.0;23;28.0;10;37.3744239807;83.6808929443;16;117.440763474;
82;2;19.5999984741;23.0;23;28.0;10;37.4888458252;87.6920471191;16;119.315250278;
83;2;18.5999984741;24.0;23;28.0;11;37.6144676208;91.7032318115;16;142.304482818;
84;2;17.5999984741;25.0;23;28.0;11;39.7513809204;97.7144393921;17;146.252015352;
85;2;16.5999984741;26.0;24;28.0;11;41.8994026184;103.725662231;18;150.050272346;
