Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;11.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;11.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;11.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;11.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;12.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;13.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;14.0;10.0;6;20.3999996185;2;9.72500038147;10.6999998093;4;22.0;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;9.95000076294;10.5;4;22.5200001001;
9;2;14.3268795013;10.3632001877;4;22.879427433;2;10.0670003891;10.7100000381;4;22.9673361778;
10;2;14.8187427521;10.9097137451;4;24.7273454666;2;10.1676511765;10.8792181015;4;23.3272645473;
11;2;16.8187427521;11.8021907806;4;26.3029879332;2;10.2486343384;11.0;4;25.0752841234;
12;2;18.8187427521;12.5570135117;4;27.5991430283;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;19.8187427521;13.170545578;4;28.635176301;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;20.8187427521;13.6524438858;4;29.4464968443;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;21.61835289;14.0203924179;4;30.0745158195;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;21.8655738831;14.2950820923;4;30.5594617128;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;23.61835289;14.4966192245;4;30.6513283253;2;18.6424198151;13.879781723;5;31.505875349;
18;2;24.61835289;14.5;5;30.7396525145;2;19.738822937;14.0;5;31.9789624214;
19;2;25.61835289;14.5;5;30.8311642408;2;20.8452682495;14.0;5;32.4970645905;
20;2;26.61835289;14.5;5;30.9258141518;2;21.31183815;14.0;5;33.0593295097;
21;2;27.0499992371;14.5;5;31.0235335827;2;21.4383487701;14.0;5;33.6634473801;
22;3;27.0499992371;14.5;4;31.1242339611;2;21.5742759705;14.0;5;34.3054871559;
23;3;27.0499992371;14.5;3;31.2278065681;2;21.7187347412;14.0;5;34.9798283577;
24;3;27.0499992371;14.5;4;31.3341217041;2;21.8704605103;14.0;5;35.6792192459;
25;3;27.0499992371;14.5;5;31.4430289268;2;22.0278244019;14.0;6;36.394982338;
26;4;27.0499992371;14.5;4;31.5543570518;2;22.1888694763;14.0;7;37.1173725128;
27;4;27.0499992371;14.5;4;31.667914629;2;22.3514080048;14.0;7;37.8360614777;
28;4;27.0499992371;14.5;4;31.7834908962;2;22.5131130219;14.0;8;38.5407104492;
29;4;27.0499992371;14.5;4;31.9008569717;2;22.6716594696;14.0;8;39.2215652466;
30;4;27.0499992371;14.5;4;32.0197672844;2;20.8248519897;15.0;8;39.8699960709;
31;4;27.0499992371;14.5;4;33.1399610043;2;19.8248519897;15.0;8;40.4789276123;
